,0
Bloomsbury Publishing ,15101
"Henderson, Elisabeth ",3899
" Armstrong, Nancy, M.d. ",3899
"Child, Lee ",2221
"Brown, Dan ",2137
"Grabenstein, Chris ",2036
"Roberts, Nora ",1918
"English, Karen ",1079
" Freeman, Laura (ILT)",1079
"Hapka, Catherine ",981
" Castelao, Patricia (ILT)",981
"Slaughter, Karin ",952
"Steenwyk, Elizabeth Van ",841
" Sweet, Melissa (ILT)",829
"Knight, Joan MacPhail ",829
"Owen, Ruth ",821
"Day, Sylvia ",738
"Hamilton, John ",735
"Michaels, Fern ",616
"Felix, Rebecca ",605
"Cooney, Caroline B. ",465
"Margolis, Leslie ",455
"Yolen, Jane ",430
" Guay, Rebecca (ILT)",430
" Stemple, Heidi E. Y. ",430
"Selbert, Kathryn ",429
" Selbert, Kathryn (ILT)",429
"Kenner, J. ",367
"Goldish, Meish ",337
"Deebs, Tracy ",295
"Hoover, Colleen ",237
"Brooks, Max ",220
"Sands, Lynsay ",212
"Lisle, Janet Taylor ",204
"Wingate, Lisa ",182
"Angelou, Maya ",182
"Pfeffer, Susan Beth ",175
"Preston, Douglas ",158
" Child, Lincoln ",158
"Bostwick, Marie ",157
"Kauffman, Donna ",157
"McCarty, Monica ",156
"Mankell, Henning ",148
" Thompson, Laurie ",148
" Ditko, Steve ",143
"Lee, Stan ",143
" Kirby, Jack ",143
" Buscema, John ",143
" Ross, Alex ",143
"Johansen, Iris ",135
"Cameron, Marc ",126
"Patterson, James ",122
"Russakoff, Dale ",122
"Kaminsky, Stuart M. ",119
"Blackwell, Juliet ",118
"Winchester, Simon ",116
"Hearne, Kevin ",112
"Hooper, Mary ",111
" Gordon, David (ILT)",110
"Holub, Joan ",110
"Johnstone, William W. ",108
"MacNeal, Susan Elia ",105
"Walker, Martin ",104
"Aw, Tash ",104
"Snyder, Zilpha Keatley ",96
"Minter, J. ",95
" Berenstain, Jan ",93
"Berenstain, Stan ",93
"Stone, Tanya Lee ",93
"Thompson, Janice ",92
"Brunstetter, Wanda E. ",91
"Tanenbaum, Robert K. ",88
"Taub, Melinda ",86
"Maron, Marc ",82
"Brackston, Paula ",82
"Good, Phyllis Pellman ",81
"Nutting, Alissa ",79
"Neill, Chloe ",78
"Harrison, Kim ",78
"Strout, Elizabeth ",77
" Pitlor, Heidi (EDT)",77
"Hafner, Katie ",76
"Cotler, Steve ",74
"Dusoulier, Clotilde ",74
" Holgate, Douglas (ILT)",74
" Gilbert, Elizabeth (EDT)",73
"Walkenbach, John ",73
"Wilson, Jason (EDT)",73
"Carr, Dennis ",72
" Carr, Elise ",72
"Somerset, Anne ",70
"Fluke, Joanne ",70
"Kane, Samantha ",69
"Young, Samantha ",67
"Willis, Connie ",65
"Hansen, Joyce ",65
"Shavit, Ari ",65
" Breen, Bill ",63
"Robertson, David ",63
"Myracle, Lauren ",62
"Glines, Abbi ",62
" Lewis, Michelle Lia ",60
"Bryant, Andrew ",60
" Scottoline, Lisa ",59
"Penzler, Otto (EDT)",59
"Meyer, G. J. ",59
"Angell, Kate ",59
"Zettel, Sarah ",58
"Marillier, Juliet ",58
"Dahl, Victoria ",55
"Rossiter, Nan ",53
"Sanford, Laurie ",52
" Forstbauer, Nancy ",52
" Brielyn, Jo (CON)",52
"Schäfer, Lothar ",51
" Paine, Colin (ILT)",50
"Pringle, Eric ",50
"Gelb, Alan ",49
"Palmer, Daniel ",49
"Gaiman, Neil ",49
"Morris, Gilbert ",49
"Jones, Ellen ",48
"Iggulden, Conn ",48
"Adams, Douglas ",46
"Cameron, Barbara ",45
" Beck, Ian (ILT)",45
"McAllister, Angela ",45
"Llanas, Sheila Griffin ",45
"Carmack, Cora ",45
" Dormer, Frank W. (ILT)",44
"Trine, Greg ",44
"Moggach, Lottie ",43
"Schuh, Mari ",42
"Thomas, Lex ",42
"Miller, Kirsten ",41
"Wheeler, Jill C. ",41
" Butterworth, William E. ",40
"Denning, Troy ",40
"Begley, Louis ",40
"Showalter, Dennis E. ",40
"West, Kevin ",40
"Griffin, W. E. B. ",40
"Landis, Lindsay ",37
"Hooper, Kay ",37
"Christensen, Kate ",37
" Hackbarth, Taylor ",37
"Helget, Nicole Lea ",36
"MacDonald, Ross ",36
"Catton, Bruce ",35
"Walker, Michael ",35
" Silverston, Sondra ",34
"Magson, Adrian ",34
"Oz, Amos ",34
"Douglas, Kate ",33
"Kann, Victoria ",33
"Hunter, Faith ",33
"Kawabata, Yasunari ",31
"Allen, Kathy ",31
"Colbin, Annemarie ",29
"Allan, Barbara ",29
"Ackerman, Karen ",29
"Grant, Cecilia ",29
" Gammell, Stephen (ILT)",29
"Soliman, Wendy ",29
"Paquette, A. J. ",29
"Dale, Anna ",28
"Mitter, Rana ",28
"Mulford, Clarence E. ",27
"Foxjohn, John ",27
"Bonert, Kenneth ",27
"Ridley, Matt ",27
"Fodor's Travel Publications, Inc. (COR)",26
"Barnett, Kristine ",26
"Stewart, Leah ",26
"Rainfield, Cheryl ",25
"Close, Jennifer ",24
"Wulffson, Don ",24
"Menaker, Daniel ",24
"McCluskey, Christopher ",24
"Adams, Scott ",24
Princeton Review (COR),24
"Brady, Kira ",24
"Monnig, Alex ",24
" McCluskey, Rachel ",24
"Kahakauwila, Kristiana ",24
" Rothschild, Babette (FRW)",23
"Parker, Geoffrey ",23
" Anderson, Mary Ann ",23
"Brandt, Andrea ",23
"Tieck, Sarah ",23
" Anderson, Edward J. ",23
"Van Dijk, Sheri ",22
"Weber, Jill P. ",22
"Metzger, Barbara ",22
"Brammall, Bruce ",21
"Sayre, April Pulley ",21
" Gallagher-Cole, Mernie (ILT)",21
" Hogan, Jamie (ILT)",21
" So, Meilo (ILT)",21
"Montgomery, Lisa ",21
" Griswold, Robert S. ",21
"Eland, Lindsay ",21
"Alexander, Dari ",21
" Oz, Mehmet, M.D. (FRW)",21
"Look, Lenore ",21
"Tourville, Amanda Doering ",21
" Tyson, Eric ",21
"D'Amato, Peter ",21
"Serling, Anne ",21
"Lison, Kathe ",20
"Souljah, Sister ",20
"Ashford, Brenda ",20
"Halvorson, Karin, M.D. ",20
"McCullough, Kathy ",20
"Anderson, Paul ",19
"Miller, Donalyn ",19
" Kelley, Susan ",19
"Knight, Bernard ",19
"Mugavero, Liz ",19
"Coss, Lauren ",18
"Harrison, Troon ",18
"Albright, Madeleine Korbel ",18
"Ringstad, Arnold ",18
"Meddaugh, Susan ",18
" Mckenzie, Heath (ILT)",17
"Stenson, Peter ",17
"Lower, Wendy ",17
" Scarry, Richard (ILT)",17
"Miller, Roberta ",17
"Stille, Darlene R. ",17
" Dane, Lauren ",16
"Francona, Terry ",16
"Clemens, Randy ",16
"Banks, Maya ",16
" Shaughnessy, Dan ",16
"McFedries, Paul ",16
"Krentz, Jayne Ann ",15
"Phelan, James ",15
" Petelinsek, Kathleen (ILT)",15
"Anderson, Kevin J. ",15
"Cavender, Chris ",15
"McCallin, Luke ",15
"Spann, Delena D. ",15
"Haydon, John ",15
"Bavati, Robyn ",14
"Dorsey, Tim ",14
"Stackpole, Cynthia Snyder ",14
"Berkley, James D. (EDT)",14
"Ellis, Shelly ",14
"Jinks, Catherine ",14
"Jameson, W. C. ",14
"Turnbull, Sarah ",14
"Davidson, MaryJanice ",14
"Peupion, Cyril ",14
"Dudley, David L. ",14
"Lawrence, Ellen ",14
Moosewood Collective ,14
"Foran, Racquel ",13
"Lawrence, Theo ",13
" Hamilton, Tim ",13
" Seidensticker, Edward G. (TRN)",13
"Kelly, Jim ",13
"Shriver, Lionel ",13
"Wilner, Barry ",13
"Jensen, Pete ",13
"May, Rollo ",13
"Colapinto, John ",13
"Gerlach, Rita ",13
"Sabin-wilson, Lisa ",13
"Axe, David ",13
"Malliet, G. M. ",13
"Wright, E. Lynne ",13
"Rhodes, Mark ",13
"Newman, Kim ",13
"Stashower, Daniel ",12
"Greene, Stephanie ",12
"Wood, William ",12
"Lalwani, Nikita ",12
"Markle, Sandra ",12
"Mullen, David J., Jr. ",12
"Zuchora-Walske, Christine ",12
"Rey, H. A. ",12
"Amberlyn, J. C. ",12
"Cordina, Annette ",12
" Marks, Alan (ILT)",12
"Ashton, Brodi ",12
"Ferber, Richard, M.D. ",12
"Cater, Nick ",12
"Malphurs, Aubrey ",12
