,0
"Ware, Ruth ",5107
"Child, Lee ",3940
"Patchett, Ann ",3631
"Robb, J. D. ",1665
"Hiaasen, Carl ",1133
"Duhigg, Charles ",940
"Berrow, G. M. ",924
"MacLean, Sarah ",719
"Irvine, Alex ",710
" Goldberg, Tod ",618
"Meltzer, Brad ",618
"Jemisin, N. K. ",526
"Ward, J.r. ",524
"Patterson, James ",519
" Raymond, Emily ",519
" Dembowski, Jill (CON)",519
" Ovchinnikov, Alexander (ILT)",519
"Johnson, Craig ",474
"Mayer, Jane ",449
"Mass, Wendy ",409
"Clare, Cassandra ",370
"Junger, Sebastian ",366
"Klein, Jessi ",365
"Chevalier, Tracy ",363
"Todd, Charles ",339
"Macomber, Debbie ",337
"Sullivan, Mary ",328
"Miller, Louise ",320
"Perry, Anne ",308
"Roberts, Nora ",306
"McGee, Katharine ",304
"Beaton, M. C. ",293
"Cogman, Genevieve ",273
"Creech, Sharon ",260
"Jance, Judith A. ",260
"Lemmon, Jessica ",259
"Marwood, Alex ",257
"Richman, Alyson ",255
"Hunter, Erin ",252
"Layne, Lauren ",250
"Brown, Dale ",229
"Pearson, Ridley ",229
" DeFelice, Jim ",229
"Ivey, Eowyn ",225
"Sutherland, Tui ",215
"Kogge, Michael ",211
"Jones, Darynda ",204
"White, Randy Wayne ",200
"Pavone, Chris ",190
"Brundage, Elizabeth ",186
"Summerill, Erin ",184
"Sanderson, Brandon ",178
"Rey, H. A. ",177
"Koch, Herman ",171
" Garrett, Sam (TRN)",171
"Block, Francesca Lia ",169
" Hemingway, Edward (ILT)",169
"O'Neil, Cathy ",169
Various ,167
" Gilbert, Elizabeth (INT)",167
"Garlock, Dorothy ",166
"Lacey, Rachel ",165
"Woods, Stuart ",163
"Showalter, Gena ",161
" Lopez, Rafael (ILT)",159
"Campoy, F. Isabel ",159
" Howell, Theresa ",159
"Moss, Miriam ",158
"Scher, Amy B. ",154
"Farshtey, Greg ",153
" Lee, Paul (CON)",153
"Bennett, Sawyer ",153
"Koryta, Michael ",143
"Deuker, Carl ",143
"Black, J. Patrick ",141
"Ullrich, Volker ",139
"Adams, Ellery ",136
" Jackson, Brenda ",131
"Stewart, J. M. ",129
"Elliott, Kate ",128
