,0
"Baldacci, David ",3836
"Higgins, M. G. ",3583
"Patterson, James ",3023
" Paetro, Maxine ",3023
"Gaarder-Juntti, Oona ",2476
"Scheunemann, Pam ",2230
"Silva, Daniel ",1605
"Frank, Dorothea Benton ",1075
"Scottoline, Lisa ",911
" Goldberg, Lee ",749
"Evanovich, Janet ",749
"Atkinson, Kate ",711
"Tashjian, Janet ",672
" Tashjian, Jake (ILT)",672
"Coben, Harlan ",629
"Madison, Holly ",616
"Grippando, James ",563
"Noble, Shelley ",506
"Greaney, Mark ",494
"Prince, Liz ",489
"Garcia Marquez, Gabriel ",461
"Cabot, Meg ",454
"Fodor's Travel Publications, Inc. (COR)",410
"Watson, S. J. ",400
"Brown, Leanne ",377
"Bowen, Fred ",357
"McDonald, Megan ",335
"Hamilton, Suzy Favor ",332
"King, Stephen ",308
"Hansen, Grace ",298
"Pyron, Bobbie ",276
"Wilde, Lori ",269
"Harris, Ashley Rae ",256
"Picoult, Jodi ",254
"Horowitz, Anthony ",248
"Perdew, Laura ",229
"Kurson, Robert ",216
"Coyle, Cleo ",208
"Bakopoulos, Dean ",208
"Brennan, Allison ",204
"Clines, Peter ",200
"Lusted, Marcia Amidon ",194
"Asprey, Dave ",189
"Smith, Ali ",186
"Fielding, Joy ",186
"Riordan, Rick ",186
"Stille, Darlene R. ",185
"Atkins, Dani ",184
"Warner, Gertrude Chandler ",179
"Pratchett, Terry ",179
" Baxter, Stephen ",179
"Beckett, Sparrow ",172
"Irvine, Alex ",164
"Schneider, Robyn ",163
"Day, Sylvia ",156
"Murakami, Haruki ",150
" Goossen, Ted (TRN)",150
"Shepard, Sara ",147
"Shaara, Jeff ",146
"Hoffman, Alice ",144
"Quick, Matthew ",141
"Singer, Michael A. ",140
"Schwartz, David J ",139
"Brands, H. W. ",138
"Easton, T. S. ",137
Britannica Educational Publishing (COR),135
"Watson, Jude ",135
"Morris, Jon ",132
"Shields, Brooke ",132
Fodor's Travel Guides (COR),129
"Barnes, Nico ",128
"Glines, Abbi ",128
"Alcott, Jessica ",127
"Nordland, Rod ",124
"Driscoll, Amanda ",120
"Tripp, Valerie ",119
"Herbert, Emily ",117
"Barnes, Sophie ",114
"Faulkner, Jeanne ",112
" Thornton, Erin (FRW)",112
" Turlington, Christy (FRW)",112
"Rhodes, Morgan ",112
" Clayton, Dhonielle ",112
"Charaipotra, Sona ",112
"Scanlan, Patricia ",112
"Clark, Martin ",111
"Brown, Carolyn ",111
"Luna, Elle ",109
"Ashford, Jane ",109
"Gilmore, Megan ",108
"Brady, Esther Wood ",107
"Fernando, Chantal ",107
"Graham, Heather ",107
"Maxwell, John C. ",105
" Bond, Stephanie ",105
"Carr, Robyn ",105
" Kelly, Leslie ",105
"Levy, Lawrence H. ",102
"Bradford, Barbara Taylor ",102
" Pezzullo, Ralph ",101
"Mann, Don ",101
"Burrowes, Grace ",97
"Toyne, Simon ",96
"Brockmann, Suzanne ",93
" Brockmann, Melanie ",93
"Rabb, Margo ",92
"Bergin, Virginia ",90
"Jacobson, Alan ",89
"Avena, Nicole M. ",88
"Hall, Sarah ",88
 Britannica Educational Publishing (COR),87
"Howard, Tim ",86
"Sowell, Thomas ",86
"Hamilton, John ",85
"Cato, Beth ",84
" Grossman, Edith (TRN)",83
"Haywood, John ",83
"Anderson, Jameson ",82
"Kozol, Jonathan ",82
"Chaplin, Lisa ",81
"Brandvig, Jera ",80
"McNear, Mary ",80
" Harlow, Bill (CON)",78
"Morell, Michael ",78
"Cooper, Rose ",78
" Cook, Donald (ILT)",77
"Standiford, Natalie ",77
"Ariely, Dan ",77
" Haefeli, William (ILT)",77
"McAdams, Molly ",76
"Chu, Wesley ",76
Lonely Planet Publications (COR),75
" Benjamin, Ali ",75
"Hendrix, John ",74
"Weldon, Fay ",74
"Espinosa, Rod ",73
"Howard, A. G. ",72
"Ritter, William ",72
"Frontz, Leslie ",72
"Port, Michael ",71
" Renzi, Jen ",71
" Stewart, Martha (FRW)",71
"Ross, Joel ",71
"Ollhoff, Jim ",71
"Pourny, Christophe ",71
"Haas, Jessie ",70
"Payne, Kim John ",70
" Ying, Chris ",70
"Bowien, Danny ",70
"Archer, Claire ",68
"Brooks, Terry ",67
"Margolin, Phillip ",66
"Day, Cheryl ",65
" Day, Griffith ",65
"Nix, Garth ",64
"Meadows, Jodi ",63
"Collier, Peter ",63
"Pryor, Mark ",62
"Brown, Kate Lord ",62
"Johnson, Mat ",59
"Sheers, Owen ",59
"Shepherd, Megan ",58
"Hogan, Shanna ",58
"Williams, Marcus ",57
"Hunter, Denise ",57
" Bennett, Sarah ",57
"Waltz, Mephisto ",56
"Doyle, William ",56
" Cali, Davide ",55
"Chaud, Benjamin ",55
"Lipman, Frank ",54
" Claro, Danielle ",54
"Colby, Gerard ",53
"Petrie, Kristin ",53
"Schertle, Alice ",53
"Castle, Richard ",53
" McElmurry, Jill (ILT)",53
"Lerner, Helene ",53
" Miller, Mark Crispin (EDT)",53
"Brljevic, Vera ",52
" Galparsoro, Frank ",52
"Thoene, Bodie ",52
" Thoene, Brock ",52
"Afshar, Tessa ",51
"King, Greg ",50
"Blair, Gabrielle Stanley ",50
"Sekulow, Jay ",50
"Hampton, Dan ",50
" Ash, Robert W. (CON)",50
" French, David (CON)",50
" Sekulow, Jordan (CON)",50
" Wilson, Penny ",50
"Chima, Cinda Williams ",49
" Armstrong, Kelley ",49
"Carolla, Adam ",49
"Van Patten, James ",48
Random House (COR),48
" Adams, Guy ",47
"Raney, Deborah ",47
"Mann, George (EDT)",47
" Lane, Andrew ",47
"Mathew, Hal ",46
"St. Amant, Betsy ",46
"Ganshert, Katie ",46
"Goodman, Lizzy ",46
" Slater, Lee ",45
"Barrie, J. M. ",45
"Benavent, Elísabet ",45
" Adler, Jonathan (FRW)",45
"Kadrey, Richard ",45
" Ubiña, Chichi (PHT)",45
"Spencer, Lara ",45
 Minalima Ltd. (ILT),45
"Dorling Kindersley, Inc. (COR)",45
"Carner, Talia ",45
"Taber, George M. ",43
" Robinson, Roxana (INT)",43
"Taylor, Elizabeth ",43
"Desmond, Tara Mataraza ",42
"Miller, Jax ",42
"Frantz, Laura ",42
"Brennan, Marie ",42
" Fan, Shirley ",42
