,0
" Stanford, Halle ",2794
"Allen, Elise ",2794
"Patterson, James ",1697
"Seaver, Barton ",1430
" Karp, Marshall ",1334
"Stephenson, Neal ",1266
"Steel, Danielle ",987
"Gawande, Atul ",898
"Riordan, Rick ",838
"Moriarty, Liane ",818
"Berg, Elizabeth ",760
"Albertalli, Becky ",757
"Rollins, James ",726
" Blackwood, Grant ",726
"Reichs, Kathy ",714
"McCreight, Kimberly ",678
"Brooks, David ",666
"Johansson, J. R. ",609
"Chamberlain, Diane ",600
"Searles, Rachel ",582
"Brower, Kate Andersen ",576
"Winspear, Jacqueline ",533
"Sandford, John ",508
"Osborne, Mary Pope ",499
" Murdocca, Sal (ILT)",497
"Hunter, Erin ",449
"Hellisen, Cat ",447
"Greenwald, Tommy ",385
" Coovert, J. P. (ILT)",385
"Genova, Lisa ",384
"Jones, Darynda ",369
" Tebbetts, Chris ",363
" Thomas, Cory (ILT)",363
"Elkeles, Simone ",353
"Demetrios, Heather ",351
"Lu, Marie ",339
"Macomber, Debbie ",330
"Gay, Roxane ",308
"Bradley, Alan ",300
"Stay, Jesse ",298
"Beaton, M. C. ",295
"Smiley, Jane ",293
"Graves, Sarah ",286
"Grant, Andrew ",283
"Carriger, Gail ",281
"Woods, Stuart ",276
"Banks, Maya ",270
"Hunter, Madeline ",270
"Hale, Shannon ",248
"Stine, R. L. ",246
"Steiner, Barbara ",242
"Day, Sylvia ",234
" Cordeiro, Jacob ",232
" Spaziante, Patrick (ILT)",226
"Wrecks, Billy ",226
" Doescher, Erik (ILT)",226
"Pedre, Vincent ",223
"Gross, Andrew ",223
"Covey, Stephen R. ",219
 Random House (COR),215
"Raasch, Sara ",214
"Doktorski, Jennifer Salvato ",213
"Clarke, Arthur C. ",207
"Perry, Thomas ",204
"Bushnell, Candace ",203
Lonely Planet Publications (COR),197
" Kratt, Martin ",195
"Ward, J.r. ",195
"Kratt, Chris ",195
"Sutherland, Tui ",193
" McLoughlin, Wayne ",193
" Douglas, Allen (ILT)",193
"Spindler, Erica ",191
"Birdseye, Tom ",188
"McCue, Camille ",185
"Morton, Andrew ",179
"Brett, Peter V. ",177
"Shalvis, Jill ",168
"Awdry, W. ",166
"Parmar, Priya ",165
"Thomas, Stanley ",165
"Cordeiro, Jacob ",163
"Robinson, Marilynne ",159
"Hamilton, Virginia ",157
" Dillon, Leo (ILT)",157
" Dillon, Diane (ILT)",157
" Jagucki, Marek (ILT)",155
"O'hara, Mo ",155
" Brannon, Tom (ILT)",150
"Rabe, Tish ",150
"Zanetti, Rebecca ",146
"Eyal, Nir ",146
" Hoover, Ryan (EDT)",146
"Robotham, Michael ",145
"Roberts, Cokie ",143
"L'Amour, Louis ",134
"Crownover, Jay ",133
"Kissinger, Henry ",126
"Irving, Nicholas ",125
" Brozek, Gary ",125
" Bloom, Greg ",125
"Murkoff, Heidi Eisenberg ",124
" Mazel, Sharon (CON)",124
"Larson, Kirby ",122
"Klimo, Kate ",120
"Harvey, Steve ",119
"Eastman, P. D. ",118
