,0
"Baker, E. D. ",3418
"Marcus, Leonard S. ",3020
"George, Jessica Day ",2906
"Hale, Shannon ",2012
"Randall, Thomas ",1980
"Hennesy, Carolyn ",1695
"Kurtz, Chris ",1666
"Larbalestier, Justine ",1405
"Grimes, Nikki ",1356
"Yancey, Rick ",1250
"Van Eekhout, Greg ",1165
"Barrows, Annie ",1094
"Rallison, Janette ",961
"Wilson, Daniel H. ",933
"Eekhout, Greg Van ",870
"Margolis, Leslie ",847
"Macomber, Debbie ",847
"Gravelle, Karen ",813
"Tulloch, Richard ",802
"Omololu, C. J. ",724
"Murphy, Jill ",665
"Berry, Julie ",593
"Aaseng, Nathan ",559
"Hoffman, Mary ",557
"Bloomberg, Georgina ",546
" Hapka, Catherine ",546
"Priestley, Chris ",545
"Jones, Carrie ",542
"Vaught, Susan ",528
"Minter, J. ",489
"Dunlap, Susanne ",487
"Tayleur, Karen ",484
"Myers, Anna ",464
"Brennan, Herbie ",452
"Radziszewicz, Tina ",446
"Josephs, Rudy ",403
"Walker, Alice ",376
"Hooper, Mary ",359
"Friedman, Robin ",341
"Elkeles, Simone ",327
"Berry, Steve ",320
"Rowen, Michelle ",317
"Dolamore, Jaclyn ",303
"Jones, Patrick ",302
"Selfors, Suzanne ",295
"Tyler, Anne ",285
"Malley, Gemma ",278
"Soup, Cuthbert, Dr. ",278
"Balogh, Mary ",269
"Harvey, Alyxandra ",267
" Wedel, Steven E. ",233
"Garsee, Jeannine ",230
"Deebs, Tracy ",226
"Devlin, Ivy ",216
"Erlbach, Arlene ",214
"Shields, Gillian ",187
"Walker, Melissa ",175
"McCall Smith, Alexander ",173
"Thompson, Emma ",173
"Shaara, Jeff ",172
"Harper, Bob ",171
" Critser, Greg ",171
" Busby, John ",169
"Busby, Cylin ",169
" Leighton, Robert (ILT)",168
"Rees, Celia ",165
"Fletcher, Christine ",156
" Vaught, S. R. ",152
"Redmond, J. B. ",152
"Bell, Cathleen Davitt ",152
"Henry, Nathan L. ",148
"Leavitt, Lindsey ",143
"Collier, James Lincoln ",134
"Curley, Marianne ",129
"Easer, Katherine ",129
"Chapman, Lara ",119
"Nichols, Lee ",118
"MacDonald, Alan ",115
"Shepherd, Lynn ",115
"Bertagna, Julie ",115
"Gortner, C. W. ",112
"Beha, Eileen ",112
"Nadol, Jen ",107
" Bruchac, James ",102
"Bruchac, Joseph ",102
"Staub, Wendy Corsi ",102
"Klein, Lisa ",98
"Mackall, Dandi Daley ",97
"Reeve, Philip ",92
"Wiggins, Bethany ",90
"Breen, M. E. ",82
"Power, Timothy ",81
"O'Brien, Caragh M. ",80
"Carranza, Maite ",77
"Lovecraft, H. P. ",74
"Petrucha, Stefan ",73
" Pinto, Sara ",72
