,0
"Picoult, Jodi ",3323
"Patterson, James ",2509
"Grisham, John ",2027
"Woods, Stuart ",1820
"Sparks, Nicholas ",1290
" Jones, Rees (CON)",912
"Coulter, Catherine ",853
" Ellison, J. T. ",853
"Peirce, Lincoln ",817
" Peirce, Lincoln (ILT)",817
"Corry, Jane ",808
"Paretsky, Sara ",706
" Serafin, Shan (CON)",652
"O'Reilly, Bill ",640
" Dugard, Martin ",639
"Flynn, Vince ",625
"Melton, Glennon Doyle ",610
"Hillerman, Anne ",581
"Backman, Fredrik ",562
"Mallery, Susan ",547
"Goodwin, Daisy ",547
"Donoghue, Emma ",505
" Mills, Kyle ",503
"Gehl, Laura ",491
" Wan, Joyce (ILT)",491
"Baldacci, David ",446
" Brown, Brené ",426
"Niequist, Shauna ",426
"Lamott, Anne ",372
" Van Dusen, Chris (ILT)",352
"DiCamillo, Kate ",352
"Reynolds, Jason ",343
"Ward, J. R. ",330
"Kostova, Elizabeth ",309
"Gundry, Steven R., M.D. ",295
"Moyes, Jojo ",295
"Asher, Jay ",294
"Hepworth, Sally ",291
"Perry, Thomas ",287
"Albertalli, Becky ",266
"Chiang, Ted ",255
"Rice, Anne ",246
"Fellowes, Julian ",245
"Russell, Rachel Renee ",239
"Cornwell, Patricia Daniels ",236
"TerKeurst, Lysa ",234
"Layne, Lauren ",229
"Hunter, Erin ",227
"Weiner, Jennifer ",223
"Thomas, Sherry ",223
" Reynolds, Peter H. (ILT)",218
"McDonald, Megan ",218
"Cranston, Bryan ",217
"Slaughter, Karin ",211
"Van Dyken, Rachel ",209
"Meadows, Daisy ",209
"Zahn, Timothy ",208
"Cleeves, Ann ",203
"Donlea, Charlie ",201
"Kenyon, Sherrilyn ",199
"Gibbs, Stuart ",195
"Singh, Lilly ",195
" Oyler, Lauren (CON)",189
"Mastromonaco, Alyssa ",189
"Wilde, Lori ",185
"Ide, Joe ",184
"Alexie, Sherman ",181
" Child, Lincoln ",177
"Preston, Douglas ",177
"Nix, Garth ",174
"Hauck, Rachel ",174
"Benedict, Marie ",173
"Tucker, K. A. ",172
" Kristoff, Jay ",168
"Kaufman, Amie ",168
"Stine, R. L. ",167
"Cole, Kresley ",167
"Lu, Marie ",166
"Bennett, Brit ",164
"Fritz, Jean ",163
"Zinoman, Jason ",163
" Snyder, Jay ",156
"Mckay, Kirsty ",155
"Rosenthal, Elisabeth ",151
"Yee, Lisa ",151
"Disher, Garry ",148
"Green, Abby ",147
"White, Randy Wayne ",143
"Smith, Chris ",139
" Stewart, Jon ",139
"Paige, Danielle ",138
"Levenseller, Tricia ",138
"Peterson, Tracie ",138
" Bourelle, Andrew ",132
"Marnell, Cat ",131
"Bruel, Nick ",131
"Kingsbury, Karen ",130
"Drabble, Margaret ",125
"Atwood, Margaret Eleanor ",124
"Colfer, Chris ",124
"Caletti, Deb ",118
"Kendrick, Sharon ",118
"Bantle, Lee ",117
"Albert, Susan Wittig ",117
"Colfer, Eoin ",115
"Singer, Michael A. ",114
"Harrison, Kim ",114
"Skrypuch, Marsha Forchuk ",113
"Egan, Kerry ",112
"Bouchet, Amanda ",112
"Graham, Lynne ",111
"Jackson, Lisa ",109
"Preston, Natasha ",107
"Konar, Affinity ",107
"Correa, Armando Lucas ",106
"Hart, Hannah ",105
Lonely Planet Publications ,104
"Brunstetter, Wanda E. ",103
" Brunstetter, Jean ",101
"Tebow, Tim ",100
"Hesser, Amanda (FRW)",99
"Manson, Mark ",99
" Stubbs, Merrill (FRW)",99
"Coble, Colleen ",99
" Milburne, Melanie ",96
" Hayward, Jennifer ",96
" Anderson, Natalie ",96
"Schmid, Susan Maupin ",95
"Maxwell, Cathy ",95
"Jones, Lisa Renee ",94
"Fossen, Delores ",93
"Thomsen Brits, Louisa ",91
"Brody, Frances ",91
"James, P. D. ",91
"Lloyd, Carli ",89
" Coffey, Wayne ",89
"Collins, Phil ",88
"Lustbader, Eric ",88
"Guzmán, Gonzalo ",87
"Graceffa, Joey ",87
" Adimando, Stacy ",87
"Jamieson, Kelly ",85
"Knight, Sarah ",85
" Stuart, Sebastian ",84
"Wiehl, Lis W. ",84
"Brands, H. W. ",82
Fodor's Travel Guides (COR),82
"Callaghan, Helen ",80
"Oakley, Barbara ",80
"McHale, Joel ",80
"King, A. S. ",78
"Jackson, Joe ",78
"Lucas, Jennie ",77
"Smith, Martin Cruz ",77
"Andrews, Amy ",74
"McKevett, G. A. ",73
"Suarez, Daniel ",72
"Piazza, Jo ",72
"Thayne, RaeAnne ",71
" Rice, Heidi ",71
" Cox, Maggie ",71
"Bagley, Desmond ",71
" Yates, Maisey ",71
" Lee, Jessica ",70
"Holt, Nathalia ",69
"Turner, Lisa ",68
"Haslett, Adam ",68
"Ashe, Katharine ",66
"Hornfischer, James D. ",66
"Brown, Carolyn ",65
"Ahern, Cecelia ",65
"Brooke, Amanda ",65
"Cumming, Charles ",65
"Gray, Shelley Shepard ",65
"St. George, Judith ",65
" Collins, Dani ",64
"Gold, Kristi ",64
" Sands, Charlene ",64
" Marinelli, Carol ",64
"McKinlay, Jenn ",64
" Stephens, Susan ",64
" Myers, Matt (ILT)",63
"Lareau, Kara ",63
"Wu, Tim ",62
"Horton-Bussey, Claire ",61
"Haynes, Elizabeth ",61
"Andrews, V. C. ",61
"Hawking, Stephen W. ",60
" Paetro, Maxine ",60
"McGuire, Seanan ",60
"Beecham, Caroline ",59
"Morrison, Megan ",59
"Pryor, Elizabeth Brown ",58
"Wuertz, Yoojin Grace ",58
"Lambert, Mary E. ",58
"Tucker, Abigail ",57
"Behar, Ruth ",56
"Marinelli, Carol ",56
" Stewart, Iain ",56
" Adamson, Eve ",56
" Atkinson, Brett ",56
" Kaminski, Anna ",56
"Santos-prowse, Robert ",55
"Spangler, Brie ",54
"Shepherd, Megan ",54
"Wahls, Terry ",53
"Calcaterra, Regina ",53
"Beaton, M. C. ",53
"Newman, Judith ",53
" Crews, Caitlin ",51
"Dorling Kindersley, Inc. (COR)",51
" Williams, Cathy ",51
"Burt, Alexandra ",51
" Shaw, Chantelle ",51
"Parker, Nate ",50
" Johnson, Cat ",50
" Dailey, Janet ",50
"Rappaport, Helen ",50
"Engle, Debra Landwehr ",50
" Pearce, Kate ",50
" Porter, Jessica ",49
" Shulgan, Christopher ",49
"Mowry, Tia ",49
"Ashley, Amanda ",49
"Gibala, Martin ",49
"Le Guin, Ursula K. ",49
"Moon, Elizabeth ",48
"Gannett, Ruth Stiles ",48
"Ganshert, Katie ",48
"Rader-Day, Lori ",48
"Cron, Ian Morgan ",47
"Michaels, Fern ",47
" Stabile, Suzanne ",47
"Jordan, Sophie ",46
"Elkin, Lauren ",46
"Wright, Laura ",46
"Dipiazza, Daniel ",45
"Gratz, Alan ",45
" Tresniowski, Alex ",45
"Cross, Julie ",45
"Daniels, B. J. ",45
" Perini, Mark ",45
"Schroff, Laura ",45
"Prose, Francine ",45
"Snoekstra, Anna ",44
"Smith, Michelle ",44
" Immergut, Matthew ",43
" Graves, Jeremy ",43
"Yates, John ",43
"Williams, Cathy ",43
"Lee, Jade ",42
"Shapiro, Dani ",42
"Borman, Tracy ",42
"Bush, Nancy ",42
"Judge, Erin ",42
"Smith, Jean Kennedy ",42
"Trasi, Amita ",41
"Sage, Angie ",41
" Hillen, Sean ",41
"Punyaratabandhu, Leela ",41
" Dean, James (ILT)",41
"Offerman, Nick ",41
"Santat, Dan ",41
"Marrin, Albert ",41
"Heslin, Nancy ",41
"Cotugno, Katie ",40
"Kaplan, A. E. ",40
"Van Diepen, Allison ",40
"Pearson, Ridley ",40
"Brody, Lauren Smith ",39
"Shaw, Chantelle ",39
"Thompson, Lisa ",39
"Bair, Deirdre ",39
"Goodavage, Maria ",38
"Chaput, Charles J. ",38
"Goodman, Joanna ",38
"Frost, Helen ",38
"Du Sautoy, Marcus ",38
"Mann, Susan ",37
"Hamalainen, Karo ",37
" Witesman, Owen (TRN)",37
"Braswell, Liz ",37
Kaplan Nursing (COR),37
"Ackroyd, Peter ",37
"Lemmon, Jessica ",37
"Maple, Stephen ",37
"Rule, Ann ",37
"Milburne, Melanie ",37
" Myles, Eileen ",36
"Gurwitch, Annabelle ",36
"Collins, Dani ",36
"Cooper, Tea ",36
"Kraus, Chris ",36
" Rovin, Jeff ",36
" Hawkins, Joan ",36
"Ellis, Sean ",35
" Brown, Morgan ",35
