,0
"Egan, Tim ",7610
"Davies, Jacqueline ",5884
"Orwell, George ",3436
"Soto, Gary ",2369
"Deuker, Carl ",1537
"Jimenez, Francisco ",1211
"Morris, Gerald ",1064
" Renier, Aaron (ILT)",1046
"Choldenko, Gennifer ",923
"Rinaldi, Ann ",883
"Spinelli, Jerry ",769
"Speare, Elizabeth George ",714
"Cashore, Kristin ",706
"Estes, Eleanor ",705
"O'Brien, Tim ",615
"Hahn, Mary Downing ",585
"Frank, Anne ",528
"Murdock, Catherine Gilbert ",513
"Cushman, Karen ",501
"Cohn, Rachel ",445
"Jonell, Lynne ",445
"Park, Linda Sue ",445
" Levithan, David ",445
" Dorman, Brandon (ILT)",445
"Wiles, Deborah ",420
" Hewitt, Kathryn (ILT)",416
"Krull, Kathleen ",416
"Gerritsen, Tess ",413
"Whitcomb, Laura ",375
"O'Dell, Scott ",338
"Stout, Glenn ",332
"Brooks, Terry ",319
"Harper, Charise Mericle ",306
"Rey, H. A. ",294
"Pfeffer, Susan Beth ",293
"Bruchac, Joseph ",287
"Robinson, Kim Stanley ",276
"Roy, Ron ",271
"Balogh, Mary ",268
"Hoag, Tami ",258
"McCall Smith, Alexander ",255
"Foer, Jonathan Safran ",252
"Griffiths, Elly ",248
"Bauer, Marion Dane ",237
"Alvarez, Julia ",211
"Johansen, Iris ",205
" Montgomery, Sy ",204
"Goldman, William ",196
"Skurzynski, Gloria ",195
"Perez, Marlene ",185
"Brockmann, Suzanne ",185
" Gurney, John Steven (ILT)",184
"Jackson, Donna M. ",184
" Rodwell, Timothy (ILT)",184
" Rodwell, Caitlin O'connell (ILT)",184
"Bishop, Nic (ILT)",166
"Lahiri, Jhumpa ",164
"Grandin, Temple ",157
" Johnson, Catherine ",157
"Kessler, Jackie Morse ",155
"Walker, Martin ",149
"Levithan, David ",149
"Bunting, Eve ",144
"Munsinger, Lynn (ILT)",141
" Lester, Helen ",141
"Say, Allen ",138
"Meddaugh, Susan ",136
"Cleeves, Ann ",132
"Vande Velde, Vivian ",130
"Bloor, Edward ",129
"Wilson, N. D. ",121
"Iggulden, Conn ",120
" Rey, Margret ",119
"Hogg, Tracy ",117
" Blau, Melinda ",117
"Berg, Elizabeth ",115
"King, Laurie R. ",112
"Steel, Danielle ",110
"Jenkins, Steve ",109
"Birdsall, Jeanne ",108
"Thomas, Jan ",107
"Stevens, Janet ",106
" Crummel, Susan Stevens ",104
"Bender, Aimee ",102
"Bernhardt, William ",99
"Egan, Timothy ",99
"Dawkins, Richard ",98
"Barker, Kim ",97
"Eco, Umberto ",94
"Lencioni, Patrick M. ",91
"Neff, Henry H. ",90
"Donati, Sara ",89
"Perry, Anne ",88
"Kellerman, Jonathan ",88
"London, Jack ",88
"Banks, Lynne Reid ",87
"Lafevers, R. L. ",85
"Kacvinsky, Katie ",84
"Lewis, C. S. ",84
"James, Brian ",83
"Gantos, Jack ",81
"Payne, Kim John ",80
" Ross, Lisa M. ",80
"Sittenfeld, Curtis ",79
"Van Allsburg, Chris ",79
"MacAulay, David ",78
"Eggers, Dave ",74
" Shaw, Nancy E. ",72
"Apple, Margot (ILT)",72
"Brashares, Ann ",71
"Paolini, Christopher ",68
"Angelou, Maya ",68
"Slade, Arthur ",66
"Hapka, Cathy ",66
" Young, Mary O'Keefe (ILT)",66
" Rey, H. A. ",66
"Pierce, Tamora ",63
"Roth, Philip ",62
"Kurson, Robert ",62
"Binchy, Maeve ",61
"Adler, Elizabeth ",60
"Howard, Linda ",59
"Trigiani, Adriana ",59
"Lyga, Barry ",58
"Dunrea, Olivier ",57
"Sachar, Louis ",56
"Baratz-Logsted, Lauren ",55
"Sheff, David ",54
"Saramago, Jose ",53
"Rice, Luanne ",53
"Brown, Rita Mae ",52
"Martel, Yann ",51
"Howard, Jonathan L. ",50
" Anderson, Kevin J. ",49
"Herbert, Brian ",49
" Tanaka, Yoko (ILT)",48
"Armstrong, Karen ",48
"Paretsky, Sara ",48
"Marsden, John ",48
"Burton, Virginia Lee ",47
"Murakami, Haruki ",47
" Rubin, Jay (TRN)",47
"Palahniuk, Chuck ",46
"Lourie, Peter ",46
"James, P. D. ",46
"Porter, Sarah ",46
"Tyler, Anne ",45
" Neff, Henry H. (ILT)",45
"Bogle, John C. ",44
"Christelow, Eileen ",44
"Sides, Hampton ",43
"Mulligan, Andy ",43
"Underwood, Deborah ",42
" Thompson, Laurie (TRN)",42
"Mankell, Henning ",42
" Liwska, Renata (ILT)",42
" Salmieri, Daniel (ILT)",41
"Rubin, Adam ",41
" Page, Robin ",41
" Karas, G. Brian (ILT)",40
"McNamara, Margaret ",40
"Halkin, Hillel (TRN)",38
" Orlev, Uri ",38
"Bishop, Nic (PHT)",38
"Downing, David ",37
" Murphy, Kelly (ILT)",37
"Callahan, Steven ",37
"Davidson, Diane Mott ",37
" Toddy, Irving (ILT)",36
"Florian, Douglas ",36
"Goleman, Daniel ",35
"Proust, Marcel ",35
"Rosoff, Meg ",34
"Palmer, Michael ",34
"Fowler, Christopher ",33
"Kingston, Maxine Hong ",33
"Quindlen, Anna ",32
"Reef, Catherine ",32
" Stanley, Scott M. ",32
" Blumberg, Susan L. ",32
"Markman, Howard J. ",32
" Hawkes, Kevin (ILT)",31
"Madison, Alan ",31
" Hines, Anna Grossnickle (ILT)",30
"Tobias, Andrew ",30
"Donoghue, Emma ",30
"Baker, Keith ",30
"Zagarenski, Pamela (ILT)",28
"Lowry, Lois ",28
" Mack, Jeff (ILT)",28
"Urban, Linda ",28
"Conroy, Pat ",27
" Bernasconi, Pablo (ILT)",26
"Mcky, Katie ",26
"Weir, Alison ",26
"Lies, Brian ",26
"Russell, Mary Doria ",26
"Graves, Sarah ",26
"Paulsen, Gary ",25
"McDermott, Gerald ",25
"Kornfield, Jack ",25
" Adler, Carlye ",24
"Benioff, Marc ",24
"Vachss, Andrew H. ",24
" Blanchard, Ken ",23
"Alcorn, Randy C. ",23
"Koomson, Dorothy ",23
"Ryan, Maxwell ",23
"Brooks, David ",23
"Gordon, Jon ",23
"Lehman, Barbara ",21
"McNamee, Graham ",21
"Beranbaum, Rose Levy ",21
"Landry, Leo ",21
"Black, Cara ",21
" Galdone, Paul ",20
" Lewin, Ted (ILT)",20
" Canetti, Yanitzia (TRN)",20
"Ford, Richard ",20
"Galdone, Joanna C. ",20
"Chapman, Gary D. ",20
"Schein, Edgar H. ",20
"Swanson, Susan Marie ",20
"Irwin, William (EDT)",20
" Bassham, Gregory (EDT)",20
" Krommes, Beth (ILT)",20
 American Heritage Publishing Company (EDT),20
" Digeronimo, Theresa Foy (CON)",19
" Birdsall, Jeanne ",19
" Gammell, Stephen (ILT)",19
"Haltzman, Scott, M.D. ",19
"Seligman, Martin E. P. ",19
"Phelan, Matt (ILT)",19
"Bowen, Anne ",19
"Aiken, Joan ",19
"Levinson, Jay Conrad ",19
"Fick, Nathaniel ",19
"Armstrong, Kelley ",18
"Ury, William ",18
" Rohmann, Eric (ILT)",18
"Pinkwater, Daniel Manus ",18
"Kindl, Patrice ",18
"Hart, Carolyn G. ",18
"Thomsett, Michael C. ",17
"Nuland, Sherwin B. ",17
"Jinks, Catherine ",17
"Beaton, M. C. ",17
"Oz, Amos ",17
"Plain, Belva ",17
"Fletcher, Ralph ",17
"Irving, John ",17
"Crocker, Betty ",17
"Todd, Mark ",16
"Montanari, Richard ",16
"Colum, Padraic ",16
"Fehler, Gene ",16
"Thimmesh, Catherine ",16
" Pogany, Willy (ILT)",16
"Roberts, Nora ",16
" Riordan, Rick (INT)",16
"Haruf, Kent ",15
" Silva, Simon (ILT)",15
"Brown, Don ",15
"Levien, David ",15
"Helton, Peter ",15
"Dillon, Leo & Diane ",15
"McCaffrey, Anne ",15
"Walsh, Ellen Stoll ",15
"Fleming, Denise ",15
"Fielding, Joy ",15
"Gloss, Molly ",14
"Brandt, Peter L. ",14
"Yee, Wong Herbert ",14
"Ellis, Joseph J. ",14
"Reichl, Ruth ",14
" Smith, Maggie (ILT)",14
"Dimitrius, Jo-Ellan ",13
" Mazzarella, Wendy Patrick ",13
"Chodos-Irvine, Margaret ",13
" Carpenter, Nancy (ILT)",13
"Cushman, Doug (ILT)",13
" Roberts, Bethany ",13
"Jamieson, Alexandra ",13
" Jenkins, Steve (ILT)",13
"Alda, Alan ",13
"Perez-Reverte, Arturo ",13
"Weverka, Peter ",13
"Plaidy, Jean ",12
" Tusa, Tricia (ILT)",12
"Crowell, Rodney ",12
" Costa, Margaret Jull (TRN)",12
"Almond, David ",12
" Rasmussen, Eric (EDT)",12
"McDermott, Andy ",12
" Holetz, Julie ",12
"Crisp, Tony ",12
"Shakespeare, William ",12
"Carhart, Thad ",12
" Lee, Ho Baek (ILT)",12
" Manthey, Karen ",12
"Miéville, China ",12
" Blake, Quentin (ILT)",12
"Brittain, Susan ",12
" Bate, Jonathan (EDT)",12
"Stewart, Rory ",12
"Averbeck, Jim ",11
"Kremezi, Aglaia ",11
"Richardson, Mark ",11
"Abbott, Karen ",11
" Stevens, Janet (ILT)",11
"Lehrer, Jonah ",11
"Didion, Joan ",11
"Purdie, Jeni ",11
"Boock, Paula ",11
"Schmidt, Gary D. ",10
" Freeman, Laura (ILT)",10
"Smith, Roland ",10
" Langdo, Bryan (ILT)",10
"Doig, Ivan ",10
"Schlosberg, Suzanne ",10
" Neporent, Liz ",10
" Scarborough, Elizabeth Ann ",10
"Luceno, James ",10
" Thomas, Middy (ILT)",10
" Sidman, Joyce ",10
"Le Guin, Ursula K. ",10
"Hemmings, Kaui Hart ",10
"Spinelli, Eileen ",10
" Harris, Guy ",10
"Eikenberry, Kevin ",10
"English, Karen ",10
"Luciani, Joseph J. ",9
" Brue, Alan W. ",9
"Allen, James H. ",9
"Dillow, Linda ",9
"Babcock, Linda ",9
"Botton, Alain De ",9
"Iwai, Melissa (ILT)",9
" Mortensen, Denise Dowling ",9
"Payne, Vicki ",9
" Weinman, Brad (ILT)",9
"Bascomb, Neal ",9
" Laschever, Sara ",9
"Greenblatt, Joel ",9
"Rattiner, Jeffrey H. ",9
"Hassett, Ann ",9
"Hornbacher, Marya ",9
"Arthur, Keri ",9
"Stone, Jeff ",9
" Hassett, John (ILT)",9
" Tobias, Andrew ",9
"Wilmshurst, Linda ",9
" Pintus, Lorraine ",9
"Smolin, Lee ",9
" Turner, Pamela S. ",8
"Powers, Rod ",8
"Clark, Thomas ",8
"Reich, Robert B. ",8
" Taylor-Snow, Dianne (PHT)",8
"Nascimbene, Yan (ILT)",8
"Vernon, Ursula ",8
"Sears, Stephen W. ",8
" Kaufman, Matt ",8
"Greenburg, J. C. ",8
"Montgomery, Sy ",8
" Gerardi, Jan (ILT)",8
" Potter, Giselle (ILT)",8
"Flagg, Fannie ",8
"Ingalls, Ann ",8
"Indridason, Arnaldur ",8
" Thimmesh, Catherine ",8
"Wong, Tom ",8
" Kao, Liz ",8
"Miranda, Anne ",8
"Turtledove, Harry ",8
"Borchardt, Alice ",8
"Sweet, Melissa (ILT)",8
" MacDonald, Maryann ",8
Consumer Dummies (COR),8
"McCunn, Ruthanne Lum ",7
"Lardy, Philippe (ILT)",7
"McMullan, Margaret ",7
" Lindauer, Mel ",7
"Gregory, David ",7
"Brands, H. W. ",7
"Lewin, Betsy (ILT)",7
"Barnes, Julian ",7
" Tseng, Jean (ILT)",7
"Roker, Al ",7
"Meyer, Louis A. ",7
" Macmullan, Jackie ",7
"Hale, Bruce ",7
"O'Neal, Barbara ",7
" Rey, H. A. (ILT)",7
" Nelson, Marilyn ",7
" Tseng, Mou-Sien (ILT)",7
" Leboeuf, Michael ",7
"Larimore, Taylor ",7
"Evans, Lezlie ",7
"Payne, Emmy ",7
" Lochte, Dick ",7
" Roche, Denis (ILT)",7
" Bogle, John C. (FRW)",7
" Spinelli, Eileen ",7
"Bird, Larry ",7
"O'Farrell, Maggie ",7
" Johnson, Earvin (Magic) ",7
"McCaffrey, Todd J. ",6
"Samson, Karl ",6
"Runzheimer, Jane ",6
"Palmer, Parker J. ",6
"Howard, Arthur ",6
"Meeker, Meg ",6
" Larsen, Linda ",6
" Andersen, Hans Christian ",6
"Feuerstein, Georg (EDT)",6
"Wilbur, Richard ",6
"Burton, Virginia Lee (ILT)",6
"Thomas, Abigail ",6
"Mutz, John ",6
" Murray, Katherine ",6
"Schwartz, Evan I. ",6
"Rumford, James ",6
" Larmore, Phoebe ",6
Nicholson (COR),6
"Groopman, Jerome ",6
"Foster, Alan Dean ",6
Ngugi wa Thiong'o ,6
"Lipman, Elinor ",6
"Kelley, True (ILT)",6
"Atwood, Margaret Eleanor ",6
" Diaz, David (ILT)",6
" Miller, Sara Swan ",6
"Cooney, Caroline B. ",6
"Robbins, Tom ",6
"Zegarelli, Mark ",5
"Turner, Nikki ",5
" Gantos, Jack ",5
"Downing, Julie (ILT)",5
" Gustaff Rayl, Cynthia ",5
"Brox, Jane ",5
"Nolan, Han ",5
"Degunther, Rik ",5
" Park, Linda Sue ",5
"MacCullough, Carolyn ",5
"Pfeiffer, Patrick ",5
" Novitski, Paul ",5
" Simon, David ",5
"Weinstein, Arnold ",5
"Rubel, Nicole (ILT)",5
"Chopra, Deepak ",5
" Jordan, Robert ",5
"Price, Richard ",5
"Jenkins, Steve (ILT)",5
"Schertle, Alice ",5
"Phillips, Pamelia S. ",5
"Chism, Marlene ",5
"Finneran, Kathleen ",5
"O'Malley, Kevin ",5
"Goodman, Danny ",5
" Griego, Tony (ILT)",5
"Reed, Mike (ILT)",5
"Freymann-Weyr, Garret ",5
"Rubenstein, Richard E. ",5
"Land, Brad ",5
" Morrison, Michael ",5
"Pearl, Matthew ",5
"Gargano, Anthony L. ",5
"Sanderson, Brandon ",5
" Mathers, Petra (ILT)",5
" Nikola-Lisa, W. ",5
"Laird, Elizabeth ",5
"Linz, Kathi ",5
"Riordan, Rick ",5
"Joyce, James ",5
"Munro, Alice ",5
"Golenbock, Peter ",4
"Bang-Campbell, Monika ",4
"Woodsmall, Cindy ",4
" Laseter, Timothy M. ",4
"Koscielniak, Bruce ",4
"Austen, Jane ",4
"Kazdin, Alan E. ",4
"Barron, Stephanie ",4
"Eades, Kenneth M. ",4
 Crowe (COR),4
"Carter, Stephen L. ",4
" Suber, Melissa (ILT)",4
"Atwater-Rhodes, Amelia ",4
"MacKain, Bonnie (ILT)",4
"Stover, Matthew Woodring ",4
" Lee, Paul (ILT)",4
"O'Hagan, Andrew ",4
"Burdett, John ",4
"Rich, Katherine Russell ",4
"Kaufman, Kenn ",4
" Bang, Molly (ILT)",4
"Otten, Kaye ",4
" Pinczes, Elinor J. ",4
"Simmons, Marie ",4
American Heritage Publishing Company (EDT),4
"Duane, Diane ",4
"Wilson, Jacqueline ",4
"Merton, Thomas ",4
" Soto, Sonia (TRN)",4
"Wysocki, Robert K. ",4
"Dines, Gail ",4
"Jones, Terry ",4
"Rice, Anne ",4
"Wickersham, Joan ",4
" Rodriguez, Peter L. ",4
"Mitchell, David ",4
