,0
"Benton, Jim ",15067
" Benton, Jim (ILT)",15067
"Black, Holly ",7181
" DiTerlizzi, Tony (ILT)",5839
" DiTerlizzi, Tony ",5839
"Russell, Rachel Renee ",3453
" Russell, Rachel Renee (ILT)",3407
" Avakyan, Tatevik (ILT)",3360
"Dadey, Debbie ",3360
"McDoogle, Farrah (ADP)",3215
" Spaziante, Patrick (ILT)",3215
" McCarthy, Meghan (ILT)",2252
"McCarthy, Meghan ",2252
Matt and Dave ,2234
" Baines, Nigel (ILT)",2234
"Stout, Shawn K. ",1775
"Bauer, Marion Dane ",1377
" Wallace, John (ILT)",1377
" Wheeler, Eliza (ILT)",1342
"Coville, Bruce ",1311
" Ying, Victoria (ILT)",1248
" Pierard, John (ILT)",926
"Coven, Wanda ",883
" Burris, Priscilla (ILT)",883
Hit Entertainment ,881
"O'Ryan, Ray ",861
" Jack, Colin (ILT)",861
"Capucilli, Alyssa Satin ",728
" Cole, Henry (ILT)",728
"Krall, Dan ",702
" Krall, Dan (ILT)",702
"Riley, James ",674
"Night, P. J. ",668
"Darling, Angela ",628
" Martini, Angela (ILT)",527
" Riti, Marsha (ILT)",490
"Barkley, Callie ",490
" Wimmer, Mike (ILT)",385
"O'Hearn, Kate ",324
"Dixon, Franklin W. ",279
" Franco, Paula (ILT)",276
"Morgan, Alex ",276
"Haddix, Margaret Peterson ",189
" Elliott, Mark (ILT)",189
"Rivers, Phoebe ",162
"Haig, Matt ",155
" Curtis, Stacy (ILT)",155
" Shaw, Hannah (ILT)",136
"Davies, Katie ",136
"Hopkinson, Deborah ",108
" Widener, Terry (ILT)",104
" Allen, Elanna (ILT)",102
"Branford, Anna ",102
"Wise, Rachel ",89
" Sniegoski, Thomas E. ",86
"Golden, Christopher ",86
"Kadohata, Cynthia ",70
" Kuo, Julia (ILT)",70
"Blos, Joan W. ",56
"Matlin, Marlee ",55
"Weissman, Elissa Brent ",48
" Willis, Drew (ILT)",38
"Packard, Edward ",38
"Dalton, Michelle ",23
"Dunn, Elizabeth ",19
" Norton, Michael ",19
"Clements, Andrew ",19
" Stower, Adam (ILT)",19
"Young, Suzanne ",7
"Smith, Andrew ",5
"Deutsch, Stacia (ADP)",5
" Bosma, Sam ",5
"Billingsley, Reshonda Tate ",4
" Colón, Raúl (ILT)",4
" Zhang, Nancy (ILT)",3
"Taylor, Chloe ",3
"McVoy, Terra Elan ",2
