,0
"Martin, Bill ",13133
" Carle, Eric (ILT)",13133
"Whitehead, Colson ",3970
"Manson, Mark ",1985
"King, Stephen ",1830
"Slaughter, Karin ",1816
"Sweeney, Cynthia D'Aprix ",1343
"Hill, Nathan ",961
"Colgan, Jenny ",925
"Fluke, Joanne ",751
"Diggs, Taye ",669
" Evans, Shane W. (ILT)",669
"Castillo, Linda ",613
"Quinn, Julia ",509
"Simonson, Helen ",509
"Rees, Anuschka ",506
"Moore, Graham ",487
"Blake, Kendare ",485
"Scottoline, Lisa ",453
" Serritella, Francesca ",453
"Burnett, Carol ",399
"Montefiore, Santa ",341
"Macomber, Debbie ",335
"Lawson, Jenny ",334
"Jones, Darynda ",323
"Penny, Louise ",301
"Faye, Lyndsay ",272
"O'neill, Louise ",265
"Jance, Judith A. ",265
"Archer, Jeffrey ",247
"Pearson, Mary E. ",214
"Dailey, Janet ",208
"Glasgow, Kathleen ",197
"Britton, Fern ",195
"May, Peter ",194
"Martinez, Antonio Garcia ",191
"Jefferies, Dinah ",191
" Grabenstein, Chris ",185
"Patterson, James ",185
" Neufeld, Juliana (ILT)",185
"Myerson, Julie ",179
"Cluess, Jessica ",179
"Howell, Hannah ",174
"Zeiger, James ",174
"Willink, Jocko ",156
" Babin, Leif ",156
"Meier, Leslie ",155
"Jordan, Penny ",151
"Moning, Karen Marie ",150
"Condie, Allyson Braithwaite ",147
"Sadowsky, Nina ",147
" Snyder, Kimberly ",146
"Chopra, Deepak ",146
"Oshinsky, David ",144
"Palmer, Diana ",141
"Adams, Ellery ",138
"Axe, Josh ",136
"Dev, Sonali ",131
"Rey, H. A. (ILT)",124
" Rey, Margret ",124
"White, Ronald C., Jr. ",124
"Perry, Thomas ",122
"Miller, Linda Lael ",119
"McDougall, John ",115
"Vivat, Booki ",113
" Vivat, Booki (ILT)",113
"Kingsbury, Karen ",109
"Neville, Stuart ",105
" Campbell, T. Colin (FRW)",104
"Karlsen, Micaela Cook ",104
"Freeman, Brian ",103
"Cooper, Marla ",103
"Maxwell, Edith ",102
" Mortimer, Carole ",101
"Smith, Amber ",101
"Cumming, Charles ",100
"Gordon, John Steele ",99
"Keene, Carolyn ",98
"Feldman, Ellen ",97
"St. Germain, Lili ",96
" Zappa, Shana Muldoon ",91
"Zappa, Ahmet ",91
"Brown, Ethan ",88
"Prineas, Sarah ",87
"Mosse, Kate ",86
" Anderson, Natalie ",85
"Mather, Anne ",85
" Hayward, Jennifer ",85
" Stephens, Susan ",85
"Jackson, Lisa ",84
"Federle, Tim ",84
"Currence, John ",83
"Tucholke, April Genevieve ",83
"Tustison, Matt ",83
"Mahajan, Karan ",83
"Kelly, Cathy ",83
"Meacham, Leila ",81
"Pullen, M. J. ",81
Princeton Review (COR),79
" Myra, Harold ",78
"Pearson, Ridley ",78
"Chapman, Gary ",78
"Yee, Lisa ",78
" Davis, Sarah (ILT)",78
"Stein, Charlotte ",78
"Hyde, Katherine Bolger ",78
"Sedgwick, Helen ",77
"Bandeira, Isabel ",76
" Harkavy, Daniel ",75
"Hyatt, Michael ",75
" Meyers, Mark (ILT)",74
"Kelly, David A. ",74
"Court, Dilly ",74
"Glass, Lisa ",72
"Aiken, Mary ",72
