,0
"Child, Lee ",1923
" Ofer, Avi (ILT)",1890
"Lincoln, Christopher ",1890
"Ferrante, Elena ",1866
" Goldstein, Ann ",1866
"Baldacci, David ",1263
"Connelly, Michael ",1152
"Patterson, James ",1125
"Mass, Wendy ",1053
Lonely Planet Publications (COR),1001
"Donoghue, Emma ",976
"Fey, Tina ",926
"Duncan, Lois ",838
"Adornetto, Alexandra ",819
"Garcia, Kami ",764
" Stohl, Margaret ",764
" Wilson, Grant ",701
"Hawes, Jason ",701
" Dokey, Cameron ",701
"Meaney, Flynn ",647
"Graff, Lisa ",623
" Berenstain, Jan ",572
"Berenstain, Stan ",572
"Sayers, Dorothy L. ",519
"Roberts, Nora ",518
"Picoult, Jodi ",511
"Winston, Sherri ",484
"Feig, Paul ",472
"Keplinger, Kody ",461
"Krueger, William Kent ",459
"Lane, Andrew ",444
" Hatke, Ben (ILT)",436
"Hicks, Betty ",436
"Calin, Marisa ",425
"Dare, Tessa ",408
"Kiernan, Denise ",399
"Shalvis, Jill ",398
"Hart, Megan ",393
"Butler, Octavia E. ",383
"Krulik, Nancy E. ",378
 John And Wendy (ILT),376
"Stiles, Martha Bennett ",372
"Warman, Jessica ",354
"Hoyt, Elizabeth ",347
"Snyder, Maria V. ",328
"Sparks, Nicholas ",322
"Krull, Kathleen ",307
"Matthews, Jason ",301
"Coble, Colleen ",289
"Christie, Agatha ",278
" Tomkinson, Tim (ILT)",268
"Blackstock, Terri ",267
"Sheff, Nic ",254
"Bell, Sophie ",254
"Wrecks, Billy ",254
"Coben, Harlan ",250
"Clare, Cassandra ",233
" Jones, William B., Jr. (INT)",225
" Hills, Tad (ILT)",223
"Hills, Tad ",223
"Gerritsen, Tess ",220
 Random House (COR),217
"Clark, Marcia ",212
"Banks, Maya ",197
"Kean, Sam ",193
"Bernstein, Gabrielle ",188
"Black, Holly ",185
" Wheeler, Eliza (ILT)",185
"Gardner, Lisa ",183
"Johnston, Joan ",183
"Jackson, Lisa ",179
"Ramsay, Hope ",175
"Hunter, Erin ",174
" Barry, James L. (ILT)",174
" Sadler, Adam ",172
" Murdocca, Sal (ILT)",166
"Osborne, Mary Pope ",166
" Boyce, Natalie Pope ",166
"Kennedy, Elle ",164
"Monroe, Mary Alice ",164
" Billerbeck, Kristin ",156
" Hunt, Diann ",156
" Rust, Ned ",156
" Hunter, Denise ",156
"Hilderbrand, Elin ",155
"Warren, Rick ",153
"Jakes, John ",153
"Frost, Jeaniene ",149
"O'Connell, Tyne ",146
" Beavers, Ethen (ILT)",134
"Jenkins, Jerry B. ",133
"Hussey, Matthew ",133
"Philbin, Joanna ",131
"Mallery, Susan ",126
"Shan, Darren ",124
" Fabry, Chris ",122
 Who Hq (COR),121
" Schoening, Dan (ILT)",120
" Gregory Christie, R. Gregory (ILT)",119
"Grimes, Nikki ",119
"Mack, Jeff ",117
"Boyle, Elizabeth ",114
"Tashjian, Janet ",113
"Ozeki, Ruth ",113
"Irving, John ",113
"Schiff, Stacy ",111
"Dorsey, Tim ",111
Random House (COR),111
"Margolin, Phillip ",110
"Man-Kong, Mary ",110
" Roughan, Howard ",110
"Powell, John ",108
"Elliott, Kate ",107
"Selfors, Suzanne ",107
" Kelly, Dorien ",104
"Macomber, Debbie ",104
"Evanovich, Janet ",104
"Berger, Jonah ",103
"O'Connor, Jim ",102
" Mantha, John (ILT)",102
" Bennett, James (ILT)",102
"Harrison, Lisi ",101
"Fisher, Suzanne Woods ",100
"Tiernan, Cate ",98
"Bloome, Indigo ",97
"Karr, Mary ",96
"Showalter, Gena ",95
"Le Guin, Ursula K. ",94
"Carriger, Gail ",93
"Pollan, Michael ",92
"Chevalier, Tracy ",91
"Marsham, Nachie ",91
"Sepetys, Ruta ",89
"Weeks, Brent ",89
"Markham, Laura ",86
"Andersen, Hans Christian ",86
"Kenyon, Sherrilyn ",85
"Turetsky, Bianca ",85
"McGuire, Jamie ",85
"Ockler, Sarah ",85
" Bendure, Glenda ",84
"Michaels, Fern ",84
"Fiedler, Lisa ",83
"Carlyle, Liz ",81
" Berkmoes, Ryan Ver ",81
"Scott, Jessica ",80
"Foster, Lori ",80
"Yeager, Jeffrey ",80
"Meier, Leslie ",78
"Keyes, Marian ",78
" Dane, Lauren ",77
"Hunter, Faith ",76
"Maas, Sarah J. ",76
" Gross, Andrew ",75
"Ryan, Annelise ",75
" Bonetto, Cristian ",74
"Korst, Amy ",74
"Feehan, Christine ",73
"Smallin, Donna ",72
"Lo, Malinda ",72
" Fox, James ",72
"Bowen, Rhys ",72
"Richards, Keith ",72
"Jance, Judith A. ",72
"Kleypas, Lisa ",72
" Friary, Ned ",70
Stack Media ,70
"Clark, Mindy Starns ",70
" Gould, Leslie ",70
"Meyer, Joyce ",70
"MacArthur, John F. ",70
"Brandon, Ali ",66
" Le Nevez, Catherine ",64
"Melton, Glennon Doyle ",64
"McCall Smith, Alexander ",64
"Hamilton, Peter F. ",63
"McKinlay, Jenn ",63
"Rhodes, Jewell Parker ",63
" Brash, Celeste ",63
"Christelow, Eileen ",63
"Thompson, Hunter S. ",62
"Wiesner, David ",62
"Baker, Ken ",62
"Niequist, Shauna ",61
"Crutcher, Chris ",61
"Love, Dorothy ",61
" Marchesi, Stephen (ILT)",61
"Pascal, Janet ",61
"Peterson, Tracie ",61
" Mortimer, Lauren (ILT)",60
"Weaver, Will ",60
" Garwood, Duncan ",60
" Marenco, Susan ",59
"Woods, Freya ",59
" Filou, Emilie ",59
"Whitney, Daisy ",59
"Reich, Barbara ",58
" Bing, Alison ",58
"Francis, Dick ",58
"Frantz, Laura ",58
"Westerfeld, Scott ",57
"Green, Tim ",57
"Hanegraaff, Hank ",56
" Brouwer, Sigmund ",56
"Rosenberg, Joel C. ",55
"Sedaris, David ",55
" Falconer, Ian (ILT)",55
"Roberts, Sheila ",55
" D'Arcy, Jayne ",55
" Masters, Tom ",55
"Jemisin, N. K. ",54
"Povich, Lynn ",54
"Zahn, Timothy ",54
" Matchar, Emily ",54
"Abraham, Daniel ",54
" Lee, John ",52
"Moore, Steve ",51
" Grosberg, Michael ",51
" Howard, Richard (TRN)",50
"Saint-Exupery, Antoine de ",50
" Clark, Gregor ",50
"Eng, Tan Twan ",49
" Rawlings-Way, Charles ",48
" Dragicevich, Peter ",48
"Marwood, Diane ",48
" St Louis, Regis ",47
"Maron, Margaret ",47
"Raybourn, Deanna ",47
" Clark, Joshua ",47
"Lauren, Mark ",47
" Bodry, Catherine ",46
" Goldsmith, Donald ",46
"Thompson, Daniel M. ",46
"Tyson, Neil deGrasse ",46
"Wiseman, Beth ",46
"Austen, Jane ",46
"Bach, Richard ",45
"Chamberlain, Diane ",45
" Skolnick, Adam ",45
" Vorhees, Mara ",45
"Bosch, Pseudonymous ",44
" Thoene, Brock ",44
"Levine, Laura ",44
"Novak, Brenda ",44
"Thoene, Bodie ",44
"Engel, Peter ",44
" Flint, Peter ",43
"Abegg, Martin G. ",43
"Souljah, Sister ",43
" Ulrich, Eugene ",43
"Oppenheimer, Betty ",43
"Zanetti, Rebecca ",43
"Ryan, R.c. ",42
"Staub, Wendy Corsi ",42
" Haksar, A. N. D. (TRN)",42
"Skye, Christina ",42
"Jones, William B., Jr. (INT)",42
Vatsyayana ,42
" Favre, Malika (ILT)",42
" Bender, Andrew ",42
" Benson, Sara ",41
"Putney, Mary Jo ",41
"Houston, Cissy ",41
Penthouse International (NA),41
" Tettoni, Luca Invernizzi (PHT)",40
"Ross, Ann B. ",40
" Sagara, Michelle ",39
"Adams, Scott ",39
"West, Michelle ",39
"Hoffman, Mary ",39
"Maxymuk, John ",39
