,0
"Newman, Aline Alexander ",10104
"Skerry, Brian ",6530
" Zoehfeld, Kathleen Weidner ",6530
"Henry, April ",2767
"Toor, Rachel ",1181
"Harris, Dan ",1141
"Deveraux, Jude ",968
"Neal, Bethany ",936
"Moyes, Jojo ",916
"Balogh, Mary ",629
"Thayer, Nancy ",615
"Peirce, Lincoln ",489
"Miller, Linda Lael ",480
"Grippando, James ",454
"Stewart, Mariah ",449
"Green, Jen ",434
"Howey, Hugh ",407
"Macomber, Debbie ",395
"Gaughen, A. C. ",392
"Oliver, Lauren ",353
"Vandermeer, Jeff ",352
"O'Keefe, Molly ",306
"Mallery, Susan ",304
"Graham, Heather ",302
"Baldacci, David ",286
"Paige, Danielle ",275
"Mlynowski, Sarah ",269
Better Homes and Gardens Books (COR),255
"Bittman, Mark ",254
"Fama, Elizabeth ",253
"Beaton, M. C. ",251
Lonely Planet Publications (COR),221
"Rey, H. A. ",215
"Watson, Jude ",212
"Blackstock, Terri ",196
"Miller, Sue ",191
"Banks, Maya ",183
"Dean, James ",180
"Travers, P. L. ",177
"Brockmann, Suzanne ",176
"Meadows, Daisy ",173
"Cato, Beth ",172
"Beranbaum, Rose Levy ",167
"Shalvis, Jill ",163
"Brown, Rita Mae ",160
"Gaines, Alice ",156
" Wight, Eric (ILT)",153
" Lane, Mike ",153
"Egan, Kate ",153
" Baker, Stacy ",145
"Gable, Michelle ",145
"Francis, Gabrielle, Dr. ",145
"Foster, Lori ",143
"Mull, Brandon ",142
"Fodor's Travel Publications, Inc. (COR)",138
"Tessaro, Kathleen ",135
"Fichera, Liz ",133
"Brown, Jennifer ",130
"Johnson, Jaleigh ",129
"James, Eloisa ",129
Princeton Review (COR),126
"Reisz, Tiffany ",126
"Lichtblau, Eric ",123
" Clark, Gregor ",123
Fodor's Travel Guides (COR),122
"Woods, Sherryl ",120
" Garwood, Duncan ",117
" Christiani, Kerry ",117
" Bonetto, Cristian ",117
"Kean, Sam ",116
"Rappaport, Helen ",112
"Martin, Ann M. ",111
"Pratchett, Terry ",110
"Rose, Alexander ",109
"Hale, Shannon ",108
"Bradford, Isabella ",107
"Heppermann, Christine ",106
"Andrews, Mary Kay ",105
"Rieger, Susan ",102
" Maignan Wilkins, Muriel ",100
"Sue, Amy Jen ",100
"Gilman, Dorothy ",100
"Thomas, Sherry ",99
"Scottoline, Lisa ",98
"Christie, Alix ",96
"Mukherjee, Siddhartha ",92
"Scotton, Rob ",91
"Jacob, Mira ",91
"Rose, Karen ",90
"Johansen, Iris ",85
"Greenspan, Dorie ",84
"Hunter, Alan ",83
"Carr, Robyn ",83
"Korelitz, Jean Hanff ",81
"Zhang, Amy ",81
"Humphreys, Helen ",81
"Dennison, Hannah ",80
"Theroux, Paul ",79
Weight Watchers International (COR),78
"Stine, R. L. ",78
"Michaels, Fern ",76
"Griffith, Lea ",75
"De La Cruz, Melissa ",74
" Perkins, Lynne Rae (ILT)",73
"Arnold, Elana K. ",73
"Perkins, Lynne Rae ",73
"Prineas, Sarah ",72
"Alvarez, Jennifer Lynn ",71
Disney Book Group (COR),70
"Crombie, Deborah ",70
"Delany, Samuel R. ",69
"Barry, Dave ",69
"Williams, Dinah ",68
" Briant, Ed (ILT)",68
"Monroe, Mary Alice ",68
"Clough, Lisa ",68
"Howland, Leila ",66
"Orloff, Judith, M.D. ",66
"Ismail, Yasmeen ",66
"Todd, Mark ",65
"Kontis, Alethea ",65
"Grant, Michael ",65
"Freud, Sigmund ",64
"Verdon, John ",64
"Hyzy, Julie ",64
"Coes, Ben ",63
" Gibson, William (FRW)",63
"Penzler, Otto ",63
"Lawson, Mary ",63
"Stiefvater, Maggie ",63
"Elliott, L. M. ",62
"Holub, Joan ",62
" Williams, Suzanne ",62
" Holgate, Doug ",61
"Carvell, Tim ",61
"Jackson, Brenda ",60
"Doyle, Tom ",60
"Howard, A. G. ",60
"Sitomer, Alan Lawrence ",60
"Egan, Jennifer ",59
" Pitlor, Heidi ",59
" Theroux, Paul ",59
"Wilson, Jason ",59
" Urban, Amanda (AFT)",59
"Suskind, Ron ",59
"Zourkova, Krassi ",57
"Roberts, Nora ",57
"Murphy, Julie ",55
"Rabinowitz, Alan ",55
"Coleman, Peter T. ",55
" Chien, Catia ",55
" Ferguson, Robert ",55
"Elston, Ashley ",55
"Lightman, Alan ",55
" Thompson, Alicia ",54
"Moceanu, Dominique ",54
"Martin, James ",52
"Enns, Paul P. ",52
"Gloss, Susan ",52
"Pollak, Lindsey ",51
" Lippman, Laura ",51
"Gibney, Michael ",49
"Selden, George ",48
"Fluke, Joanne ",48
" Miniter, Richard ",48
"McEwen, Scott ",48
"Gloss, Molly ",47
"Ehrman, Bart D. ",47
"Fforde, Jasper ",47
"Anderson, Jean ",46
" Atwan, Robert ",46
"Finn, Peter ",46
" Couvée, Petra ",46
"Sullivan, John Jeremiah ",46
"Bowen, James ",46
" Kabat-Zinn, Jon (FRW)",45
"Teasdale, John D. ",45
"Chapman, Gary ",45
" Coffman, Curt W. ",45
"Crawford, Angus ",45
"Clark, Shelley Ann ",45
"Buckingham, Marcus ",45
" Williams, J. Mark G. ",45
" Segal, Zindel V. ",45
"Will, George F. ",45
" O'Ryan, Ellie ",45
" Clark, Chelsea ",45
"Cherryh, C. J. ",44
"Willig, Lauren ",44
" Caparo, Antonio Javier (ILT)",43
"Osborne, Mary Pope ",43
" Murphy, Jim ",43
"Deveny, Catherine ",43
" Sturm, James ",43
" Benson, Sara ",43
"Wells, Dan ",43
" Partridge, Elizabeth ",43
"Scieszka, Jon ",43
" Hale, Nathan ",43
"French, Doug ",42
"Zhang, Kat ",42
" Bing, Alison ",41
"Steinhauer, Olen ",41
" Vlahides, John a ",41
"Hornung, E. W. ",40
"Blum, Deborah ",40
" Folger, Tim ",40
"Stachniak, Eva ",40
" Williams, Garth (ILT)",40
" Costa, Margaret Jull ",39
"Saramago, José ",39
"Harris, Tessa ",37
"Fossum, Karin ",37
"Casas, Penelope ",36
"Glanville, Brandi ",36
"Bowman, Jim ",36
"Kenyon, Sherrilyn ",36
"Damico, Gina ",35
"Stevens, Chevy ",35
"Robinson, Kim Stanley ",35
"Cross, Kady ",34
"Nardone, Silvana ",34
" Nyhan, Loretta ",34
"Marr, Melissa ",34
"Carlisle, Kate ",34
"Hosley, Ron ",34
"Samuelsson, Marcus ",34
"Hayes, Suzanne ",34
" Tibott, Julie ",34
" Calvo, Carlos E. (TRN)",34
" Sayers, Dorothy L. ",34
"Paton Walsh, Jill ",34
"Murphy, Jennifer ",33
"Blow, Charles M. ",33
"Tutu, Desmond ",32
"Carey, Anna ",32
"Aaronovitch, Ben ",32
"Elo, Elisabeth ",32
" Roberts, Dave ",32
"Wisnia, Saul ",32
"Coppock, Selena ",32
"McGinnis, Mindy ",32
"Fenster, Carol ",31
" Walker, David (ILT)",31
"Callahan, Michael ",31
"Vaillant, John ",31
"Engle, Margarita ",31
" Cepeda, Joe (ILT)",31
"Galbraith, Kathryn O. ",31
"McKinty, Adrian ",30
" Ladonne, Jennifer ",30
"Hall, Donald ",30
"Heslin, Nancy ",30
"Crowe, Chris ",30
"Hillert, Margaret ",29
"Morton, Brian ",29
" Schimmell, David (ILT)",29
"English, Karen ",28
" Freeman, Laura (ILT)",28
"Crocker, Betty ",28
"Powers, Thomas ",28
"Byster, Mike ",27
"Allende, Isabel ",27
"Kasischke, Laura ",27
"Batterson, Mark ",27
" Loberg, Kristin ",27
Insight Guides (COR),27
"Olsen, Gregg ",27
"Taylor, Barbara J. ",27
" Morris, Rebecca ",27
"Attkisson, Sharyl ",27
"Swank, Ashton Epps ",27
"Crouch, Stanley ",27
"Gutfeld, Greg ",26
"Anderson, Scott ",26
"Rubin, Adam ",26
" Salmieri, Daniel ",26
"Stewart, Mark ",26
"Zettel, Sarah ",26
"Adrian, Lara ",25
"White, E. B. ",25
"Mayes, Frances ",25
"Glass, Julia ",25
" Jablonski, Carla ",25
" Raghavan, Padmini ",24
"Milan, Courtney ",24
"Burton, Jaci ",24
"Christie, Judy ",24
"Kennedy, Marlane ",24
"Sevanthinathan, Pratheep ",24
"Salvalaggio, Karin ",24
"Smith, Jeff (PHT)",23
"Brinkley, Douglas ",23
"Morris, David J. ",23
" Nichter, Luke ",23
"Blaine, Gerald ",23
" McCubbin, Lisa ",23
"Messner, Kate ",23
"Krznaric, Roman ",23
"McGowan, Bill ",23
American Heart Association (COR),23
"Kacvinsky, Katie ",22
"Greiman, Lois ",22
"Blum, Esther ",22
" Gresh, Dannah K. ",22
"Slattery, Juli ",22
" Mohr, Tim (TRN)",22
"Hampton, Brenda ",22
"Herrndorf, Wolfgang ",22
Diabetic Living (COR),21
"Clancy, Tom ",21
"Shan, Darren ",21
"Guillebeau, Chris ",21
"Chance, Jennifer ",21
" Williams, Nicola ",21
" Greaney, Mark ",21
"Kengor, Paul ",21
"Harding, Thomas ",21
"Caldwell, Gail ",21
" Maxwell, Virginia ",21
"Pedersen, James ",20
"Venning, Timothy ",20
"Wilkinson, Kerry ",20
"Hoffman, Carl ",19
"Ball, Nate ",19
" Pamintuan, Macky (ILT)",19
"Clynes, Tom ",19
"Fleming, Missy ",19
"Davey, Frank ",19
"Capetta, Amy Rose ",18
" Dooley, Beth (CON)",18
"Card, Orson Scott ",18
" Hesse, Uli ",18
"Simpson, Paul ",18
"Fama, Rahm ",18
"Duncan, Alexandra ",18
"Kulish, Nicholas ",18
" Johnston, Aaron ",18
"Bernard, Romily ",18
"Goines, Donald ",18
"Strobel, Lee ",18
"Haddam, Jane ",18
"Weldon, Fay ",17
"Siegel, Philip ",17
"Erlbaum, Jean ",17
" Boccio, Frank Jude (FRW)",17
" Antonisse, Michelle (ILT)",17
"Classen, Adam ",17
" Villoldo, Alberto ",17
"Rice, Anne ",17
"Robinson, Peter ",17
"Forstchen, William R. ",17
"Bradley, Celeste ",17
"Greer, Carl ",17
"Yancey, Preston ",17
" Tatkin, Stan (FRW)",16
"Popkin, Richard H. ",16
"Matveikova, Irina ",16
"Merchant, Jessica ",16
"Adair, Cherry ",16
"Handler, Daniel ",16
"Berg, Beverly ",16
" Stroll, Avrum ",16
" Snicket, Lemony ",16
"Daly, Michael ",16
"Pearson, Kris ",16
Robert McConnell Productions (COR),16
"Banks, Rosie ",16
"Madison, Katy ",15
"Bengtsson, Jonas T. ",15
"Tolstoy, Leo ",15
"Hayward, Brent ",15
"Okawa, Ryuho ",15
" Barslund, Charlotte (TRN)",15
"Keahey, John ",15
"Johnson, Deborah ",15
"Heinlein, Robert A. ",15
"Messinger, Holly ",15
"Waite, Urban ",14
"Depaul, Virna ",14
" Grahame-Smith, Seth ",14
"Shaw, Candace ",14
"Minger, Denise ",14
"Austen, Jane ",14
"Tsouras, Peter ",14
" Parada, Roberto (ILT)",14
"Smith, Malcolm ",13
"Lipsyte, Robert ",13
" Waters, Richard ",13
" Bloom, Greg ",13
"Lewis, C. S. ",13
" Vreeman, Rachel C., M.d. ",13
"Carroll, Aaron E., M.d. ",13
Jaiya ,13
"Machale, D. J. ",13
"Reichs, Kathy ",13
"Antoinette, Ashley ",13
"Hulse, Sarah ",13
"Hopkins, Ellen ",13
"Jinks, Catherine ",13
"Taylor, Jodi ",13
" Ray, Nick ",13
"Ahmad, A. X. ",13
"Still, Todd D. ",13
"Hahn, Mary Downing ",13
" Longenecker, Bruce W. ",13
"Turner, Amber McRee ",13
" Reichs, Brendan ",13
"Davies, Nick ",13
"Goldish, Meish ",13
"Dailey, Janet ",13
"Chua, Amy ",12
"Tyson, Ann Scott ",12
"Pugh, R. J. M. ",12
"Robert, Katee ",12
"Mennuti, Nicholas ",12
"White, Edmund ",12
"Knipschildt, Fritz ",12
"Hursh, Carl ",12
" Rubenfeld, Jed ",12
"Hertling, William ",12
" Olenick, Patti ",12
"Hamilton, Victoria ",12
"Almond, David ",12
"Netzer, Lydia ",12
"Otter, Patrick ",12
" Goodbody, Mary ",12
"Whalen, Marybeth ",12
"Sanghani, Radhika ",11
"Lavender, William ",11
"McNeil, Gretchen ",11
" Lerner, Rich (INT)",11
"McKinty, Adrian (COR)",11
