,0
"Hannah, Kristin ",6506
"Grisham, John ",4077
"Angus, Sam ",1882
"Crais, Robert ",1545
"Eskens, Allen ",1317
"Peacock, Carol Antoinette ",1282
" Dugard, Martin ",863
"O'Reilly, Bill ",863
" Reynolds, Peter H. (ILT)",789
"McDonald, Megan ",789
"Cass, Kiera ",778
"Stevenson, Bryan ",699
"Kehret, Peg ",614
"Steel, Danielle ",577
" Van Dusen, Chris (ILT)",571
"DiCamillo, Kate ",571
"Adler, Elizabeth ",551
"Howell, Hannah ",537
"Watson, Jude ",534
"Auxier, Jonathan ",498
"Simsion, Graeme ",446
"Piketty, Thomas ",425
"Todd, Charles ",398
"Garten, Ina ",396
"Gaffigan, Jim ",392
"Huxley, Aldous ",388
"Kinsella, Sophie ",379
"Jance, Judith A. ",357
"Rowell, Rainbow ",356
" Benitez, Miguel (ILT)",337
"Jules, Jacqueline ",337
"Redmerski, J. A. ",259
"Harris, Neil Patrick ",247
"Graham, Heather ",239
"Homolka, Gina ",238
" Dozois, Gardner R. ",225
"Martin, George R. R. ",225
"Isbell, Tom ",224
"Palmer, Diana ",224
"Dorsey, Tim ",223
"Bhatia, Tasneem ",211
"Donovan, Rebecca ",198
"Gray, Shelley Shepard ",195
"Doiron, Paul ",191
"Castillo, Linda ",188
"MacIntyre, Ben ",185
"Ladd, Sarah E. ",176
" Denton, Terry (ILT)",175
"Griffiths, Andy ",175
"Roberts, Nora ",174
"Lepore, Jill ",171
"Kenyon, Sherrilyn ",168
"Scottoline, Lisa ",168
" Serritella, Francesca ",168
"Alexander, Victoria ",166
"Ottolenghi, Yotam ",166
"Jonasson, Jonas ",163
"Rosenfelt, David ",162
"Palahniuk, Chuck ",161
 Who Hq (COR),161
"Bloom, Amy ",158
"Faber, Michel ",156
"Gilman, Dorothy ",154
"Goodwin, Daisy ",150
"Dev, Sonali ",147
"Gilstrap, John ",146
"Bond, Michael ",145
" Fortnum, Peggy (ILT)",145
"Clare, Jessica ",144
"Maguire, Gregory ",142
"McDermid, Val ",142
Fodor's Travel Guides (COR),139
"Hale, Shannon ",138
" Harrison, Nancy (ILT)",137
"Binchy, Maeve ",136
"Orwell, George ",134
" Dunster, Matthew ",134
"Krist, Gary ",132
"Ritter, William ",131
" Lyon, Tammie (ILT)",128
"Stier, Catherine ",128
" Brown, Gavin ",127
" Seife, Emily ",127
"Bennett, Sawyer ",127
" Merrell, Billy ",127
" Eliopulos, Nick ",127
"Blake, Jon ",127
"Mull, Brandon ",127
"Wilson, Rainn ",123
"Mortimer, Carole ",121
"Sutherland, Tui ",120
"Olsen, Gregg ",120
"Camper, Cathy ",115
" Gonzalez, Raul ",115
" Fields, Jonathan (FRW)",114
" Ilasco, Meg Mateo ",114
"Congdon, Lisa ",114
"Tsilimparis, John ",114
" Schwartz, Daylle Deanna ",114
"Ashley, Kristen ",113
"Lauer, Rosalind ",112
"Blakely, Lauren ",111
"Bracken, Alexandra ",108
Althea Press (COR),104
"Smith, Joanne Huist ",103
" Alley, R. W. (ILT)",103
"Hubbard, Charlotte ",102
" Beckstrand, Jennifer ",102
" Long, Kelly ",102
"Barron, Stephanie ",101
" Grablewski, Alexandra (PHT)",100
"Leapman, Melissa ",100
"Oakley, Colleen ",100
"Lindsay, Yvonne ",99
Grumpy Cat (COR),99
"Wright, Kristina (EDT)",98
"Rosenthal, Mike ",98
" Yardley, Cathy (FRW)",98
"Iyer, Pico ",98
"Levy, Dana Alison ",96
" Newberry, Jan (CON)",95
"Miller, David (EDT)",95
"Fluke, Joanne ",94
"Moriarty, Jaclyn ",94
"Burton, Mary ",94
"Watson, Alexander ",93
"Jensen, Marion ",93
" Horner, Doogie (ILT)",91
"Stabler, David ",91
"Baptist, Edward E. ",91
"Fennell, Emerald ",88
"Essinger, James ",88
"Makos, Adam ",84
" Farrar, Greg (PHT)",82
"Schruers, Fred ",81
"Idle, Molly ",78
"Weitz, Chris ",78
" Johnstone, J. A. ",77
"Johnstone, William W. ",77
"Thomas, Rachael ",76
" Roberts, David (ILT)",76
Princeton Review (COR),76
"MacNeal, Susan Elia ",76
"Stine, R. L. ",75
"Everett, Lily ",74
" Almerinda, Laurel (CON)",74
"Nathan, Zoe ",74
" Armendariz, Matt (PHT)",74
" Loeb, Josh (CON)",74
"Lore, Pittacus ",74
" Shrubsole, Jennifer ",73
" Sironis, Angela ",73
"Raman, Maitreyi ",73
"Meredith, Martin ",73
"Carcaterra, Lorenzo ",72
"Holt, K. A. ",72
"Slaughter, Karin ",70
"Cleeland, Anne ",70
"Buckley, James ",68
" Burns, Cortney ",68
"Balla, Nick ",68
" Robertson, Chad (PHT)",68
"Belle, Kimberly ",67
"Macomber, Debbie ",67
"Gardner, Sally ",67
"Hilton, Nicky ",66
" Rensin, David ",65
"Zamperini, Louis ",65
"Day, Paul ",65
"Oates, Joyce Carol ",64
"Smith, Ian K., M.D. ",63
"Nakamura, Fuminori ",63
" Powell, Allison Markin (TRN)",63
"Hooper, Emma ",63
"Bush, Nancy ",63
" Wood, Joss ",63
"Cole, Kresley ",62
" Vu, Anh ",61
" Hammond, Ted (ILT)",61
"Tarshis, Lauren ",61
"Tran, Van ",61
"Milburne, Melanie ",60
"Trent, Christine ",60
"Leslie, Ian ",57
" Yates, Maisey ",56
"Marks, Mary ",55
"Monroe, Lucy ",55
"Albertine, Viv ",55
" Foley, Tim (ILT)",55
"Hewitt, Kate ",54
" Andrews, Beth ",54
"Beck, Glenn ",54
"Weber, Joe ",54
"Neggers, Carla ",54
"Green, Abby ",53
"McCrumb, Sharyn ",52
"Shattuck, Shari ",52
"Patinkin, Erin ",51
" Kulaga, Agatha ",51
"McCarthy, Erin ",51
"Larry, H. I. ",51
" Bance, Alan (TRN)",50
"Little, Brian R. ",50
"Maynard, Janice ",50
" Sharpe, Lesley (TRN)",50
"Longerich, Peter ",50
" Noakes, Jeremy (TRN)",50
"Dunnett, Kaitlyn ",49
"Harrison, Kathryn ",49
"Gleason, Colleen ",48
"Ford, Justine ",46
"Stevens, Taylor ",46
