,0
"Phillips, Dee ",5641
"Peirce, Lincoln ",1872
"Abbott, Tony ",1475
"MacDonald, Alan ",1218
" Baines, Nigel (ILT)",1218
"Gawande, Atul ",1199
" Scribner, Joanne (ILT)",1198
"Van Ark, Katie ",1146
"Feasey, Steve ",924
"Hillenbrand, Laura ",691
"Smiley, Jane ",655
"Swanson, Peter ",628
"Sanderson, Brandon ",607
"Hubbard, Mandy ",600
"Gerritsen, Tess ",590
"Koontz, Dean R. ",540
"Morin, Amy ",538
"Banks, Maya ",538
"Simpson, Dana ",512
"Windham, Ryder ",495
"Lehane, Dennis ",486
"Cantor, Jillian ",456
"Macomber, Debbie ",453
"Foster, Lori ",449
"McEwan, Ian ",438
Fodor's Travel Guides (COR),431
"Dare, Tessa ",427
"Rae, Kristin ",404
"Carr, Robyn ",378
"Evanovich, Stephanie ",375
"Murray, Stuart A. P. ",362
"Jemisin, N. K. ",350
"O'Keefe, Molly ",349
"Johansen, Erika ",341
"Dean, James ",307
"Sandford, John ",301
"Flynn, Gillian ",299
"Scott, Kylie ",298
" Inman, Matthew ",284
The Oatmeal (COR),284
"Colfer, Chris ",279
"Lewis, Michael ",276
"Jarman, Benjamin ",273
"Jance, Judith A. ",267
"Thompson, Paul B. ",264
"Snicket, Lemony ",261
" Cook, Michele ",254
"Andre, Bella ",237
"Cornwell, Bernard ",237
"Rollins, James ",219
" Cantrell, Rebecca ",219
Princeton Review (COR),214
" Kepple, Paul (ILT)",214
"Robson, Jennifer ",206
"Watson, Tom ",205
"Nicholls, David ",204
"Harrison, Kim ",201
"Wrede, Patricia C. ",196
"Gaynor, Hazel ",190
" Reifsnyder, Scotty (ILT)",181
"Wiehl, Lis W. ",177
"Montgomery, L. M. ",175
"Parish, Peggy ",174
"Dane, Lauren ",171
"Bowen, Kelly ",169
"Walker, Julie Ann ",168
"Sutherland, Jeff ",168
"Grant, Andrew ",167
"Silva, Daniel ",165
"Blackwell, Juliet ",164
"Gilman, Susan Jane ",159
"Zopol, Felicia ",156
"McMann, Lisa ",149
"Lepucki, Edan ",142
"Cates, Bailey ",141
"Blakemore, Megan Frazer ",141
"Kim, Suki ",138
"Gordon, Alex ",132
"Mann, Jennifer Ann ",131
"Knowles, John ",126
"Meyer, Joyce ",126
"Kellerman, Faye ",126
"Lotz, Sarah ",126
"Turansky, Carrie ",124
"Brown, Paul B. ",124
"Cooney, Kara ",123
"Ryan, Jennifer ",123
"Booth, Michael ",118
"Neville, Miranda ",116
"Aretha, David ",116
"Adams, Scott ",114
"Forman, Gayle ",113
"De Los Santos, Marisa ",112
"Evanovich, Janet ",112
"Witemeyer, Karen ",111
"Cronin, Doreen ",111
"Bohjalian, Christopher A. ",110
"Garelick, Rhonda K. ",107
"Hamilton, Peter F. ",107
" Raymond, Emily ",103
"Alexander, Ellie ",103
"Patterson, James ",103
"Than, Gavin Aung ",102
"Fleming, Candace ",101
"Nhat Hanh, Thich ",100
"McMurtry, Larry ",100
"Shakespeare, William ",100
"Roach, Mary ",95
"Leaming, Barbara ",93
"Henrie, Stacy ",92
" Durand, Faith ",92
"Gillingham, Sara Kate ",92
"Vogel Sawyer, Kim ",91
"Dispenza, Joe ",90
"Hunter, Erin ",89
"Klein, Naomi ",89
"Dorling Kindersley, Inc. (EDT)",89
"Lane, Katie ",88
"Dorling Kindersley, Inc. (COR)",87
"Moskowitz, Hannah ",87
"Farquhar, Michael ",86
"Bristow, David L. ",84
"Singh, Nalini ",82
" Vane, Milla ",82
" Shearin, Lisa ",82
" Andrews, Ilona ",82
"Eggers, Dave ",82
" Esselstyn, Jane ",81
"Esselstyn, Ann Crile ",81
"Condie, Allyson Braithwaite ",79
Lonely Planet Publications (COR),79
"Brown, Holly ",79
"Finn, Perdita ",79
"Johnson, Crockett ",78
"Johnson, T. Geronimo ",77
"Flanagan, John ",76
"Tirado, Linda ",76
"Phan, Charles ",74
" Marr, M. A. ",71
"Bernstein, Gabrielle ",71
"Armstrong, K. L. ",71
"Brown, Dan ",70
"La Plante, Lynda ",70
"Scott, Amanda ",68
"Barrett, Robert G. ",68
"Lloyd-Jones, Emily ",68
"Jones, Stephen Graham ",65
"Cassidy, Sara ",65
"Zupan, Kim ",65
"Juska, Elise ",62
"Mcnaughton, Thomas ",61
" Lucchesi, Paolo ",61
"Stern, M.d., Ph.d., Jack ",61
"Wallace, David Foster ",61
"Turow, Scott ",60
"Lombardo, Elizabeth ",60
"Enslin , Elizabeth ",60
"Erlich, Reese ",59
" Chomsky, Noam (FRW)",59
" Morrison, Frank (ILT)",58
"Clark, Marcia ",58
" Orr, Wendy ",58
"Schofield-Morrison, Connie ",58
"Bean, Jonathan (ILT)",58
" Thayne, RaeAnne ",55
"Woods, Sherryl ",55
"Daum, Meghan ",54
"Meisel, Ari ",54
"Unger, Harlow Giles ",53
"Daum, Meghan (INT)",53
" Daum, Meghan ",53
" Daum, Meghan (EDT)",53
"Pychyl, Timothy A. ",52
"Engel, Amy ",50
"Quintero, Isabel ",50
"Craig, James ",50
"Niven, David, Ph.D. ",50
"Navai, Ramita ",49
"Laurens, Stephanie ",49
"Peters, Elizabeth ",49
"French, Jackie ",48
" Futerman, Samantha ",48
"Bordier, Anais ",48
"Erin, Aileen ",48
"Turnbull, Peter ",47
"Conkle, Gina ",46
"Harrington, Karen ",46
"Hubbard, Jenny ",46
"Lewis, Steve ",45
" Uhlmann, Chris ",45
"Antalek, Robin ",44
"Morgan, Richard K. ",44
"Maroh, Julie ",44
"Tessmer, Kimberly A. ",43
"Elzer-Peters, Katie ",43
"Hilderbrand, Elin ",42
"Maxwell, John C. ",42
"Parker, Matt ",41
" Sestero, Greg ",41
"Thorpe, Rufi ",41
"Bissell, Tom ",41
"Savage, Tom ",41
"Wright, Lawrence ",41
"Fodor's Travel Publications, Inc. (COR)",41
" Benchwick, Greg (COR)",40
" Pitts, Christopher ",40
"Baxter, Mandy ",40
" McCarthy, Carolyn ",40
"Kramer, Allyson ",39
"Hills, Lia ",39
"West, Cornel ",39
" Buschendorf, Christa ",39
"Wiggs, Susan ",39
"Weiner, Jonathan ",39
"Bellos, Alex ",38
"Hoebel, Brett ",38
"Lee, Linda Francis ",38
"Ratey, John ",38
 Rough Guides (COR),38
"Robson, Cecy ",38
"Northup, Solomon ",38
"Turtledove, Harry ",38
" Manning, Richard ",38
"Hogan, Phil ",37
"Nichols, Wallace J. ",36
