,0
"Hunt, Elizabeth Singer ",5006
"Yancey, Rick ",3332
"Cass, Kiera ",2162
" Berenstain, Stan (ILT)",1329
"Berenstain, Stan ",1329
" Berenstain, Jan (ILT)",1329
" Berenstain, Jan ",1329
"Evanovich, Stephanie ",1285
"Greenwood, Kerry ",1227
"Hunter, Erin ",1150
"Gaiman, Neil ",1138
"Pilkey, Dav ",1008
"Roberts, Nora ",819
"Angelini, Josephine ",794
"Shurtliff, Liesl ",782
"Sternberg, Julie ",775
" Cordell, Matthew (ILT)",775
"Buckley, Michael ",602
" Pham, Leuyen (ILT)",592
"Look, Lenore ",592
"Patterson, James ",574
" Ferguson, Peter (ILT)",541
"Auxier, Jonathan ",482
"Roux, Madeleine ",474
" Kotler, Ronald L. ",463
" Paillot, Jim (ILT)",447
"Gutman, Dan ",447
"Berg, Elizabeth ",442
"Bryson, Bill ",426
"Burke, Alafair ",402
"Tessaro, Kathleen ",393
"Day, Sylvia ",392
"Andrews, Jesse ",387
"Stilton, Thea ",386
"Box, C. J. ",373
"Rocklin, Joanne ",354
"Pomroy, Haylie ",343
"Perry, Anne ",330
"Howard, Linda ",313
"Garwood, Julie ",299
"Schneider, Robyn ",272
" Barry, James L. ",268
"Calcaterra, Regina ",249
"Salisbury, Graham ",247
" Rogers, Jacqueline (ILT)",247
"Connelly, Michael ",235
"Miller, Linda Lael ",234
"Williams-Garcia, Rita ",233
"Lauren, Christina ",229
"Preller, James ",224
" Bruno, Iacopo (ILT)",224
"Priestley, Chris ",220
"Sise, Katie ",219
"Myers, Walter Dean ",217
" Baines, Nigel (ILT)",205
"Ghoulstone, Rotterly ",205
"Bell, Sophie ",202
"Burns, David D. ",197
"Shalvis, Jill ",192
"Michaels, Fern ",184
"Koontz, Dean R. ",182
"Worth, Jennifer ",182
"Christie, Agatha ",181
"Saunders, George ",180
"Flinn, Alex ",175
"Martin, Kat ",174
"Angleberger, Tom ",174
 Duendes del Sur (ILT),167
"Howard, Kate ",167
"Goldsborough, Robert ",165
"Park, Linda Sue ",163
"Higgins, Wendy ",162
"James, Julie ",155
"Vanderpool, Clare ",154
"Shavit, Ari ",146
"Choo, Yangsze ",145
"Clark, Mary Higgins ",141
"Isaacson, Walter ",133
"Donohue, Meg ",133
"MacKenzie, Sally ",133
"Hedlund, Jody ",133
"Taylor, Brad ",132
"Perkins, Stephanie ",132
"O'Connor, Jane ",132
"Rabe, Tish ",127
"Kowitt, H. N. ",123
"Turow, Scott ",122
"Aaronovitch, Ben ",122
" Sweetman, Kate ",122
"Greer, Andrew Sean ",122
"Jones, Gwen ",121
"Grisham, John ",121
"Foster, Lori ",121
"Williams, Nicole ",115
"Levine, Gail Carson ",115
"Beccia, Stephen ",109
"Young, Karen Romano ",107
"Norwich, Grace ",107
"Garten, Ina ",106
"McCourt, Frank ",106
"Gray, Shelley Shepard ",103
"Bright, Phoebe ",103
" Light, Kelly (ILT)",102
"Lee, Jenny ",102
"Andrews, Ilona ",101
"Tintera, Amy ",100
"Hawkins, Rachel ",97
"Hooper, Mary ",97
"Tatulli, Mark ",96
"Ryan, Jennifer ",95
"Eason, Lynette ",94
"White, Randy Wayne ",94
"Ahern, Cecelia ",90
"Turano, Jen ",89
"Harvey, Greg ",88
"James, Eloisa ",87
"Lore, Pittacus ",85
"Pochoda, Ivy ",83
"Oates, Joyce Carol ",83
"Reisz, Tiffany ",82
"Corriveau, Art ",80
"Scrimger, Richard ",79
"Schwab, Victoria ",76
"Austin, Lynn ",76
"Gibson, William ",76
"Ashley, Kristen ",75
"Shiga, Jason ",75
"Logue, Mary ",74
" Zagarenski, Pamela (ILT)",74
"Dobelli, Rolf ",73
"Havill, Steven F. ",73
"Tyler, Aisha ",72
"Burrowes, Grace ",70
"Whitman, Frank ",69
"Cruise, Jorge ",69
" Bernatene, Poly (ILT)",69
" Guare, Richard ",68
"Dawson, Peg ",68
"Camden, Elizabeth ",67
"Sales, Nancy Jo ",67
"Christelow, Eileen ",67
"Agrawal, Miki ",66
" Brannon, Tom (ILT)",66
"Basso, Adrienne ",66
" French, Michael ",65
"L'Amour, Louis ",65
"Kidder, Tracy ",65
" Doyle, William ",64
"Kyle, Chris ",64
"Brown, Peggy ",63
"Munsch, Robert N. ",63
" Sheldon, David (ILT)",63
"Adams, John Joseph (EDT)",63
" Martchenko, Michael (ILT)",63
"Linden, Caroline ",62
"Thomas, Julie ",62
"Deaver, Jeffery ",61
" Ferguson, Peter ",61
"Power, Carla ",61
"Bowen, Rhys ",61
"Toyne, Simon ",61
"Clark, Mary Jane ",61
"Rallison, Janette ",60
" Tiegs, Cheryl (FRW)",59
"Johnson, Lois Joy ",59
"Baum, L. Frank ",57
"Oliver, Lauren ",57
" O'Neill, Gerard ",57
"Lehr, Dick ",57
"Folgueira, Rodrigo ",56
"Bloome, Indigo ",56
" Freeman, Allyn I. ",55
"McAdams, Molly ",55
"Solomon, Arthur P. ",55
"Bechtle, Mike ",55
"Ryan, Carrie ",53
"Plum, Amy ",53
"Chesman, Andrea ",52
"Phillips, Carly ",52
"De Castrique, Mark ",52
"Sands, Lynsay ",51
"Marr, Melissa ",51
"Summers, Ann ",51
"Allman, T. D. ",50
"Bergner, Daniel ",49
"Knight, Angela ",48
"Noble, Shelley ",48
" Caparo, Antonio (ILT)",47
"Madison, Bennett ",47
"London, J. A. ",47
"Shafia, Louisa ",47
"Wildavsky, Rachel ",47
"Tilgner, Linda ",46
"Lord, Cynthia ",46
"Martin, T. Michael ",46
"Allende, Isabel ",46
"Fontana, Frank ",45
"Abbott, Tony ",45
"Carter, Aimée ",45
" Caparo, Antonio Javier (ILT)",45
"Fox, Margalit ",44
"Armstrong, Kelley ",44
" Ellis, Charles D. ",44
"Malkiel, Burton G. ",44
"Fairstein, Linda A. ",43
"Echols, Jennifer ",43
"Loren, Roni ",43
"Barnett, Kristine ",42
"Lyga, Barry ",42
" De Jonge, Peter ",42
"Korman, Gordon ",42
"Rodda, Emily ",42
"Weverka, Peter ",42
"Brown, Carolyn ",41
"Cabot, Sally ",41
"Higgins, Kristan ",41
"Wellington, David ",41
"Kamali, Marjan ",41
"Lance, Peter ",40
"Frampton, Megan ",40
"Evans, Robert ",40
"Smith, Art ",39
" Martin, George R. R. ",38
"Adler-Olsen, Jussi ",38
" Bacigalupi, Paolo ",38
" Rothfuss, Patrick ",38
"Heitzmann, Kristen ",38
"Holt, Jonathan ",38
"Machale, D. J. ",38
" Hobb, Robin ",38
"Ryan, Pam Munoz ",37
"Skovron, Jon ",37
"Evangelista, Beth ",37
"Leithart, Peter J. ",36
"Ghost, Derek the ",36
" Fischer, Scott M. (ILT)",36
"Ferraiolo, Jack D. ",35
"Cook, Glen ",35
"Macomber, Debbie ",35
" Mathieu, Joe (ILT)",34
"Gunn, Robin Jones ",34
"Mezrich, Ben ",34
"Koppel, Hans ",34
"Perry, Thomas ",34
" Ruiz, Aristides (ILT)",34
"Myracle, Lauren ",34
"Miller, Lauren ",33
"Skuse, C. J. ",33
"Gould, Leslie ",33
"Frances, Allen, M.D. ",33
"Rodale, Maya ",33
"Scarry, Richard ",32
"Meloy, Maile ",32
"Prineas, Sarah ",32
" Schoenherr, Ian (ILT)",32
"Meyer, Joyce ",31
"Davis, Kenneth C. ",31
"Cornick, Nicola ",31
"Hooper, Kay ",31
"Broach, Elise ",31
"Giff, Patricia Reilly ",31
"MacLeod, Charlotte ",30
"D'arge, Mackie ",30
"Camus, Albert ",30
"Philbrick, W. R. ",30
"Underwood, Deborah ",29
"Emmons, Robert A. ",29
"Terry, Candis ",29
"Lynch, Chris ",29
