,0
"Rowling, J. K. ",6970
" Thorne, Jack ",5952
" Tiffany, John ",5952
"Macomber, Debbie ",1917
" Sutton, Phoef ",1812
"Evanovich, Janet ",1812
"Schumer, Amy ",1551
"Kline, Christina Baker ",1303
"Lapena, Shari ",1198
"Brown, Sandra ",1172
"Higgins, Kristan ",1110
"Aveyard, Victoria ",1017
"Maas, Sarah J. ",984
"Kleypas, Lisa ",971
"Graham, Lauren ",934
"Jackson, Lisa ",669
"Palmer, Diana ",541
"Graham, Heather ",488
" Land, Jon ",474
"Shalvis, Jill ",468
"Eggers, Dave ",461
"Clare, Cassandra ",456
"Phillips, Susan Elizabeth ",437
"Mbue, Imbolo ",431
"West, Kasie ",416
"Han, Jenny ",364
"Mlynowski, Sarah ",341
"Kitamura, Katie ",338
" Paillot, Jim (ILT)",317
"Gutman, Dan ",317
"Jaeger, Meredith ",306
"Jones, Darynda ",300
"Smith, Ali ",299
"Kubica, Mary ",289
"Wenzel, Brendan ",279
"Davis, Fiona ",252
"De La Cruz, Melissa ",249
"Stine, R. L. ",249
"Koryta, Michael ",245
" Mazel, Sharon ",236
"Murkoff, Heidi Eisenberg ",236
"Souders, Taryn ",230
"Barnes, Jimmy ",226
"Honeyman, Kay ",223
"Harman, Patricia ",219
" Morgan, Sarah ",203
"Mallery, Susan ",203
"Banks, Maya ",200
"Todd, Charles ",198
"Bradford, Barbara Taylor ",189
"Messner, Kate ",189
"Sutherland, Tui ",163
"Kortemeier, Todd ",162
"Riordan, Rick ",151
"Schuh, Mari ",144
"Saunders, Kate ",144
"Oates, Joyce Carol ",143
"Grossman, David ",142
" Cohen, Jessica (TRN)",142
"Jackson, Tiffany D. ",142
"Gray, Shelley Shepard ",141
" Fox, Candice ",140
"Patterson, James ",140
"Letts, Elizabeth ",136
"Kenyon, Sherrilyn ",135
"Schaefer, Elizabeth ",133
"Wilson, Kevin ",128
"Beatty, Robert ",127
"Birkelund, Elizabeth ",127
"Taylor, Barbara J. ",122
"Sullivan, George ",120
"Roberts, Alice ",118
"Tyson, Eric ",117
"Carr, Caleb ",116
" Lacour, Nina ",116
"Gagnon, Jilly ",116
"Levithan, David ",116
"Basso, Adrienne ",112
"Zoboi, Ibi ",111
"Larson, Kirsten W. ",110
"Armentrout, Jennifer L. ",109
"Grant, Andrew ",108
"Livingston, Lesley ",107
"Andre, Bella ",106
"King, Laurie R. ",104
"Trudeau, G. B. ",104
"Umansky, Ellen ",100
" McWilliam, Howard (ILT)",100
"Noll, Amanda ",100
"Carey, Lisa ",99
"Runcie, James ",99
"Wendig, Chuck ",97
"Kennedy, Katie ",96
"Rimington, Stella ",95
"Simsion, Graeme ",95
" Copeland, Gregory (ILT)",94
" Belviso, Meg ",94
 Who Hq (COR),94
"Pollack, Pamela ",94
"Dorsey, Tim ",93
"Levy, Deborah ",91
"Serong, Jock ",90
"Glines, Abbi ",88
"Yates, Maisey ",88
"Kozlowsky, M. P. ",87
"Coes, Ben ",87
"Fronczak, Paul Joseph ",87
" Tresniowski, Alex (CON)",87
"Pratchett, Terry ",86
"Storey, Erik ",85
"Hashimi, Nadia ",85
"Ashley, Kristen ",83
"Barnes, Jennifer Lynn ",83
"Itsines, Kayla ",82
"Kagawa, Julie ",81
" Chan, Lidia (CON)",81
"Crownover, Jay ",79
Disney Press (COR),78
Wiley (COR),76
"McGee, Kristin ",76
"Teresa, Mother ",75
"Doiron, Paul ",73
"Jordan, Sophie ",73
"Oust, Gail ",73
" Kubinyi, Laszlo (ILT)",73
"Hunter, Erin ",73
" Green, Julia (ILT)",73
" Camaron, Chelsea ",73
"Fields, M. J. ",73
"Shanahan, Catherine, M.D. ",72
"Leigh, Lora ",72
"Sonnenblick, Jordan ",72
"Gonzalez, Christina Diaz ",71
"Noel, Katharine ",70
"Rosenfelt, David ",70
"Reid, Taylor Jenkins ",70
"Cleary, Beverly ",69
"Marshall, Dan ",68
"Rockwell, Thomas ",68
"Murphy, Sara Flannery ",68
"Howells, Debbie ",67
"Redwine, C. J. ",67
" Childs, Lisa ",67
"Johansen, Iris ",66
"Crombie, Deborah ",66
"Abraham, Nikhil ",66
"Ellis, Mary ",66
" Johansen, Roy ",66
"Johnstone, William W. ",65
" Johnstone, J. A. ",65
"Fontana, David ",65
"Gookin, Dan ",63
"Cavallaro, Brittany ",62
" Gurney, John Steven (ILT)",62
"Roy, Ron ",62
"Elliott, Kate ",62
"Wright, Lawrence ",61
" Manthey, Karen ",60
"Brittain, Susan ",60
"Pla, Sally J. ",60
" Holetz, Julie ",60
" Mclaughlin, Julie (ILT)",60
" Fisher, Marc ",60
"Kranish, Michael ",60
"Bach, David ",59
"Dorling Kindersley, Inc. (COR)",59
"Jenkins, Beverly ",59
Marvel Press (COR),58
"Liu, Cixin ",58
"Waxman, Laura Hamilton ",58
"Maxwell, Lisa ",57
"Herron, Mick ",56
"Green, Jane ",53
"Gonzales, Andrea ",53
"Child, Maureen ",53
" Houser, Sophie ",53
"Lupica, Mike ",53
" Scott, Chris ",52
"Miller, John ",52
"D'Lacey, Chris ",52
"Doodler, Todd H. ",51
"High, Linda Oatman ",50
"Watson, Casey ",49
"Koch, Herman ",48
"Mather, Anne ",48
"Pichon, Liz ",48
" Garrett, Sam (TRN)",48
"Beckhorn, Susan Williams ",47
"Coulter, Ann H. ",47
"McKenna, Cara ",47
"Heos, Bridget ",46
"Young, Steve ",46
"Harvey, Greg ",46
" Benedict, Jeff ",46
"Salom, Susie ",46
" Alexander, Richard L. ",45
"LaFosse, Michael G. ",45
"Mclaughlin, Heidi ",45
" Hormel, Heidi ",44
" Summers, Sasha ",44
Anonymous ,44
" Warren, Linda ",44
"Renee, Amanda ",44
"Aiken, Mary ",44
"Schrefer, Eliot ",43
"Bell, Alex ",43
"Child, Lincoln ",43
" Westgate, Alex (ILT)",43
"Paris, B. A. ",43
"Greenwood, T. ",42
"Raum, Elizabeth ",42
"Thomas, Rosie ",42
"Voisey, Amanda ",41
"Mcbride, Eimear ",41
"Foster, Lori ",41
" Lane, Elizabeth ",40
