,0
"Kellerman, Jonathan ",2899
"Macomber, Debbie ",2169
"Galbraith, Robert ",1909
"Box, C. J. ",1737
"Gilbert, Elizabeth ",1407
"Simonson, Helen ",1354
" Scott, Justin ",1093
"Cussler, Clive ",1093
" Goldberg, Lee ",1010
"Evanovich, Janet ",1010
"Winspear, Jacqueline ",943
"Groff, Lauren ",796
"Knott, Robert ",715
"Dray, Stephanie ",706
" Kamoie, Laura ",706
"Briggs, Patricia ",584
"Neuvel, Sylvain ",573
"Applegate, Katherine ",541
"Slaughter, Karin ",474
"Beard, Mary ",465
" GrandPre, Mary (ILT)",421
"Yep, Laurence ",421
" Ryder, Joanne ",421
"Hepworth, Sally ",408
" Frick, Whitney (EDT)",395
"Wariner, Ruth ",395
"Feehan, Christine ",390
"Seddon, Holly ",375
"Fielding, Joy ",372
"Brundage, Elizabeth ",370
"Johnson, Julia Claiborne ",355
"Hunter, Erin ",302
"Oyeyemi, Helen ",295
"Karon, Jan ",294
"Szubanski, Magda ",281
"Beaton, M. C. ",280
"Robards, Karen ",271
"Gaiman, Neil ",266
"Nesbo, Jo ",264
"Burrowes, Grace ",263
"Highsmith, Patricia ",259
"Reichardt, Marisa ",234
"Chase, Loretta Lynda ",227
Disney Book Group (COR),216
"Meyer, Joyce ",213
"Murphy, Julie ",210
"Pavone, Chris ",209
"Pearce, Jackson ",205
"Maitland, Barry ",199
" Loberg, Kristin ",199
"Brogan, Kelly, M.d. ",199
"Angleberger, Tom ",195
" Wiggs, Susan ",194
"Barnett, Jill ",194
"Blumenthal, Karen ",189
"Bennett, Sawyer ",186
"Bosch, Pseudonymous ",185
"Clegg, Bill ",180
Better Homes and Gardens Books ,180
"Paige, Danielle ",175
"Brady, Eileen ",171
"Zemke, Deborah ",169
"Boyd, William ",165
"Urquhart, Jane ",161
"Brunstetter, Wanda E. ",161
"Goulston, Mark ",155
"Heskett, Jame, M.D. ",153
"Stroud, Jonathan ",151
"Chauran, Alexandra ",151
"Allure, Kate ",151
" Winslow, Marquita ",150
"Valentine, Marquita ",150
Princeton Review (COR),149
"Wolf, Fay ",146
"Higgins, C. A. ",146
"Johnston, E. K. ",144
"Coulter, Catherine ",144
"Lackey, Mercedes ",138
"Zentner, Jeff ",137
"Parish, Herman ",134
" Avril, Lynne (ILT)",134
"Ham, Rosalie ",134
"Reichs, Kathy ",134
"Higgins, Wendy ",133
" Norlen, Paul (TRN)",131
" Hammer, Søren ",131
"Chambers, Becky ",131
"Hammer, Lotte ",131
" Kujawinski, Peter ",130
"Vernon, Ursula ",130
"Halpern, Jake ",130
"Jamieson, Kelly ",129
"Alexander, Tamera ",127
"Pépin, Jacques ",126
"Baker, Chandler ",123
"McDermid, Val ",122
" Tomlinson, Sarah ",121
"Hamilton, Suzy Favor ",121
" Lakhiani, Vishen (FRW)",121
"Saviuc, Luminita Daniela ",121
"Hagerty, Barbara Bradley ",121
" Kaban, Eda (ILT)",121
"Allen, Crystal ",121
"Ryan, Jennifer ",120
"Hamilton, Glen Erik ",117
"Blake, Jenny ",116
Marvel Press (COR),116
"Schmidt, Jamie K. ",111
"Lee, Jonathan ",110
"Ah-Koon, Didier ",107
"Gilbert, Paul D. ",107
" Collin, Renauld (CON)",107
"L'Amour, Louis ",101
"Young, William Paul ",101
"Kletter, Kerry ",101
"Carson, Rae ",101
"Thoumieux, Anne ",101
"Dewitt, Patrick ",101
"Bell, Ted ",100
"Anderson, Alison ",100
"Sheinkin, Steve ",99
"Webber, Imogen Lloyd ",97
"Mansell, Jill ",96
"Mantle, Ben ",95
" Ferry, Beth ",95
" Norstrand, Torstein (ILT)",94
"Lerangis, Peter ",94
"Hall, Maggie ",94
"Rebeck, Theresa ",93
"Kent, Christobel ",92
"Kerpen, Dave ",92
"Koontz, Dean R. ",91
"Carlsen, William ",91
" Love, Dorothy ",90
"Bissell, Tom ",90
"Key, Watt ",89
"James, E. L. ",88
"Riordan, Rick ",88
"Carew, Opal ",87
"Diamant, Jeff ",87
"Card, Orson Scott ",85
"Bosworth, Jennifer ",84
Hollywood 360 (COR),84
"Winik, Jay ",82
"Roberts, Richard ",82
"Nicol, Mike ",82
"Laukkanen, Owen ",82
" Kreuz, Roger ",82
"Mendelsohn, Jane ",81
"Karr, Mary ",80
"D'Antonio, Michael ",80
" Ross, Tony (ILT)",78
"Walliams, David ",78
"Preston, Natasha ",77
"Eagleman, David ",77
"Fiske, Edward B. ",76
" Brewer, Richard (EDT)",75
"Phillips, Gary (EDT)",75
" Pulitzer, Lisa ",74
"Verdi, Jessica ",74
"Martinez, Juan ",74
"O'Dea, Stephanie ",74
"Chase, Samantha ",73
"Tardy, William T. ",73
"Minich, Deanna ",72
"Goolrick, Robert ",72
" Holmes, Jeremy (ILT)",71
"Sanders, Jeff ",71
"Samphire, Patrick ",71
"Graham, Lynne ",70
"Milburne, Melanie ",69
"Hood, Joshua ",68
" Jackson, Angus ",68
"Neumeier, Rachel ",68
"Boyne, John ",68
Disney Press (COR),68
"Rademacher, Cay ",67
"Prescott, R. J. ",67
" Millar, Peter ",67
"Law, Ingrid ",67
"Winehouse, Janis ",66
"Faulks, Sebastian ",66
" Arnold, Andrew (ILT)",66
"Haygood, Wil ",66
"Smith, Greg Leitich ",66
"Bonesteel, Elizabeth ",66
"Marciuliano, Francesco ",65
"Thompson, Vicki Lewis ",65
" Ireland, Kelli ",65
" Van Meter, Kimberly ",65
" Hoffmann, Kate ",65
"Pacat, C. S. ",64
"Alcott, Kathleen ",63
"Ryan, Frank ",63
"McGonigal, Jane ",63
"Travers, Steven ",62
" Harrelson, Bud (FRW)",62
"Black, Benjamin ",62
"Kennedy, Patrick ",61
"Novak, Ali ",61
"Sepahban, Lois ",60
"Abercrombie, Joe ",59
"Dunckley, Victoria L., M.d. ",58
"Woodward, Bob ",58
