,0
"Kalanithi, Paul ",2001
"Carr, Robyn ",1944
"Hilderbrand, Elin ",1844
"Roberts, Nora ",1459
"Patterson, James ",1134
"Isenberg, Nancy ",1011
"Straub, Emma ",984
"Kondo, Marie ",941
"Strout, Elizabeth ",902
"Remini, Leah ",848
"Watson, Tom ",770
"Irvine, Alex ",752
"Woods, Stuart ",720
"Rosen, Jane L. ",695
"Cogman, Genevieve ",641
"Feehan, Christine ",634
"Graham, Heather ",612
"Showalter, Gena ",599
"Miller, Linda Lael ",571
"Kenyon, Sherrilyn ",568
"Bohjalian, Christopher A. ",558
"Quattlebaum, Mary ",556
"Lemmon, Jessica ",503
"Guerrero, Diane ",488
"Aveyard, Victoria ",475
" Christie, Agatha ",460
"Hannah, Sophie ",460
"Bruchac, Joseph ",453
"Sandler, Karen ",450
"Jackson, Lisa ",434
"Russo, Meredith ",409
"Cornwell, Patricia Daniels ",399
"Gracie, Anne ",358
"Myron, Vicki ",356
" Witter, Bret (CON)",356
"Benjamin, Ali ",326
"Gates, S. p. ",311
"Grabenstein, Chris ",294
"Corey, James S. A. ",279
"Dennard, Susan ",273
"Connelly, Michael ",271
"Chokshi, Roshani ",265
"Bauer, Joan ",261
"Adams, Alice ",260
"Lee, Janice Y. K. ",258
"Dare, Tessa ",253
"Dewdney, Anna ",250
"Lewis, Michael ",249
"Sacks, Oliver W. ",248
"Crownover, Jay ",242
"Hapgood, Harriet Reuter ",228
"Ellis, Helen ",224
"Kendrick, Beth ",220
"Banner, Catherine ",219
"Buckell, Tobias S. ",218
" Monti, Joe ",218
"Petrie, Nicholas ",208
"Abbott, Tony ",198
"Morton, Kate ",195
"Burke, James Lee ",195
"Maetani, Valynne E. ",189
"Ausubel, Ramona ",183
"Swinson, David ",180
" Switzer, Janet ",173
"Nichols, Lisa ",173
"Kelly, Kevin ",172
Lego ,170
"Hargrave, John ",162
"Henry, April ",161
"Brannon, Cecelia ",161
Lonely Planet Publications (COR),161
"Bowman, Valerie ",150
"Pauley, Kimberly ",148
"Wylde, Joanna ",148
"David, Susan ",146
"Harris, Patricia ",140
"Thomas, Jodi ",140
"Kenner, J. ",137
"Fishbone, Greg ",136
"Black, Shayla ",135
" Blake, Lexi ",135
Princeton Review (COR),131
"Bell, David ",131
"Lovesey, Peter ",131
" Taylor, Imogen (TRN)",130
"Parish, Herman ",130
" Avril, Lynne (ILT)",130
