,0
"Robins, Eleanor ",6766
"Riordan, Rick ",3809
"Pelzer, David J. ",3445
Saddleback Educational Publishing (EDT),2805
"Green, John ",2641
"Brody, Jessica ",2499
" Hansen, Ed (EDT)",1888
"Delton, Judy ",1549
"Hunt, Elizabeth Singer ",992
"Slaughter, Karin ",943
"Ackerman, Diane ",842
"Kuskowski, Alex ",840
"Evanovich, Janet ",690
"Osborne, Mary Pope ",569
" Murdocca, Sal (ILT)",569
"Lewis, Michael ",560
"Bowers, Laura ",483
"Steel, Danielle ",473
"Hengel, Katherine ",465
" Carpenter, Nancy (ILT)",458
" Howe, James (ADP)",458
"Burnett, Frances Hodgson ",458
"Gier, Kerstin ",453
" Bell, Anthea (TRN)",453
"Russo, Richard ",394
" Preiss-Glasser, Robin (ILT)",390
"O'Connor, Jane ",390
" Dean, James (ILT)",389
"Litwin, Eric ",389
"Hunter, Erin ",374
"Singer, Michael A. ",364
"Berends, Polly Berrien ",327
"Strayed, Cheryl ",315
"Grisham, John ",313
" Tiegreen, Alan (ILT)",306
" Richardson, Owen (ILT)",302
" Douglas, Allen (ILT)",302
"Roach, Mary ",280
Countess of Carnarvon ,266
"Feasey, Steve ",263
" Scotton, Rob (ILT)",260
"Warner, Gertrude Chandler (CRT)",259
"Burrowes, Grace ",250
" Papp, Robert (ILT)",245
"Rice, Anne ",243
"Michelle, Sara ",231
"Archer, Jeffrey ",228
"Grant, Michael ",197
"Margolin, Phillip ",183
" Eberz, Robert (ILT)",170
"Scotton, Rob (CRT)",170
"Bauer, S. Wise ",163
"Rice, Morgan ",162
"Fluke, Joanne ",156
"Baratz-Logsted, Lauren ",155
"Dickens, Charles ",153
"Morrison, Toni ",151
"Pullman, Philip ",147
"Penn, Audrey ",146
"Lorimer, Janet ",143
"Kearsley, Susanna ",141
"Cash, Wiley ",139
"Burton, Jaci ",134
"James, P. D. ",132
"Moning, Karen Marie ",131
" Kabat-Zinn, Jon (FRW)",129
"Armstrong, Kelley ",123
"Grant, Katie M. ",120
"Koontz, Dean R. ",120
"Hansberry, Lorraine ",118
" Harper, Ruth E. (ILT)",113
" Leak, Nancy M. (ILT)",113
"Diamond, Jared ",113
"Campbell, T. Colin ",112
"Volponi, Paul ",112
"Mullin, Mike ",109
"March, Emily ",105
"Palahniuk, Chuck ",104
"Preller, James ",103
"McCammon, Robert R. ",97
"Meyer, Dakota ",96
" West, Bing ",96
"Schraff, Anne E. ",94
"Burgess, Anthony ",91
"Scottoline, Lisa ",90
"Scotton, Rob ",90
"Warner, Gertrude Chandler ",81
"Feynman, Richard Phillips ",80
" Tremblay, Kenneth R. ",79
"Metz, Don ",79
" Tredway, Catherine ",79
" Von Bamford, Lawrence ",79
" Penman, Danny ",78
"Williams, Mark ",78
"Singh, Nalini ",76
"DuLong, Terri ",75
"Nathan, Amy ",75
"Staniszewski, Anna ",73
"Lupton, Rosamund ",73
"Johnstone, William W. ",71
"Lamott, Anne ",70
" Tang, Charles ",70
" Giuliani, Alfred (ILT)",70
" Meier, Leslie ",69
" Bagshawe, Tilly ",69
" Levine, Laura ",69
"Sheldon, Sidney ",69
"Pinker, Steven ",68
"Prince, Danforth ",68
" Johnstone, J. A. ",67
"Hubert, Margaret ",66
"Haines, Carolyn ",66
"Bugliosi, Vincent ",65
"Hyatt, Michael ",63
" Leighton, Ralph ",63
"Hanson, Rick ",62
" Lawson, Robert ",62
"Atwater, Richard ",62
" Atwater, Florence ",62
"Carew, Opal ",62
" Nestle, Marion (FRW)",61
" Kornfield, Jack (FRW)",61
"Jenkins, Nancy Harmon ",61
" Mendius, Richard (CON)",61
" Siegel, Daniel (FRW)",61
"Eden, Cynthia ",61
" Gentry, Curt ",59
"Fleming, Candace ",56
"Lyon, George Ella ",55
"Zanetti, Rebecca ",54
"Johns, Rachael ",54
" Wilson, Leah ",54
"Westlake, Donald E. ",54
"Stone, Lynn M. ",54
"Howell, Hannah ",53
"Force, Marie ",53
"Shaara, Jeff ",52
" Santorelli, Saki (AFT)",51
" Stahl, Bob ",51
"Goldstein, Elisha ",51
" Wise, Jessie ",51
"George, Madeleine ",50
"Ness, Patrick ",49
" Walker, Shiloh ",48
" Day, Sylvia ",48
"Mankell, Henning ",48
"Black, Shayla ",48
"Carlson, Richard ",47
"Reid, Rob ",47
"Cleland, Jo ",46
"Peterson, Eric ",46
"Greve, Tom ",45
"Hunter, C. C. ",44
"Aiken, G. A. ",44
"Lencioni, Patrick ",42
"Love, Dorothy ",42
"Emmons, Ron ",41
"Watts, Alan Wilson ",41
"Tyson, Neil deGrasse ",41
"Mitchell, Paulette ",41
"Crawford, Isis ",41
"Cron, Lisa ",41
" Meppem, William (PHT)",41
"Amar, Akhil Reed ",39
"Baker, Mark ",39
"Ozner, Michael ",39
" Nalebuff, Barry J. ",39
"Dixit, Avinash K. ",39
"Rewi, Adrienne ",39
