,0
"Dahl, Roald ",8190
" Blake, Quentin (ILT)",8036
"Simon, Seymour ",7894
"Shields, Gillian ",3650
" Turner, Helen (ILT)",3650
"Levine, Gail Carson ",1250
"Beaton, M. C. ",1050
"Coyle, Cleo ",882
"Birney, Betty G. ",775
"Penny, Louise ",696
"Benjamin, Melanie ",664
"Ackerman, Diane ",659
"Orwell, George ",646
"Johnson, Rebecca L. ",545
"Huxley, Aldous ",487
"Cleary, Beverly ",404
"Winspear, Jacqueline ",366
"Janeczko, Paul B. ",344
"Hill, Jenna Miscavige ",314
" Pulitzer, Lisa ",314
"Todd, Charles ",313
"Graves, Sarah ",309
"Walters, Eric ",298
"Henderson, Dee ",292
"Doeden, Matt ",286
"Ferris, Monica ",282
"Gerritsen, Tess ",281
"Sandler, Martin W. ",281
"Dickens, Charles ",271
"Smith, Betty ",269
"James, Julie ",269
" Rogers, Jacqueline (ILT)",263
"Michaels, Fern ",245
"Hooper, Kay ",244
"Campbell, Leanne ",217
" Campbell, T. Colin (FRW)",217
" Disla, Steven Campbell (PHT)",217
"Palmer, Diana ",203
"Gracie, Anne ",202
"Metaxas, Eric ",193
"Ferriss, Timothy ",188
"Hunter, Erin ",179
" Douglas, Allen (ILT)",179
" McLoughlin, Wayne (ILT)",179
"Slaughter, Karin ",178
"Johansen, Iris ",177
"Nelson, Robin ",174
" Greaney, Mark ",165
"Clancy, Tom ",165
"Peacock, Shane ",162
"Robbins, Trina ",161
" Page, Tyler (ILT)",161
"Brockmann, Suzanne ",153
"Keeler, Patricia A. ",149
"Freeman, Brian ",149
" Leitão, Júlio ",149
"James, Eloisa ",149
"Durant, Judith (EDT)",148
" Gott, Barry (ILT)",140
"Wheeler, Lisa ",140
"Walker, Julie Ann ",136
"Rand, Ayn ",133
" Darling, Louis (ILT)",132
"Bronte, Emily ",129
"Du Maurier, Daphne, Dame ",127
"Martin, George R. R. ",127
"Silverman, Buffy ",124
"Hill, Anne E. ",123
" Eckman, Edie (EDT)",122
"Gaiman, Neil ",122
"Leon, Donna ",122
"Card, Orson Scott ",121
"Robinson, Marilynne ",116
"Taylor-Butler, Christine ",111
" Wummer, Amy (ILT)",111
"Montgomery, Lewis B. ",111
"Harris, M. G. ",110
"Virgin, Jj ",109
"Ewan, Chris ",109
"Atwood, Megan ",107
"Dee, Jonathan ",106
"Rabe, Tish ",103
"Popper, Pamela A. ",99
" Merzer, Glen ",99
" Sroufe, Del (CON)",99
"Block, Lawrence ",98
"Bradbury, Ray ",95
" Brannon, Tom (ILT)",94
"Behnke, Alison ",92
"Calame, Don ",90
"Kehret, Peg ",89
"Osborne, Mary Pope ",87
American Heart Association (COR),87
" Bourne, Joanna ",86
" Rice, Patricia ",86
" Beverley, Jo ",86
"Putney, Mary Jo ",86
" Cornick, Nicola ",86
"L'Amour, Louis ",84
"Hoag, Tami ",83
"Clark, Mary Jane ",83
" Liu, Na ",83
"Martinez, Andres Vera ",83
"Scarrow, Alex ",82
"Mallery, Susan ",81
"Blake, Kendare ",81
"Walker, Alice ",80
"Forstchen, William R. ",80
"Sawyer, Kim Vogel ",79
"Grippando, James ",79
"Durant, Judith ",78
"Zinsser, William Knowlton ",77
"Preston, Douglas ",76
"Shalvis, Jill ",76
"Lansing, Alfred ",75
"Atkinson, Kate ",75
"Butcher, Jim ",74
"Ross, Katharine ",74
"Worwood, Valerie Ann ",74
"King, Stephen ",74
"Banks, Anna ",74
" Moroney, Christopher (ILT)",72
" Ross, Tony (ILT)",71
" Mitchell, Stephen (TRN)",71
Homer ,71
"Pratchett, Terry ",70
"Harrison, Kim ",70
"Trout, Nick ",69
"Crusie, Jennifer ",68
"Aicher, Lynda ",68
"Rippin, Sally ",68
"Leigh, Lora ",67
" Burton, Jaci ",67
"Helprin, Mark ",66
"McCarty, Sarah ",65
"Ellison, J. T. ",64
"Buck, Pearl S. ",63
"Johnstone, William W. ",62
"Strayed, Cheryl ",62
" Johnstone, J. A. ",62
"Jones, Lisa Renee ",60
"Feehan, Christine ",60
"Lusted, Marcia Amidon ",60
"Weiner, Tim ",59
"Colfer, Eoin ",57
"Zahn, Timothy ",57
"Erlings, Fridrik ",56
"Hallinan, Timothy ",55
"Hyzy, Julie ",54
"Baldwin, James ",53
"Knott, Robert ",53
"Badger, Meredith ",53
"Fitzgerald, F. Scott ",53
"Cleary, Brian P. ",51
"Rendell, Ruth ",50
"Hayward, Linda ",50
Zane ,50
"Montgomery, Sy ",49
"Hunter, Madeline ",49
"Curtis, Alice ",49
"Child, Lincoln ",48
"Hill, Susan ",48
" Friis, Agnete ",47
"Perry, Anne ",47
"Kaaberbol, Lene ",47
"Williams, John ",46
"Willis, Brad ",46
" Ram, Bhava ",46
"Constantine, Clelia ",46
"Ludlum, Robert ",45
"Moran, Caitlin ",45
Arbinger Institute (COR),45
" Lustbader, Eric ",45
"Ross, Tony ",44
" Nourigat, Natalie Marie (ILT)",44
"Andersen, Susan ",44
"Jolley, Dan ",44
"Macomber, Debbie ",44
"Goudge, Eileen ",43
"Ashley, Jennifer ",43
"Dubos, Delphine ",42
"Landau, Elaine ",42
"Hammett, Dashiell ",42
"Shepard, Sara ",42
"Rosett, Sara ",42
"Haynes, Caitlin ",41
" Stern, Jordan ",41
"Hogan, Edward ",41
"Koufman, Jamie ",41
"Gross, Andrew ",41
" Child, Lincoln ",40
" Morel, Diane ",40
"Loisillier, Maud ",40
"Palahniuk, Chuck ",40
"Wolmar, Christian ",39
"Kappes, Serena ",39
"Voake, Steve ",39
"Fawkes, Sara ",39
"Toole, John Kennedy ",39
"Vanderbeck, Alyson ",38
"Hesse, Hermann ",38
"Sayers, Dorothy L. ",38
" Kingseed, Cole C. ",38
"Da Costa, Portia ",38
"Winters, Dick ",38
"Jackson, Brenda ",38
"Moss, William ",37
"Jessop, Carol ",37
"Haus, Felice ",37
" Sekora, Chaila ",37
"Blakeway, Jill ",37
" Nicklaus, Carol (ILT)",37
"Staunton, Ted ",37
" Goberstein, Faina ",36
"Merchant-dest, Simona ",36
TFH Editors ,36
"McKenna, Shannon ",35
"Hall, Tarquin ",34
"Eggers, Dave ",34
"Phillips, Krista ",34
"Smith, Nicole ",34
"Manushkin, Fran ",33
"Golus, Carrie ",33
" Petrone, Valeria (ILT)",33
"Perkins, Lori (EDT)",33
" Day, Sylvia (CON)",33
" Graham, Heather (CON)",33
