,0
"Patterson, James ",2817
"Connelly, Michael ",1996
"Rosenfelt, David ",1850
"Snicket, Lemony ",1726
"Verne, Jules ",1722
None,1607
"Christie, Agatha ",1599
Homer ,1570
" Butler, Samuel (TRN)",1570
"Baldacci, David ",1517
"Gladwell, Malcolm ",1461
"Shakespeare, William ",1381
"Chapman, Gary ",1347
"Twain, Mark ",1324
"Willems, Mo ",817
"Sparks, Nicholas ",706
"Gaiman, Neil ",638
"Austen, Jane ",503
" Ledwidge, Michael ",481
"Lewis, C. S. ",463
"Clemens, Samuel Langhorne ",454
"Vonnegut, Kurt ",450
"Scottoline, Lisa ",402
"Brunstetter, Wanda E. ",379
"Stoker, Bram ",354
"Cleary, Beverly ",348
"Wells, H. G. ",334
" Charbonnet, Gabrielle ",306
"London, Jack ",297
"Dekker, Ted ",292
" Ellis, David ",290
"Maberry, Jonathan ",273
"Lowndes, Leil ",269
"Hilderbrand, Elin ",263
"Fitzgerald, F. Scott ",259
"Dumas, Alexandre ",249
" Sullivan, Mark ",248
"Lewis, Beverly ",239
"Stevenson, Robert Louis ",239
" Paetro, Maxine ",238
"Preston, Douglas ",237
"Dickens, Charles ",211
" Rust, Ned ",205
"King, Stephen ",204
"Koryta, Michael ",195
"Lobel, Arnold ",194
"Penny, Louise ",186
"Meltzer, Brad ",184
" Galati, Frank ",179
"Steinbeck, John ",179
"Taylor, Laini ",178
"Krannich, Caryl Rae ",176
"Nesbo, Jo ",174
"Benioff, David ",169
"Sewell, Anna ",169
"Abbott, Jeff ",166
"Shirer, William L. ",162
"Tuchman, Barbara Wertheim ",158
"Perel, Esther ",155
"Grissom, Kathleen ",155
"DeGeneres, Ellen ",146
" Child, Lincoln ",146
"Scieszka, Jon ",145
"Harrison, Kim ",142
"Fisher, Suzanne Woods ",141
"Miller, Arthur ",141
"Crichton, Michael ",141
"Poe, Edgar Allan ",140
"White, Kate ",137
"Pratchett, Terry ",137
"Hugo, Victor ",136
"DeMille, Nelson ",132
" Hauck, Rachel ",132
"Evans, Sara ",132
"Peterson, Tracie ",129
"Swift, Jonathan ",127
"Sedaris, David ",125
 Saddleback Educational Publishing (COR),124
"Slaughter, Karin ",123
"Shelley, Mary Wollstonecraft ",122
Twin Sisters Productions (COR),121
"Cronin, Doreen ",118
" Dembowski, Jill ",112
" Sherrill, Elizabeth ",110
"Ten Boom, Corrie ",110
" Sherrill, John ",110
"White, Karen ",109
"Lyga, Barry ",108
"Baum, L. Frank ",107
" Dilallo, Richard ",107
"Hauck, Rachel ",106
" White, Paul ",106
"Macomber, Debbie ",105
"Evanovich, Janet ",105
"Davis, William ",105
" Marklund, Liza ",104
"Wyss, Johann David ",103
"Graves, Sarah ",103
"Crane, Stephen ",101
" McMahon, Neil ",100
"Doyle, Arthur Conan, Sir ",95
"Woods, Stuart ",95
"Alexander, Tamera ",94
"Milne, A. A. ",93
"Osteen, Joel ",92
"Atkinson, Kate ",92
"McCarthy, Cormac ",91
"Adams, Richard ",90
"Landay, William ",90
"Gerber, Michael E. ",88
"Kipling, Rudyard ",87
"Afshar, Tessa ",87
"Cornwell, Bernard ",86
"Blackstock, Terri ",85
" Wilbour, Charles E. (TRN)",84
"Eker, T. Harv ",84
"Bond, Michael ",81
"Forstchen, William R. ",79
"Freeman, Brian ",79
"Rose, Reginald ",79
"Lehane, Dennis ",78
"Kellerman, Faye ",78
"Bonhoeffer, Dietrich ",78
"Quirk, Matthew ",77
"Van Draanen, Wendelin ",76
"Heinlein, Robert A. ",75
"Horowitz, Anthony ",74
"Bourdain, Anthony ",74
"Jio, Sarah ",74
"O'Connell, Carol ",73
"Frankl, Viktor E. ",73
"Berlitz International, Inc. (COR)",73
"Montgomery, L. M. ",73
"Wilde, Oscar ",73
"Jackson, Joshilyn ",72
"Tolstoy, Leo ",70
"Woolf, Virginia ",70
"Press, Eric ",69
"Bronte, Emily ",69
"Meyer, L. A. ",69
"Lerner, Harriet Goldhor ",68
"Hammett, Dashiell ",68
"Murakami, Haruki ",67
"Rice, Anne ",66
"Taylor, John ",65
"Feehan, Christine ",64
"Blanke, Gail ",64
"Buck, Pearl S. ",64
"Collins, Wilkie ",64
" Maude, Aylmer (TRN)",63
"Hamilton, Adam ",62
"Burnett, Frances Hodgson ",62
"Laurens, Stephanie ",61
"Harbach, Chad ",61
Sun-Tzu ,61
"Joyce, James ",61
"Buettner, Dan ",61
"Dostoyevsky, Fyodor ",60
" Hutchinson, Emily ",60
"Melville, Herman ",60
"White, T. H. ",60
"Thoreau, Henry David ",59
"Hawthorne, Nathaniel ",59
"Kesey, Ken ",59
"Kempton, Sally ",59
"Grippando, James ",58
"Alcott, Louisa May ",58
"Williamson, Marianne ",57
"Conrad, Joseph ",57
"Maupin, Armistead ",56
"Sebold, Alice ",56
" Dugard, Martin ",56
"Barrie, J. M. ",56
"Peters, Elizabeth ",55
"Weber, David ",55
" Ringo, John ",55
"Grahame, Kenneth ",55
"Eliot, George ",55
"Bradbury, Ray ",54
"Niven, Larry ",54
"Jones, Jennifer ",54
"Mandela, Nelson ",53
" Krannich, Ron ",53
"Gaskell, Elizabeth Cleghorn ",50
"Cooper, James Fenimore ",50
"Woodsmall, Cindy ",50
Made for Success (COR),50
"Gonzales, Laurence ",49
"Patchett, Ann ",48
"Bergren, Lisa ",48
"Margolin, Phillip ",48
"Quick, Mathew ",47
"Myss, Caroline ",47
"Roll, Rich ",47
"Manning, Brennan ",46
"Leonard, Elmore ",46
"Blehm, Eric ",46
Second City (COR),46
"Craker, Lorilee ",45
"Winchester, Simon ",44
"Hastings, Max ",44
"Beaton, M. C. ",43
"Foster Wallace, David ",43
"Sinclair, Upton ",43
"Warren, Andrea ",43
"Barrett, Judi ",42
"Mills, Kyle ",42
" Carlson, Richard ",42
"Rose, Karen ",42
"Roberts, Cokie ",41
"Dick, Philip K. ",41
Zane ,41
"Baggott, Julianna ",40
"Sage, Angie ",40
"Rice, Dona ",39
"Sendak, Maurice ",39
"Kerouac, Jack ",39
"Myers, Walter Dean ",39
"Simon, Neil ",38
"Moore, Christopher ",38
"Wasdin, Howard E. ",37
" Templin, Stephen ",37
"Shaw, Bernard ",37
"Coward, Noel ",37
"Grey, Zane ",37
"Gilman, Rebecca ",37
" Calvit, Christina ",37
"Tolle, Eckhart ",36
"Platt, David ",36
"Ryan, Cornelius ",36
"MacDonald, Ross ",36
"Yolen, Jane ",36
"Franklin, Benjamin ",35
"Heyer, Georgette ",35
"Klassen, Julie ",35
Plato ,35
"Linney, Romulus ",34
"Beckett, Samuel ",34
"Brooks, Geraldine ",34
"Forsyth, Frederick ",34
"Barrow, Randi ",33
"Chapman, Gary D. ",33
"Kenyon, Sherrilyn ",33
"Boothman, Nicholas ",33
"Hooper, Kay ",33
"Fuller, Kathleen ",32
"Bradley, Kathleen E. ",32
"Graham, Billy ",32
"Marlantes, Karl ",32
"Handler, Daniel ",32
"Thompson, Jeffrey ",32
"Lucado, Max ",32
"Barton, David ",31
"Wolfe, Tom ",31
"Ferris, Jean ",31
"Rylant, Cynthia ",31
"Law, Jerel ",31
"Brody, Frances ",31
"Allen, Kathleen ",31
"Richmond, Catherine ",30
"Rey, H. A. ",30
"Rogan, Charlotte ",29
"Lasky, Kathryn ",29
"Krauss, Lawrence M. ",29
" Dawkins, Richard ",29
"Schulberg, Budd ",28
"Miller, Donald ",28
"Courtney, Vicki ",28
"Rice, Dona Herweck ",28
"Carroll, Lewis ",28
"Hamilton, Bethany ",28
"Strobel, Alison ",28
"Bagshawe, Tilly ",27
"Wiseman, Beth ",27
"Wodehouse, P. G. ",27
Various ,27
"Coble, Colleen ",27
"Young, William ",26
"Angler, Evan ",26
"Jaye, Aye ",26
"Kamins, Michael A. ",26
"Allen, Jennifer ",25
"Kraus, Harry, M.D. ",25
"Aiken, Joan ",25
"Forbes, Esther ",24
" Bishop, Jenna Lucado ",24
"Hamilton, Edith ",24
"Corwin, Norman ",24
"Zamosky, Lisa ",24
"Rivers, Francine ",24
"Miller, Donald L. ",24
"Block, Lawrence ",24
"Olivo, Erin ",24
"Milton, John ",24
Don't Sweat Press (COR),24
" Thomas, Jennifer ",24
"Jackson, Shirley ",24
"Wilhelm, Kate ",24
"Schaefer, Jack ",23
" Barnouin, Kim ",23
"Irvine, Alex ",23
"Levine, Stephen ",23
" Fishelson, David ",23
"Jance, Judith A. ",23
