,0
" Santanach, Tino (ILT)",6937
"Lewman, David ",6937
"Baldacci, David ",5328
"Bach, Shelby ",4073
"Connelly, Michael ",3202
"Rissi, Anica Mrose ",3002
" Park, Meg (ILT)",3002
"Patterson, James ",2804
"Venditti, Robert ",2703
" Higgins, Dusty (ILT)",2703
"O'Ryan, Ray ",1364
" Kraft, Jason (ILT)",1364
" Williams, Suzanne ",1273
"Holub, Joan ",1273
"Green, Poppy ",1191
" Bell, Jennifer A. (ILT)",1191
" Geddes, Serena (ILT)",1091
"Earhart, Kristin ",1091
"Deutsch, Stacia (ADP)",1023
"Trevayne, Emma ",926
"Russell, Rachel Renee ",823
"Coven, Wanda ",821
" Burris, Priscilla (ILT)",821
" Grabenstein, Chris ",616
" Neufeld, Juliana (ILT)",616
"Shapiro, B. A. ",553
" Phillips, Craig (ILT)",553
"Night, P.j. ",480
"Duey, Kathleen ",446
" Bale, Karen A. ",446
" Calo, Marcos (ILT)",372
"Paris, Harper ",372
"Layne, Lauren ",349
"Hoyt, Elizabeth ",338
"Beasley, Cassie ",320
"Cuddy, Amy ",276
"Harrington, Anna ",275
"Dixon, Franklin W. ",266
" Burroughs, Scott (ILT)",266
"Payton, Belle ",251
"Lane, Katie ",246
"Dessen, Sarah ",242
"Burrowes, Grace ",225
"Michaels, Melissa ",224
"Evison, Jonathan ",220
"Priest, Cherie ",214
"Gilmore, Grace ",212
" Brown, Petra (ILT)",212
"Coville, Bruce ",205
"Egan, Elisabeth ",197
"Smith, Annabel ",188
"Hoffman, Alice ",177
"Brown, Theresa ",174
"Brinkley, Christie ",170
"Martin, Wednesday ",169
"Thayne, RaeAnne ",166
"Brands, H. W. ",161
"Moser, Barry ",161
"Lewis, C. S. ",160
"Alpine, Rachele ",158
"Carriger, Gail ",148
"Ware, Ruth ",138
"Bradbury, Jennifer ",136
"Matthews, Jason ",129
"De Gramont, Nina ",119
" Whedon, Joss (FRW)",112
"Day, Felicia ",112
"Pike, Christopher ",100
"Grant, Mira ",97
"Tarkington, Ed ",96
"Cabot, Meg ",95
"Lacey, Josh ",94
" Parsons, Garry (ILT)",94
"Vere, Ed ",93
"McGhee, Alison ",91
" Denise, Christopher (ILT)",91
"Clegg, Bill ",90
"Brown, Monica ",89
"Ritter, William ",87
"Baskin, Nora Raleigh ",86
"Harris, Joanne M. ",86
"Reid, Taylor Jenkins ",86
"Richardson, Sara ",76
"MacAlister, Katie ",75
"Wright, Elle ",75
"Gurtler, Janet ",73
"Hampton, Dan ",70
"Dalglish, David ",69
"Brown, Jeffrey ",68
"Eldredge, John ",67
"Itzler, Jesse ",65
"Graham, Lynne ",65
"Weingarten, Lynn ",55
"Duran, Meredith ",54
"Stephens, S. C. ",53
"Maxwell, John ",51
"Reichert, Amy E. ",51
"Harrison, Kim ",50
"Lucado, Max ",48
"Kepnes, Caroline ",47
"Shaw, Chantelle ",47
"Checkoway, Julie ",46
"Thomas, Jodi ",45
"Aarsen, Carolyne ",44
" Tracy, Pamela ",44
"Walden, Mark ",44
"Thor, Brad ",44
" Carter, Lisa ",44
"Francis, Wendy ",43
"Collins, Dani ",42
"Stewart, Mariah ",42
"Tremblay, Paul ",41
"Clark, Mary Higgins ",41
"Hart, Emma ",40
"Hood, Joshua ",39
"Moody, Rick ",39
"Rich, A. J. ",39
"Rinehart, J. D. ",37
"Glines, Abbi ",36
"Crews, Caitlin ",36
"Childress, Ron ",36
"Stewart, Leah ",35
" Eldredge, Stasi ",35
"Jeffries, Sabrina ",34
" Weber, Tawny ",33
"Foster, Lori ",33
"Mass, Wendy ",33
" Brawer, Michael ",33
" Willingham, Michelle ",30
"Benedict, Elizabeth ",30
"James, Sophia ",30
"MacArthur, John ",30
"Fernando, Chantal ",30
"Laurens, Stephanie ",30
"Caterer, Claire M. ",28
"Lawrence, Kim ",28
"Hawkins, Karen ",27
" Snell, Tyler Anne ",27
"Tanenbaum, Robert K. ",27
"Thomas, Rachael ",27
"Winik, Jay ",27
"Guralnick, Peter ",27
" Heiter, Elizabeth ",27
"Graves, Paula ",27
"Singh, Nalini ",26
"Davids, Patricia ",25
" Richer, Lois ",25
" Kemerer, Jill ",25
"Leicht, Stina ",24
" Connelly, Stacy ",24
"Hardy, Darren ",24
"Major, Michelle ",24
" Templeton, Karen ",24
"Goodman, Lee ",23
" Kirst, Karen ",22
"Ford, Linda ",22
"Williams, Cathy ",22
" Perry, Lisa Marie ",22
"Southwick, Teresa ",22
" Pleiter, Allie ",22
" Clark, Dorothy ",22
"Richardson, Monica ",22
" Jeffries, J. M. ",22
"Nagata, Linda ",22
" Monkou, Michelle ",22
"Quinn, Spencer ",21
" Lacey, Helen ",21
"Gregory, Philippa ",21
" Kay, Patricia ",21
"Shepard, Sara ",21
"Peretti, Frank E. ",20
"Arango, Sascha ",20
"Yates, Maisey ",20
"Simpkins, Kimber ",20
" Clanton, Ben (ILT)",19
" Madison, Kate ",19
"Merrill, Christine ",19
" Preston, Janice ",19
" Gaston, Diane ",19
"D'Lacey, Chris ",19
"Adderson, Caroline ",19
"Hopkins, Ellen ",18
"Feather, Jane ",18
"Vogt, Beth K. ",18
"Mortimer, Carole ",18
"Coble, Colleen ",18
"Hijuelos, Oscar ",17
"Jones, Lisa Renee ",17
"Yokoyama, Kouitsu ",17
"Schwartz, Barry ",17
"Brunstetter, Wanda E. ",16
" Daniels, B. J. ",16
"Alexandra, Belinda ",16
"Miller, Linda Lael ",16
"Bourne, Edmund ",16
"Liontas, Annie ",15
" Shepherd, Wayne ",15
"Gold, Ari ",15
"Tucker, K. A. ",15
"Torre, A. R. ",15
"Odell, Amy ",15
"Sims, Jessica ",15
"Ceceri, Kathy ",15
"Chase, Richard ",15
"Reilly, Matthew ",14
"Prinz, Yvonne ",13
"Martin, Pamela ",13
"Dorling Kindersley, Inc. (COR)",13
"Ziglar, Zig ",13
"Adams, Carolyn Lee ",13
"Freeman, Kimberley ",13
"Power, Stephen S. ",12
"McLaughlin, Emma ",12
"Hemingway, Ernest ",12
"Ostlund, Lori ",12
" Sutphin, Joe (ILT)",12
" Kraus, Nicola ",12
"Barker, Susan ",12
"Grau, Sheila ",12
" Player, Micah (ILT)",11
"Thomas, Marin ",11
"Beattie, Ann ",11
"McKay, Hilary ",11
"Kuhn, Shane ",11
"McMillan, Tracy ",11
"Mills, Lauren A. ",11
"Smallwood, Carol ",10
"Curtis, Emmy ",10
"Lansens, Lori ",10
Rough Guides (COR),10
"Whitefeather, Sheri ",10
"Young, W. Paul ",10
"Napolitano, Andrew ",10
"Perry, Alex ",10
"Evans, Katy ",9
"Johnson, Janice Kay ",9
"Chbosky, Stephen ",9
"Shetreat-Klein, Maya ",9
"Barbassa, Juliana ",9
Zane ,8
"Attwood, Anthony ",8
"Brendan, Mary ",8
"Leidner, Gordon ",8
"Simon, Coco ",8
" Griffith, Susan ",8
"Griffith, Clay ",8
"Shaughnessy, Adam ",7
"Gravett, Emily ",7
"Harlen, Brenda ",7
"Olivera, Ramon ",7
" Olivera, Ramon (ILT)",7
" Altom, Laura Marie ",7
"Robertson, Craig ",7
" Gravett, Emily (ILT)",7
"George, David R., III ",7
"Lawhead, Steve ",7
"Britton, Pamela ",7
"Rousey, Ronda ",6
"Forster, Rebecca ",6
"Petrova, Em ",6
"Koun, Yamada ",6
"Schulz, Charles M. ",6
"Clare, Cassandra ",6
"Hillyer, Lexa ",6
" Francis, Peter (ILT)",6
"Anderson, Sarah M. ",6
"Keene, Carolyn ",6
" Burpo, Sonja ",6
" Jeralds, Scott (ILT)",6
"Weston, Carol ",6
"Burpo, Todd ",6
" Miles, Cindy ",5
" Rock, Joanne ",5
" Hearon, Pamela ",5
" Biancotti, Deborah ",5
" Lanagan, Margo ",5
"Westerfeld, Scott ",5
"Rathbone, Britt H. ",5
N'tyse (CON),5
"Lobert, Annie ",5
"Orr, Sally ",5
" Wiseman, Rosalind (FRW)",5
"Vo, Dzung X. ",5
"Littlefield, Sophie ",5
"Pade, Victoria ",5
" Baron, Julie B. ",5
" Kent, Lynnette ",4
" Wasserman, Robin ",4
" Winters, Rebecca ",4
"Smits, Angel ",4
" Eastland, Chris ",4
" Faye, Jennifer ",4
"Ashley, Nel ",4
" Gilmore, Jessica ",4
" Daille, Barbara White ",4
"Robinson, Lauri ",4
"Warren, Linda ",4
" Hardy, Kate ",4
"Douglas, Michelle ",4
"Lane, Elizabeth ",4
"Calhoun, Anne ",4
"Bleiman, Andrew ",4
"Crandall, Susan ",3
"Gold, Alan ",3
"Duclos, Andrea ",3
"Schneider, Robyn ",3
" Anders, Karen ",3
"Ferrarella, Marie ",3
"McDavid, Cathy ",3
"Butler, Shay ",3
"Thacker, Cathy Gillen ",3
" Jones, Mike ",3
" Butler, Gavin ",3
"Wirkmaa, Andres ",3
"Conkling, Winifred ",3
"Della Pietra, Cheryl ",3
" Autin, Amelia ",3
"Jackson, Myla ",3
"Butler, Christyne ",3
" Fox, Addison ",3
"Gore, Leonid (ILT)",2
"Doyle, Stephanie ",2
" Rees Brennan, Sarah ",2
"Fossen, Delores ",2
" Murphy, Kelly (ILT)",2
"Martin, Lisa ",2
" Martin, Valerie ",2
"Samons, Brittany ",2
" Miller, Julie ",2
" Gore, Emily ",2
"MacDonald, Michael Patrick ",2
"Downey, Islay ",2
"Andrews, Andy ",2
"Goodman, Simon ",2
" Childs, Lisa ",2
"Rock, Joanne ",2
"Koehler, Elisa ",2
"Alward, Donna ",2
"Rainey, Sarah ",1
"Richardson, Justin ",1
" Cole, Henry (ILT)",1
"Palma, Félix J. ",1
"Prothero, Stephen ",1
" Kendrick, Sharon ",1
"Dekker, Ted ",1
" St. George, Harper ",1
"Wears, Robert L. (EDT)",1
"Echols, Jennifer ",1
"Logan, Danielle ",1
" Parnell, Peter ",1
"Jarosiewicz, Linda ",1
"Brisbin, Terri ",1
" Miller, Marlena ",1
"Murray, Victoria Christopher ",1
"Skibell, Joseph ",1
"Sullivan, Tom ",1
" West, Annie ",1
"Hearth, Amy Hill ",1
"Wilson, Jasheem ",1
" Wilson, Bee ",1
" Stephens, Susan ",1
"Knight, Julia ",1
" Hayward, Jennifer ",1
" Hollnagel, Erik (EDT)",1
" Braithwaite, Jeffrey (EDT)",1
"Miller, Norman ",1
"Barth, Christi ",1
" Hewitt, Kate ",1
" Walker, Kate ",1
