,0
"Dadey, Debbie ",7014
" Avakyan, Tatevik (ILT)",7014
"Ocean, Davy ",6808
" Blecha, Aaron (ILT)",6808
"Holub, Joan ",6183
" Williams, Suzanne ",6183
"O'Ryan, Ray ",3992
" Kraft, Jason (ILT)",3992
"Kirby, Stan ",3085
" O'Connor, George (ILT)",3085
"Mull, Brandon ",3009
" Bell, Jennifer A. (ILT)",2081
"Green, Poppy ",2081
"Katschke, Judy ",1882
" Lewis, Stevie (ILT)",1394
"Gutknecht, Allison ",1394
" Dreidemy, Joelle (ILT)",1303
"Gale, Emily ",1303
" Ying, Victoria ",1202
"Burkhart, Jessica ",1202
"West, Tracey (ADP)",1143
 Style Guide (ILT),1143
"Riley, James ",821
" Lowery, Mike (ILT)",695
"Jennings, Ken ",695
"Coven, Wanda ",679
" Burris, Priscilla (ILT)",679
"Duey, Kathleen ",651
" Bale, Karen A. ",651
"King, Wesley ",620
"Faris, Stephanie ",562
" Bartoletti, Susan Campbell (ADP)",547
" Kuznick, Peter ",547
"Stone, Oliver ",547
"Harlow, Joan Hiatt ",539
"Draper, Sharon M. ",516
" Coleman, Sarah Jane (ILT)",516
" Cohon, Rhody ",512
" Francis, Guy (ILT)",512
"Deutsch, Stacia ",512
"Kudlinski, Kathleen ",467
" Phillips, Craig (ILT)",448
"Dixon, Franklin W. ",445
" Robinson, Jerry (ILT)",434
"Stevenson, Augusta ",434
" Fiorentino, Al (ILT)",424
" Doremus, Robert (ILT)",368
"Hammontree, Marie ",366
" Burroughs, Scott (ILT)",365
"O'Hearn, Kate ",345
"Perelman, Helen ",315
" Waters, Erica-Jane (ILT)",315
"Millender, Dharathula H. ",312
"Messenger, Shannon ",308
"McMann, Lisa ",280
" Brown, Robert (ILT)",242
"Christopher, John ",237
" Henderson, Meryl (ILT)",225
"Lowe, Natasha ",177
"Nall, Gail ",173
"Paris, Harper ",159
" Calo, Marcos (ILT)",159
"Dowell, Frances O'Roark ",148
" McDaniels, Preston (ILT)",148
"Payton, Belle ",140
"Frisbee, Lucy Post ",112
"Sonnichsen, A. L. ",78
" Bates, Amy June (ILT)",78
" Marcellino, Fred (ILT)",71
"Seidler, Tor ",71
"De La Cruz, Melissa ",34
"Kelly, Lee ",31
"Reynolds, Jason ",29
"Montgomery, L. M. ",23
" McCarthy, Meghan (ILT)",17
"McCarthy, Meghan ",17
" Sylvester, Kevin (ILT)",17
"Sylvester, Kevin ",17
" Johnson, Maureen ",8
"Clare, Cassandra (EDT)",8
" Clare, Cassandra ",8
" Brennan, Sarah Rees ",8
"Frederick, Heather Vogel ",7
"Genova, Lisa ",6
"Lawler, Andrew ",5
"Diamant, Anita ",5
"Jance, Judith A. ",5
"Seymour, Flora Warren ",2
"Deaver, Jeffery ",2
"Hutchinson, Shaun David ",2
" Larsen, Christine (ILT)",2
" Sandford, John ",2
"Reber, Deborah ",1
"Andrews, V. C. ",1
