,0
"Patterson, James ",1379
"James, E. L. ",1196
"Sandford, John ",1109
"Kinney, Jeff ",839
"Carr, Robyn ",748
" Child, Lincoln ",584
"Preston, Douglas ",584
"Cussler, Clive ",531
"Quindlen, Anna ",493
" Fox, Candice ",487
"Roberts, Nora ",487
"Riordan, Rick ",436
"Coulter, Catherine ",433
" Ellison, J. T. ",411
"Toro, Guillermo del ",398
" Kraus, Daniel ",398
"Deaver, Jeffery ",320
" Karp, Marshall ",307
"Koontz, Dean R. ",303
" Brown, Graham ",298
"Andrews, Mary Kay ",294
"Mackintosh, Clare ",288
"Backman, Fredrik ",286
" Meadows, Mark ",281
"Haig, Matt ",281
" Webber, Zachary ",281
"McLain, Paula ",272
"Briggs, Patricia ",270
" Burcell, Robin ",233
"Steadman, Catherine ",231
"Alderman, Naomi ",230
"Bloom, Amy ",222
"Molloy, Aimee ",222
"Woods, Stuart ",221
"Kleypas, Lisa ",221
"Willson, Rob ",217
"Woods, Sherryl ",215
"Ashley, Kristen ",211
"Ondaatje, Michael ",210
"Child, Lee ",207
"Palmer, Daniel ",201
" Palmer, Michael ",201
"Macomber, Debbie ",201
British Library (COR),196
"King, Stephen ",192
"Fry, Jason ",190
"Hilderbrand, Elin ",190
"Mozley, Fiona ",184
"Genova, Lisa ",181
"Harris, Dan ",179
" Warren, Jeffrey ",179
" Adler, Carlye ",179
"Black, Holly ",173
"Graham, Heather ",173
"Guillory, Jasmine ",172
"Forman, Gayle ",166
"Elliott, Lexie ",165
"Singh, Nalini ",164
" Abramovich, Alex ",157
" Traister, Christina ",157
"George, Elizabeth ",152
"Taleb, Nassim Nicholas ",152
"Benedict, Marie ",144
" Collins, Alana Kerr ",144
"Banks, Maya ",142
"Corry, Jane ",141
"Tapper, Jake ",141
"Cohen, Elisabeth ",141
"Rollins, James ",138
" Corn, David ",137
"Isikoff, Michael ",137
"Leon, Donna ",136
"Pollan, Michael ",135
"Beaton, M. C. ",134
"Atkins, Ace ",133
"Palacio, R. J. ",131
"Shriver, Maria ",131
" Salter, Mark ",128
"McCain, John ",128
"Jackson, Brenda ",128
"McCall Smith, Alexander ",127
"Blundell, Judy ",125
"Peterson, Tracie ",125
"Gaines, Joanna ",125
" Stets, Marah ",125
"Wiking, Meik ",125
"Yates, Maisey ",124
"Francis, Pope ",122
Lonely Planet Publications (COR),122
"Jackson, Lisa ",121
"Center, Katherine ",121
"Hart, Emma ",120
" Massaron, Luca ",119
"Mueller, John Paul ",119
"Flynn, Vince ",118
"Joyce, Rachel ",115
" Linke, Simone (TRN)",110
"Dodd, Christina ",107
"Shalvis, Jill ",107
