,0
"Jacobs, Evan ",8855
"Higgins, M. G. ",7573
"Westcott, Jim ",7074
"Schraff, Anne E. ",5865
"Ryder, Chloe ",4526
"Gottesfeld, Jeff ",2389
"Hayes, Vicki C. ",1735
"Maas, Sarah J. ",1392
"Cocks, Heather ",481
"Picoult, Jodi ",426
"Patterson, James ",385
"Bruel, Nick ",336
"Iyer, Pico ",325
"Stewart, Mark ",320
"Castle, Richard ",319
"Essbaum, Jill Alexander ",280
"Deveraux, Jude ",248
"Tremayne, S. K. ",218
"Gray, Claudia ",207
"Short, Martin ",185
"Gibbs, Stuart ",180
"Tursten, Helene ",177
" Delargy, Marlaine (TRN)",177
"Pearson, Mary E. ",176
"Bowen, Kelly ",165
Lonely Planet Publications (COR),161
"Todd, Anna ",159
"Reichs, Kathy ",151
"Campbell, Anna ",151
"Alexander, Elizabeth ",147
"Isaacson, Walter ",144
"Rosenfelt, David ",144
"Kemp, Paul S. ",142
"Hearne, Kevin ",137
"Carriger, Gail ",118
"Harris, Sam ",117
"Brooks, John ",111
"Adair, Marina ",109
"Roberts, Andrew ",108
"Mcdonald, Barry J. ",107
"Mckenzie, C. B. ",106
"Morgan, Leeanna ",101
"Percy, Benjamin ",95
"Ashley, Kristen ",94
" Hecht, John ",92
" Butler, Stuart ",92
" Armstrong, Kate ",92
"Di Justo, Patrick ",92
" Noble, John ",92
Princeton Review (COR),87
"Fodor's Travel Publications, Inc. (COR)",83
"Cain, Nancy ",82
"Kingsbury, Karen ",78
"Kepnes, Caroline ",76
"Ryan, Kendall ",75
"Virgin, J. J. ",74
Fodor's Travel Guides (COR),74
"Flanagan, John A. ",73
"Cooper, Tom ",73
"Chang, Ha-Joon ",66
"Heiny, Katherine ",66
" Atkinson, Brett ",64
" Bennett, Sarah ",64
" Rawlings-Way, Charles ",64
" Dragicevich, Peter ",64
"Becker, Suzy ",63
"Grove, S. E. ",63
"Forster, Miriam ",62
"Meyer, Joyce ",61
"Franta, Connor ",59
" Jenkins, Jerry ",57
"Matheny, Mike ",57
" Stallings, Doug (EDT)",55
"Hoover, Colleen ",55
"Martin, Jill ",55
"McMann, Lisa ",54
"Glines, Abbi ",54
"Klein, Naomi ",53
"Apovian, Caroline ",52
" Maurer, Kevin ",52
"Mccurley, T. Mark ",52
"Zakaria, Rafia ",47
Not Available (NA),44
"Biedrzycki, David ",44
" Biedrzycki, David (ILT)",44
"Rendell, Ruth ",40
"Brockmann, Suzanne ",39
"Botham, Noel ",39
" Brockmann, Melanie ",39
