,0
" Spaziante, Patrick (ILT)",13125
"Lewman, David ",13125
"Mccarthy, Rebecca ",10877
" Ruiz, Fernando (ILT)",10877
" O'Connor, George (ILT)",5927
"Kirby, Stan ",5927
" Ying, Victoria (ILT)",3045
"Burkhart, Jessica ",3045
" Dreany, E. Joseph (ILT)",2998
"Stevenson, Augusta ",2998
"Night, P.j. ",2005
"Wallace, Bill ",1286
" Williams, Suzanne ",1257
"Holub, Joan ",1257
" Carter, David A. (ILT)",1169
"Carter, David A. ",1169
"Barkley, Callie ",1099
" Riti, Marsha (ILT)",1099
"Gale, Emily ",921
" Dreidemy, Joelle (ILT)",921
" Bale, Karen A. ",818
"Duey, Kathleen ",818
" Phillips, Craig (ILT)",762
" Gurney, John Steven (ILT)",661
" Wallace, Bill ",661
"Wallace, Carol ",661
"Burns, T. R. ",656
"McMann, Lisa ",644
" Calo, Marcos ",590
"Paris, Harper ",590
"Dewitt, Fowler ",554
" Montalvo, Rodolfo ",554
"Haddix, Margaret Peterson ",535
"Hyde, Catherine Ryan ",284
" Wallace, Carol ",278
"Anderson, M. T. ",270
" Cyrus, Kurt (ILT)",270
" Burroughs, Scott (ILT)",246
"Dixon, Franklin W. ",246
"Hammontree, Marie ",166
" Irvin, Frank (ILT)",166
" Fiorentino, Al (ILT)",153
"Weil, Ann ",153
" Pinder, Andrew (ILT)",142
"Collins, Tim ",142
"Payton, Belle ",131
" Dennis, Wesley (ILT)",107
"Henry, Marguerite ",107
"Clements, Andrew ",75
" Andreasen, Dan ",75
"Chapman, Lara ",48
"Rundell, Katherine ",48
"Hilton, Marilyn ",48
" Castrillón, Melissa (ILT)",48
"Mulligan, Andy ",31
"Ocean, Davy ",31
" Blecha, Aaron (ILT)",31
"Snyder, Zilpha Keatley ",25
"McCullough, Colleen ",16
" Rescek, Sanja (ILT)",6
"Fry, Sonali ",6
"Baker, Keith ",2
" Baker, Keith (ILT)",2
"Stevenson, Robert Louis ",1
"Beha, Eileen ",1
"Pike, Christopher ",1
" Wright, Sarah Jane ",1
"Unger, Miles J. ",1
