,0
"Osborne, Mary Pope ",41632
" Murdocca, Sal (ILT)",41632
"Martin, George R. R. ",3561
"Child, Lee ",690
"Morrison, Toni ",508
"Hobb, Robin ",423
"Larsson, Stieg ",389
"Brown, Dan ",383
"Berry, Steve ",347
"Hannah, Kristin ",264
"Bryson, Bill ",232
"Gardner, Lisa ",162
"Moning, Karen Marie ",147
"Karp, Harvey ",122
"Binchy, Maeve ",113
"Hunter, Jillian ",111
"Austen, Jane ",88
"Unger, Lisa ",85
"Dumas, Firoozeh ",75
"McEwan, Ian ",67
"Sebring Lowrey, Janette ",65
"Child, Lincoln ",64
" Shermer, Michael ",61
"Benjamin, Arthur ",61
"Dickens, Charles ",46
"Bronte, Emily ",38
"James, P. D. ",38
"Armstrong, Kelley ",34
"Rice, Anne ",32
"Hamilton, Laurell K. ",29
"Doyle, Arthur Conan, Sir ",26
"Harvey, Michael ",21
"Munro, Alice ",21
"Shaara, Jeff ",20
"Bronte, Charlotte ",17
"Russo, Richard ",14
"Jackson, Kathryn ",13
"Bottner, Barbara ",12
" Emberley, Michael (ILT)",12
"Saul, John ",7
"Vincenzi, Penny ",7
"Dunne, Dominick ",7
" Jackson, Byron ",6
Smart Cookies (COR),6
"Paulsen, Gary ",6
"Salvatore, R. A. ",6
" Barrett, Jennifer ",6
"Woodsmall, Cindy ",5
"Crampton, Gertrude ",4
" Gergely, Tibor (ILT)",4
"Carter, Stephen L. ",2
