,0
"Lewman, David ",12632
" Santanach, Tino (ILT)",12632
 Style Guide (ILT),11012
"West, Tracey (ADP)",11012
"Gibbs, Stuart ",9301
"Mull, Brandon ",3786
"Chapman, Lara ",2031
" Jones, Damien (ILT)",1278
"Dobrow, Larry ",1278
" Kraft, Jason (ILT)",1049
"O'Ryan, Ray ",1049
"Gutknecht, Allison ",922
" Lewis, Stevie (ILT)",922
"Barkley, Callie ",859
" Riti, Marsha (ILT)",859
"Duey, Kathleen ",752
" Bale, Karen A. ",752
"Lupica, Mike ",595
"Keene, Carolyn ",559
" Phillips, Craig (ILT)",530
" Williams, Suzanne ",530
"Holub, Joan ",530
"Santopolo, Jill ",485
" Francis, Peter (ILT)",436
Avi ,404
"Kehret, Peg ",347
"Clark, Platte F. ",298
"Paris, Harper ",297
" Calo, Marcos (ILT)",297
"Appel, Marty ",269
"Walden, Mark ",254
"DeKeyser, Stacy ",234
" Chaghatzbanian, Sonia (ILT)",234
"Seidler, Tor ",213
" Sheban, Chris (ILT)",213
" To, Vivienne (ILT)",207
"Van Der Linde, Laurel ",192
" Reinhardt, Jennifer Black (ILT)",170
"Vaught, Susan ",170
" Fleishman, Seymour ",168
"Van Riper, Guernsey, Jr. ",168
"Payton, Belle ",146
"Gormley, Beatrice ",137
"Whittemore, Jo ",131
"Spencer, Octavia ",129
"Christopher, John ",97
"Gilmore, Grace ",91
" Brown, Petra (ILT)",91
"Nelson, Theresa ",82
"Lewis, Gill ",81
" Gottardo, Alessandro (ILT)",81
"Fiedler, Lisa ",78
"Kelly, Mark ",75
" Freeman, Martha (CON)",75
"De La Cruz, Melissa ",50
 Avi ,37
"Gore, Leonid (ILT)",37
"Clark, Mary Higgins ",33
"Hoover, Colleen ",33
"Kuhlman, Evan ",25
" Holmes, Jeremy (ILT)",25
"Levinovitz, Alan ",17
"Graeme-Evans, Posie ",14
"Franta, Connor ",13
"Haddix, Margaret Peterson ",13
"Unger, Lisa ",12
"Diamant, Anita ",12
"Grazer, Brian ",10
" Fishman, Charles ",10
"Wallach, Tommy ",9
Reader's Digest Association (EDT),7
" Fenjves, Pablo F. (CON)",5
" Grossman, Robert (ILT)",5
"Helms, Rhonda ",5
"Hof, Dennis ",5
"Schantz, Sarah Elizabeth ",4
"Caldwell, Ian ",4
"Packer, Ann ",3
"Clare, Cassandra ",2
" Rees Brennan, Sarah ",2
"Wallace, Becky ",1
"Cross, Kim ",1
"Dawson, Shane ",1
"Putnam, Robert D. ",1
"Genova, Lisa ",1
"Crow, Matthew ",1
" Bragg, Rick (FRW)",1
"Woodward, Ella ",1
"Young, Suzanne ",1
