,0
" Jagucki, Marek (ILT)",3425
"O'Hara, Mo ",3425
"Russell, Rachel Renee ",2718
 Britannica Digital Learning (EDT),2203
" Reynolds, Peter H. (ILT)",1705
"McDonald, Megan ",1705
"Christie, Agatha ",1333
" Russell, Rachel Renee (ILT)",1102
"Albin, Gennifer ",949
"Wiggins, Bethany ",801
"Covey, Stephen R. ",726
" Finlayson, Luke (ILT)",719
"Jones, Gareth P. ",719
"Rowell, Rainbow ",639
"Jackson, Lisa ",615
"Sullivan, Mary ",601
"McKay, Hilary ",491
" Lamont, Priscilla (ILT)",491
"Macomber, Debbie ",484
"Nesbo, Jo ",483
"Vernon, Ursula ",458
"O'Reilly, Bill ",448
"Kenner, J. ",433
"Weber, David ",400
Lonely Planet Publications ,379
"Archer, Jeffrey ",367
"Fitzgerald, F. Scott ",354
"Bulla, Clyde Robert ",350
"Andrews, Mary Kay ",322
"Gilstrap, John ",294
"Jance, Judith A. ",285
"Stone, Lynn M. ",280
" Chessare, Michele (ILT)",274
"Medina, Meg ",260
"Lewis, Beverly ",259
"Coulter, Catherine ",258
"Holyoke, Polly ",256
"Shakespeare, William ",255
Better Homes and Gardens Books (COR),247
"Dare, Tessa ",246
"Leavitt, Lindsey ",246
"Gibson, Rachel ",235
"Jackson, Joshilyn ",231
" Frazee, Marla (ILT)",227
"Pennypacker, Sara ",227
"Henderson, Dee ",226
"James, Lorelei ",215
"Levithan, David ",202
"Fluke, Joanne ",201
"Phillips, Susan Elizabeth ",200
"Greve, Tom ",199
"Fricke, Shannon ",199
" Ruscoe, Prue ",199
"Robards, Karen ",198
"Yanagihara, Hanya ",195
"Lundgren, Julie K. ",194
"Lackey, Mercedes ",192
"Sanderson, Brandon ",190
" Kramer, Michael ",190
" Berenstain, Jan ",189
"Berenstain, Stan ",189
"Littke, Lael ",187
"Anderson, Scott ",183
"Bujold, Lois McMaster ",182
"Clare, Cassandra ",181
"Hedlund, Jody ",181
"Snelling, Lauraine ",176
"Glines, Abbi ",176
"Cordain, Loren ",175
"Fowler, Karen Joy ",168
"La Plante, Lynda ",165
"Bobrow, Jerry ",162
"Michaels, Fern ",160
"Monroe, Lucy ",157
"Reasoner, Charles ",155
"Kennedy, Elle ",150
"Stevens, Taylor ",149
" Sexton, Adam ",147
"Crocker, Betty ",145
" Pollock, Sandy ",143
"Cook, Crystal ",143
"Armentrout, Patricia ",140
"Nesbø, Jo ",136
"Appelt, Kathi ",135
" McGhee, Alison ",135
"Baldacci, David ",134
"Miller, John Jackson ",134
"Toobin, Jeffrey ",133
" Stewart, Martha ",133
" Farrell, Patrick ",133
"Thuss, Rebecca ",133
"O'Connor, Jane ",132
"Danticat, Edwidge ",131
" Henry, April ",130
"Wiehl, Lis W. ",130
"Wilde, Lori ",126
" Butler, Stuart ",124
"Brunstetter, Wanda E. ",122
American Bookworks Corporation ,121
"Graham, Heather ",121
" Williams, Nicola ",117
" Dugard, Martin ",117
"Mattern, Joanne ",117
"Mccleese, Don ",116
"Chernow, Ron ",116
"Pitchford, Dean ",112
"Reese, Jenn ",112
"Ford, Debbie ",111
" Dyer, Wayne W. ",111
"Armentrout, David ",110
"Bradford, Barbara Taylor ",110
"Novik, Naomi ",109
"Fodor's Travel Publications, Inc. (COR)",107
" Shalvis, Jill ",105
"Raschka, Christopher ",104
"Bolles, Richard Nelson ",101
"Florand, Laura ",100
"Lemaitre, Pierre ",100
" Wynne, Frank (TRN)",100
"Wiseman, Beth ",100
"McGrath, Alister E. ",99
"Reynolds, Jason ",98
"Moon, Elizabeth ",98
" Chapman, Emma ",97
"Larson, Elsie ",97
"Ambrose, Stephen E. ",96
"Kirkman, Robert ",96
" Seeley, David (ILT)",96
