,0
"Groff, Lauren ",2180
"Kondo, Marie ",1855
"Kaling, Mindy ",1491
"Baldacci, David ",1365
"Larson, Erik ",956
"Clark, Mary Higgins ",916
"Evanovich, Janet ",876
" Sutton, Phoef ",606
"Patterson, James ",592
"Ryan, Pam Munoz ",544
"Robbins, Tony ",530
"Brooks, David ",526
"Rubin, Gretchen ",523
"Chevalier, Tracy ",511
"Macomber, Debbie ",509
"Greaney, Mark ",488
"Brooks, Geraldine ",487
"Willems, Mo ",482
"Shalvis, Jill ",451
"O'Reilly, Bill ",447
" Fisher, David ",447
" Karp, Marshall ",430
"Genova, Lisa ",423
"Ishiguro, Kazuo ",361
"Shurtliff, Liesl ",353
"Child, Lee ",349
"Purnell, Sonia ",349
"Brown, Daniel James ",339
"Dean, James ",338
"MacDonald, Helen ",323
"Kaplan, Janice ",322
"Hoover, Colleen ",308
"Jance, Judith A. ",301
"Brower, Kate Andersen ",300
"Doig, Ivan ",281
"Sheldon, Sidney ",275
" Bagshawe, Tilly ",275
" Scott, Justin ",273
"Cussler, Clive ",273
" Goldberg, Lee ",270
"Adler-Olsen, Jussi ",267
"Dickey, Eric Jerome ",262
"Bodeen, S. A. ",262
"Grazer, Brian ",259
"Cook, Robin ",253
"Peirce, Lincoln ",249
"Raybourn, Deanna ",237
" Ryder, Joanne ",236
"Yep, Laurence ",236
"Talbot, David ",235
"Kenner, J. ",234
"Carriger, Gail ",229
"Scalzi, John ",226
"Bennett, Jenn ",217
"Gibbs, Stuart ",217
"Butterworth, William E. ",211
"Clare, Cassandra ",208
" Reiter, Mark ",206
"Goldsmith, Marshall ",206
"Chiaverini, Jennifer ",196
"Hoffman, Alice ",196
"Penton Overseas, Inc. (COR)",194
"Winspear, Jacqueline ",192
"Raasch, Sara ",186
"Ashley, Jennifer ",184
"Nielsen, Jennifer A. ",184
" Fitzpatrick, Billie ",181
"Suzuki, Wendy ",181
"Kells, Claire ",180
"Caldwell, Ian ",180
"Schlender, Brent ",180
" Tetzeli, Rick ",180
"Iles, Greg ",173
"Wexler, Django ",173
"Nhat Hanh, Thich ",171
"Shusterman, Neal ",171
"Rodkey, Geoff ",170
"Kanon, Joseph ",167
"Packer, Ann ",160
"Fowley-doyle, Moïra ",155
"Duffy, Brendan ",155
"Woods, Stuart ",154
"Ruby, Laura ",153
"Bergen, Candice ",152
"Bond, Michael ",151
"Bradley, Anna ",146
"Rollins, James ",146
"Snicket, Lemony ",145
 Seth (ILT),145
"Dimon, HelenKay ",145
"Osborne, Steve ",139
"Morton, Andrew ",139
"Alifirenka, Caitlin ",138
"Calonita, Jen ",138
" Ganda, Martin ",138
"White, Randy Wayne ",136
"Oliver, Lauren ",136
"Arnold, David ",135
"Finch, Charles ",135
"Emond, Stephen ",134
"Laurens, Stephanie ",134
"Locke, Attica ",130
"Rae, Issa ",130
"Goodman, Marc ",130
"Bromberg, K. ",128
"Hartman, Rachel ",128
"Mclemore, Anna-Marie ",127
"Bock, Laszlo ",127
"Preller, James ",127
"Paige, Danielle ",126
"Gortner, C. W. ",126
"Mercola, Joseph ",125
"Scotton, Rob ",122
"Crownover, Jay ",122
"North, Claire ",122
"Cryer, Jon ",120
"Grabenstein, Chris ",117
"Pratchett, Terry ",116
"Crawford, Susan ",114
"Mort, Terry ",114
"Wilde, Lori ",113
"McCreight, Kimberly ",112
"Kann, Victoria ",111
"Gray, Shelley Shepard ",109
"Fitzpatrick, Huntley ",108
"Gottfried, Sara ",107
"Sage, Angie ",107
"Lippman, Laura ",107
" Zug, Mark (ILT)",107
"Meyer, Joyce ",105
"Mann, Jen ",105
"Zack, Devora ",105
"Eden, Cynthia ",102
"Peyser, Marc ",102
" Dwyer, Timothy ",102
"Walters, Minette ",100
"Coble, Colleen ",99
"Kawasaki, Guy ",98
"McKenna, Cara ",98
"Rancic, Giuliana ",97
"Hoyt, Elizabeth ",97
"Shannon, David ",96
"Liu, Ken ",96
" Vollers, Maryanne ",95
"Jacobus, Ann ",95
"Park, Yeonmi ",95
"Welch, Jack ",95
" Welch, Suzy ",95
"Perino, Dana ",95
"Izzard, Eddie ",94
"Wilbur, Todd ",93
"Turkle, Sherry ",93
"Whitley, Jeremy ",93
"Bray, Libba ",92
"Imrie, Celia ",92
"Mull, Brandon ",92
"Kelly, Mary Louise ",91
"Joyce, Rachel ",91
" Mead, Rebecca (FRW)",90
" Tebbetts, Chris ",90
"Eliot, George ",90
"De Los Santos, Marisa ",88
"Trentham, Laura ",87
"Brill, Steven ",87
"Wellington, David ",87
"Birdsall, Jeanne ",86
"Ward, J. R. ",86
"Lapin, Nicole ",85
"Curry, Alexandra ",85
"Ephron, Hallie ",84
"Rutkoski, Marie ",84
"Chapman, Gary ",83
"Kirby, Jessi ",83
"James, Eloisa ",83
"Beevor, Antony ",82
"St. James, Simone ",81
"Green, Tim ",80
"Thomas, Sherry ",80
"Andrews, V. C. ",79
"Rubin, Lance ",79
"Freeman, Brian ",79
" Cantrell, Rebecca ",78
"Simmons, Dan ",78
"Stine, R. L. ",77
"Moulin, Jules ",77
"Cho, Zen ",77
"Essbaum, Jill Alexander ",76
"Afshar, Tessa ",76
"Bell, Jim ",75
"Grant, Holly ",74
"Kenyon, Sherrilyn ",74
" Littlefield, Bruce ",73
" Critser, Greg ",73
"Paulson, Henry M. ",73
"Eklund, Fredrik ",73
"Frankel, Bethenny ",73
"Harper, Bob ",73
" De Jonge, Peter ",72
"Jobrani, Maz ",70
"Gutman, Dan ",69
" Johnson, Maureen ",69
"Percy, Benjamin ",69
"Lemmon, Gayle Tzemach ",69
"Smith, Michael ",68
" Blackwood, Grant ",68
"Castle, Richard ",67
"Bolick, Kate ",67
"Toten, Teresa ",66
"Roberts, Cokie ",66
"Williams-Garcia, Rita ",66
"Weisinger, Hendrie ",66
" Pawliw-Fry, J. P. ",66
"Jennings, S. L. ",66
"Gregorio, I. W. ",65
"Pollak, Lindsey ",64
"Brandon, Ali ",64
"Sundqvist, Fideli ",61
"Merullo, Roland ",61
"McGovern, Cammie ",60
"Quintero, Isabel ",59
"McQuiston, Jennifer ",59
"Moran, Michelle ",59
"Durham, Paul ",59
"Lowenstein, Roger ",59
"McKinty, Adrian ",59
"Gross, Andrew ",58
" Martin, Emily (CON)",58
Various ,58
" Dunham, Lena (INT)",57
"Rose, M. J. ",57
"Scieszka, Jon ",57
" Rea, Brian (ILT)",57
"Karr, Mary ",57
"Colasanti, Susane ",57
"Jones, Michael ",57
"Miller, Donald ",57
"Foreman, Tom ",56
"Hannigan, Kate ",56
"Acuff, Jonathan ",56
"Pfeiffer, Kelly ",55
"Bodard, Aliette De ",55
"Mulgrew, Kate ",55
"Chopra, Mallika ",55
"Van Der Kolk, Bessel ",54
"Holland, Julie ",54
"Gordon, Kim ",54
"Primavera, Elise ",54
"Russell, Mary Doria ",54
"Law, Ingrid ",53
"Robotham, Michael ",53
"Holsinger, Bruce ",52
" Norman, Samantha ",52
"Franklin, Ariana ",52
"Flaxington, Beverly D. ",52
