,0
"Bourgeois, Paulette ",13973
" Clark, Brenda ",13284
"Ollhoff, Jim ",8931
"Rallison, Janette ",3460
"Butler, Dori Hillestad ",3258
" Tugeau, Jeremy (ILT)",3258
"McKenna, A. T. ",1793
"Warman, Jessica ",1193
"Harvey, Alyxandra ",885
"Warner, Gertrude Chandler (CRT)",766
" Tang, Charles (ILT)",759
" Atwater, Florence ",755
" Lawson, Robert ",755
"Atwater, Richard ",755
" Clark, Brenda (ILT)",689
"Hamilton, John ",616
"Oliver, Lauren ",608
"Warner, Gertrude Chandler ",467
"MacLean, Sarah ",414
" Harper, Jamie (ILT)",381
"Warner, Sally ",381
"Parks, Gregory ",355
" Hughey, Matthew ",355
"Scheunemann, Pam ",349
"Perry, Anne ",323
"Hoag, Tami ",321
"Wheeler, Jill C. ",295
" Crisp, Dan (ILT)",294
"Pavone, Chris ",282
" Cunningham, David (ILT)",281
"Sanders, Stephanie S. ",266
"Ward, Jesmyn ",259
"Elkeles, Simone ",253
"Pierce, Alan ",251
"Brockmann, Suzanne ",221
"Messner, Kate ",211
"Rivera, Sheila ",195
"Wells, Dan ",188
" Frank, Otto M. (EDT)",184
" Massotty, Susan (TRN)",184
"Frank, Anne ",184
" Pressler, Mirjam (EDT)",184
"Bourdain, Anthony ",184
"Tanenbaum, Robert K. ",159
"Fluke, Joanne ",155
" Levine, Laura ",147
" Meier, Leslie ",147
"Van Cleave, Ryan G. ",144
"Lionni, Leo ",139
"Gunderson, Megan M. ",137
"Mattern, Joanne ",135
"Clarke, Susanna ",129
"King, Gilbert ",128
"Mankell, Henning ",120
"Paulsen, Gary ",118
"Loewen, James W. ",117
"Tieck, Sarah ",116
"Hale, Shannon ",108
"Lewis, Beverly ",106
"Tuminelly, Nancy ",105
"Cronin, Doreen ",100
" Cornell, Kevin (ILT)",100
"Axthelm, Pete ",99
"Briggs, Andy ",98
"Selfors, Suzanne ",93
"Farrar, Josh ",93
"Scarrow, Alex ",91
"James, P. D. ",89
"Wentworth, Patricia ",88
"Palmer, Diana ",87
"Scarry, Richard ",86
" Fields, Jan (EDT)",84
"Wyshynski, Sue ",81
" Deal, L. Kate (ILT)",78
"Ellsworth, Loretta ",77
"Alexander, Michelle ",74
"Offill, Jenny ",73
" Carpenter, Nancy (ILT)",73
"Jagger, R. J. ",72
"Hobb, Robin ",70
"Kogler, Jennifer Anne ",68
"Chayil, Eishes ",68
"L'Amour, Louis ",68
" Thompson, Laurie (TRN)",65
"Doyle, Arthur Conan, Sir ",64
"Block, Lawrence ",64
" Gringhuis, Dirk (ILT)",63
"Sobel, Dava ",63
"Parnell, Sean ",63
" Bruning, John ",63
"Ashe, Katharine ",61
"Thomas, Lex ",60
"Coonts, Stephen ",60
"Harrison, Kim ",60
"Taylor, Brooke ",57
"Gitlin, Marty ",57
" Miller, Judith ",55
"Peterson, Tracie ",55
 Lark Books (EDT),53
"Rost, Amy (COM)",53
" Gettys, Serafima ",52
"Azzarello, Patty ",52
"Kaufman, Andrew ",52
"Wiehl, Lis W. ",51
"Abbott, Jim ",50
" Brown, Tim ",50
"Dominy, Amy Fellner ",49
"Bowker, Paul ",49
" Goodwin, Vincent (EDT)",48
"Lawlor, Veronica ",48
" O'Brien, Sinead ",48
"Ward, Nick ",48
"Franklin, Emily ",48
"Shakespeare, William ",48
" Halpin, Brendan ",48
" Sims, Blanche (ILT)",47
"Giff, Patricia Reilly ",47
"McKenna, Lindsay ",45
"Chamberlain, Diane ",45
" Gehr, Mary (ILT)",45
"Lester, Brian ",44
" Eden, Cynthia ",44
"Kauffman, Donna ",44
" Fox, Susan ",44
" Murray, Steven T. (TRN)",41
"Page, Sharon ",40
"Flynn, Jim ",40
"Man-Kong, Mary ",40
" MacNeal, Melissa ",40
"De Angeli, Marguerite ",40
" Harris, Chloe ",40
 Golden Books Publishing Company (COR),40
" Frazer, Rebecca ",40
"Watts, Alan W. ",39
"Black, Lisa ",38
"Frost, Jeaniene ",38
"Gaylin, Alison ",38
"Piccirilli, Tom ",38
"Bowen, Rhys ",37
"Leeds, Regina ",37
"Lichtenheld, Tom (ILT)",36
"Hester, Kathy ",35
"Styron, William ",35
"Dunn, Joeming ",34
"Basen, Ryan ",32
"Sawyer, Kim Vogel ",32
"Baltzer, Rochelle ",31
"Kushner, David ",31
"Peterson-hilleque, Victoria ",31
"Schumacher, Julie ",30
"Dekker, Ted ",30
"Bulik, Cynthia M., Ph.D. ",30
"Spillane, Mickey ",29
" Collins, Max Allan ",29
"Michaels, Fern ",28
"Caro, Robert A. ",27
"Herzog, Maurice ",27
" Smith, Janet Adam (TRN)",27
" Morin, Nea (TRN)",27
"Graham, Heather ",26
" Malvern, Corinne (ILT)",26
"Moore, Clement Clarke ",26
"Cook, Thomas H. ",25
"Kurlansky, Mark ",25
"Howe, James ",25
"Mathea, Heidi ",25
"Mawer, Simon ",24
"Howell, Brian ",24
"Robinson, Tom ",23
"James, Steven ",23
"Downie, Ruth ",23
"Smith, L. J. ",23
"Hollinghurst, Alan ",22
"Taylor, Mike ",22
"Douglas, Ian ",22
" Slota, Gerald (ILT)",22
"Donaldson, Julia ",22
"Melville, Herman ",21
"Kennedy, Caroline ",21
" Segerberg, Ebba (TRN)",21
"Tolan, Sandy ",21
"Delpit, Lisa ",20
" Lusted, Marcia Amidon (EDT)",20
Abdo Publishing (COR),20
"Lutz, John ",20
"La Plante, Lynda ",20
"Walvoord, John F. ",19
"Kadrey, Richard ",19
"Tupler, Julie ",19
"Peacock, Molly ",19
"Standage, Tom ",19
" Gould, Jodie ",19
"McNamara, Margaret ",18
"Ashton, Jeff ",18
"Dunnett, Kaitlyn ",18
"Geary, Rick ",18
"Bond, Stephanie ",18
"Mansbach, Adam ",18
"Lessman, Julie ",18
" Cortes, Ricardo (ILT)",18
"Jasner, Andy ",18
"Silverman, Drew ",18
"Winslow, Don ",18
" Fearing, Mark (ILT)",18
"Hesser, Amanda ",17
" Castelao, Patricia (ILT)",17
"Leckie, Robert ",17
" Stubbs, Merrill ",17
"Vincent, Rachel ",17
"Lederman, Michelle Tillis ",17
" Lay, Kathryn (EDT)",17
"Law, Jerel ",17
"Quattlebaum, Mary ",17
"Kim, Charles ",17
"Souter, Gerry ",17
"Reno, Tosca ",17
"Edmundson, Mark ",17
"Kehret, Peg ",16
"Jackson, Brenda ",15
"Fitzgerald, Conor ",15
"Denton, Shannon Eric ",15
"Parks, Brad ",15
" Oseland, James ",14
"Klebeck, Mark ",14
" Klebeck, Michael ",14
"Myers, Anna ",14
"Koenig, Joseph ",14
Saveur Magazine (EDT),14
" Thompson, Jess (CON)",14
"Planck, Nina ",13
"Barnouin, Kim ",13
"Hillis, Marjorie ",13
"Weir, Alison ",13
"Bodanis, David ",12
" Parshall, Steven A. ",12
"Nash, Sophia ",12
"Horozewski, Melissa ",12
"Woods, Mae ",12
"MacKenzie, Vicki ",12
"Baum, L. Frank ",12
"Ryrie, Charles C. ",12
"Michaels, Kasey ",12
"Pena, William M. ",12
" Hart, Megan (FRW)",11
" Mullarkey, Lisa (EDT)",11
"Nye, Robert ",11
"Campos, Cristian (EDT)",11
"Mcgill, Jerry ",11
"Armstrong, Kelley ",11
"Bergren, Lisa Tawn ",11
"Wright, Kristina ",11
"Bailey, Em ",11
"Simpson, Scot (CON)",10
"Sadler, Marilyn ",10
" Wood, James (INT)",10
"Simon, Coco ",10
"Tyson, Eric (CON)",10
"Segal, Francesca ",10
"Austen, Jane ",10
"Kray, Roberta ",10
" Bollen, Roger (ILT)",10
" Lansdale, Joe R. ",10
"Beagle, Peter S. (EDT)",10
" Westlake, Donald E. ",10
"Sebald, Winfried Georg ",10
"Lambert, Betty ",10
"Perrin, Kayla ",9
"Perera, Anna ",9
"Fraustino, Lisa Rowe ",9
"Bowman, Matthew ",9
"Young, Sarah ",9
"Murray, Julie ",9
"Spindler, Erica ",9
"Hamilton, S. L. ",9
"Burnett, Frances Hodgson ",9
"Isaacs, Susan ",9
"Blue, Violet (EDT)",9
"Stratton, Allan ",9
"Sims, Michael ",9
"Moss, Jenny ",9
"McNab, Chris ",9
"Zombies, Lost ",9
" Enderle, Dotti (EDT)",9
" Mello, Deborah Fletcher ",9
"Preston, Diana ",9
"Sands, Lynsay ",9
"German, Lilach ",8
"Ivie, Jackie ",8
"Jennings, Patrick ",8
"Monroe, Lucy ",8
"Thorson, Robert M. ",8
"Bohman, Therese ",8
"Ellroy, James ",8
"Austin, Lynn ",8
"Temple, Bob ",8
"Crwys-Williams, Jennifer ",8
"Michalko, Michael ",8
" Pace, Dewanna ",7
"Handler, Chelsea ",7
"Long, Christopher E. ",7
"Osteen, Joel ",7
" Swift, Sally ",7
"Streitmatter, Rodger ",7
"Kasper, Lynne Rossetto ",7
"Watson, Larry ",7
"Creamer, Robert W. ",7
"Bussel, Rachel Kramer ",7
"Davenport-Hines, Richard ",7
" Segerberg, Ebba ",7
"St. John, Yahrah ",7
" Papp, Robert (ILT)",7
"Kyle, Barbara ",7
"Goren, Viola ",7
"Irving, Washington ",7
"Bornstein, Kate ",7
"Thomas, Jodi ",7
" Miranda, Phyliss ",7
"Rivenbark, Celia ",7
"Doctorow, Cory ",7
" Broday, Linda ",7
"Needham, Tom ",6
"Haddam, Jane ",6
"Alers, Rochelle ",6
"Jacobson, Howard ",6
" Potter, Giselle (ILT)",6
" Weir, Joanne (FRW)",6
"Manna, Anthony ",6
"Segal, Lore ",6
"Jaffarian, Sue Ann ",6
"Simon, Mark ",6
" Mitakidou, Christodoula ",6
"Carter, Nikki ",6
"Poole, Robert M. ",6
" Gallin, Juliana ",6
"Harris, Bill ",6
"Donovan, Robin ",6
" Brockmann, Jorg (PHT)",6
"Carter, Mary ",6
"Blue, Violet ",6
" Bryant, Laura J. (ILT)",6
"Worley, Rob M. ",6
"Chambers, Joanna ",6
"Enderle, Dotti ",6
" Elliott, Kevin ",6
"Benson, Raymond ",6
"Fensham, Elizabeth ",6
"Lusted, Marcia Amidon ",6
"Corn, David ",6
"King, Ross ",6
"Deebs, Tracy ",6
"León, Vicki ",6
"Feinstein, Adam ",6
"Fodor's Travel Publications, Inc. (COR)",6
"Schmaltz, David A. ",6
"Estleman, Loren D. ",5
"Haworth, Danette ",5
"Peters, Elizabeth ",5
"Griggs, Vanessa Davis ",5
"McIntosh, Pat ",5
"Mortimer, Carole ",5
"Springer, Kathryn ",5
"Jones, Carrie ",5
"Min, Anchee ",5
" Rash, Andy (ILT)",5
"Beyer, Andrew ",5
"Emmett, Rita ",5
" Shapard, David M. (EDT)",5
"Benincasa, Sara ",5
" Wooden, John ",5
"Yaeger, Don ",5
"London, Jack ",5
"Dickinson, David ",5
"Spong, John Shelby ",5
"Shelby, Audra Grace ",5
" Kelly, Karen (EDT)",5
Not Available (NA),5
"Ashley-hollinger, Mika ",5
" Hohn, David (ILT)",5
"Dean, Ingrid P. ",5
"Wade, Linda R. ",4
"Lee, Ilchi ",4
"Ferrarella, Marie ",4
" Cohen, Jeffrey L. ",4
" Echols, Jennifer ",4
"Bodnar, Kipp ",4
" Shapiro, David ",4
"Leider, Richard J. ",4
"Freeman, Emily ",4
"Rimington, Stella ",4
"Greenwood, T. ",4
"Hapka, Catherine ",4
"Singh, Nalini ",4
"Jensen, Liz ",4
"Collins, Paul ",4
"Hamilton, Sue L. ",4
"Reding, Nick ",4
"Vander Hook, Sue ",4
"Mckinney, Phil ",4
"Wells, H. G. ",4
"Alexander, Victoria ",4
"Freemantle, Brian ",4
"Pickard, Nancy ",4
" Rich, Virginia (CRT)",4
" Handley, Ann ",4
"Murphy, Michael ",4
" Tronstad, Janet ",4
"Winch, Guy, Ph.d. ",4
"Kipling, Rudyard ",4
"Kenney, Karen Latchana ",4
"Hart, Jillian ",4
"Goldberg, Natalie ",4
"Bethards, Betty ",4
"Sosin, Danielle ",3
"Soames, Mary ",3
"Meister, Cari ",3
"Egan, Jennifer ",3
"Bussel, Rachel Kramer (EDT)",3
"Pearson, Roger ",3
"Carter, Timothy ",3
"Johnstone, William W. ",3
"York, M. J. ",3
"Mapson, Jo-Ann ",3
"Ro, Ronin ",3
" Kauffman, Donna ",3
Disney Book Group (COR),3
"Chang, Jung ",3
"Beyer, Kat ",3
"Mateer, Anne ",3
"Friedman, Robin ",3
" Angell, Kate ",3
"DiTerlizzi, Tony ",3
"Koch, Greg ",3
"Verne, Jules ",3
"Magoon, Kekla ",3
"Slater, Nigel ",3
"Jukes, Mavis ",3
"Carroll, Lewis ",3
"Beinhart, Larry ",3
"Summerscale, Kate ",3
"Tye, Larry ",3
"Atkinson, Lee ",3
"Miller, Serena ",3
"Stevenson, Robert Louis ",3
"Kynaston, David ",3
"Romain, Theresa ",3
"Bauman, Beth Ann ",3
" Johnstone, J. A. ",3
" Halliday, Jon ",3
"Berk, Sally Ann ",3
"Turner, Sharon ",3
"Tanzman, Carol M. ",3
"Warnock, Kathleen ",3
" DiTerlizzi, Tony (ILT)",3
"Goldstein, Lisa ",3
"Monroe, Mary ",3
"Tyler, Alison (EDT)",3
" Allyn, Matt ",3
"McCarthy, Erin ",3
"Farmer, Philip Jose ",3
"Vaitheeswaran, Vijay V. ",3
"Linden, Caroline ",3
"McCabe, Amanda ",3
"Gray, Claudia ",3
"O'Brien, Kevin ",3
"Bennett, William J. ",2
"Kolbert, Elizabeth ",2
"Becker, Amy Julia ",2
"Helget, Nicole ",2
"Belitz, Charlene ",2
"Alexander, Hannah ",2
"Rodale, Maya ",2
" Leboutillier, Nate ",2
" Ellis, Catherine (EDT)",2
"Jantsch, John ",2
"Wang, Sam ",2
" Gaffney, Dennis ",2
"D'Orso, Michael ",2
"West, Rebecca ",2
"Gaffney, Peter ",2
"Keller, Sophie ",2
"Haas, Wolf ",2
"Tyson, Eric ",2
"Harrington, Hannah ",2
"Fairchild, Ana ",2
"Charles, Victoria ",2
" Bearman, Peter (EDT)",2
" Buhle, Paul (EDT)",2
"Moore, Tim ",2
"Riley, Cole (EDT)",2
"Michel, Emile ",2
"Hebert, Christopher ",2
"Buckley, A. M. ",2
"Montgomery, L. M. ",2
" Ruth, Greg (ILT)",2
" Brown, Ray ",2
"Hodgson, Mona ",2
"Penn, Robert ",2
" Janusch, Annie (TRN)",2
" Whitehead, Pete (ILT)",2
"Rapp, Emily ",2
"Clark, Mary Marshall (EDT)",2
"McDonald, Janet ",2
" Aamodt, Sandra ",2
"Wilbur, Todd ",2
"Charles, Janet Skeslien ",2
" Halsey, Megan ",2
"Cornick, Nicola ",2
 Betty (INT),2
" Mendez, Juan ",2
"Salzmann, Mary Elizabeth ",2
"Golden, Christopher ",2
" Lundstrom, Meg ",2
"Byrd, Adrianne ",2
"Griffin, Laura ",2
"Pekar, Harvey ",2
" Smith, Stephen Drury (EDT)",2
"Bauer, Helen ",2
"Wright, Greg ",2
" Nelson, Jill Elizabeth ",2
"Gitlin, Martin ",2
" Addy, Sean (ILT)",2
"McPhee, Margaret ",2
"Tunis, John R. ",2
"Steinhauer, Olen ",2
