,0
"Verne, Jules ",42563
"Gottesfeld, Jeff ",2484
"Shakespeare, William ",1577
"MacDonald, Helen ",1114
"Lofting, Hugh ",831
"Dumas, Alexandre ",278
"Grahame, Kenneth ",168
" Hill, Susan ",168
" Hague, Michael (ILT)",168
"Defoe, Daniel ",162
"Phillips, Caryl ",106
"Catalanotto, Peter ",105
" Catalanotto, Peter (ILT)",105
" Schembri, Pamela ",105
" Shu, Jennifer ",66
"Jana, Laura A. ",66
"Kardos, Michael ",64
"Denson, Abby ",57
"Hugo, Victor ",57
"Hawthorne, Nathaniel ",52
"Barnett, Lashonda Katrice ",50
"Merriman, John ",22
"Kohler, Mark J. ",21
"Harris, Dena ",19
"Tyler, Anne ",17
" Kasaraneni, Asha ",15
"Lai, Michelle ",15
"Reid, Raziel ",14
"Close, Frank ",13
" Vangelisti, Paul ",13
"Baraka, Imamu Amiri ",13
"Turner, Marc ",12
"Keren, Gershon Ben ",11
"Park, Nani ",10
"Entrepreneur Media, Inc. (COR)",10
" Kimball, Cheryl ",10
" Fouser, Robert J. ",10
" Lee, Jongkeun (PHT)",10
"Lianke, Yan ",8
"Carey, Edward ",8
" Rojas, Carlos (TRN)",8
"Strahan, Jonathan (EDT)",7
" Black, Holly ",7
" Nix, Garth ",7
" Gaiman, Neil ",7
" Lee, Tanith ",7
"Gaskill, Malcolm ",6
"Whipple, Natalie ",6
" Spee, Gitte (ILT)",5
"Chaudhuri, Amit ",5
" Nagelkerke, Bill (ILT)",5
"Nilsson, Ulf ",5
"Beatty, Paul ",5
"Palmieri, Suzanne ",4
" Hall, Lee (ADP)",4
"Stoppard, Tom ",4
"White, Alan ",4
"Bender, Richard ",3
"Jones, Gareth P. ",3
"Morpurgo, Michael ",3
"Chalfen, David ",2
"Ritland, Mike ",2
"Czajak, Paul ",2
" Feldman, Thea ",2
" Grieb, Wendy (ILT)",2
"Prothero, Donald R. ",2
" Brozek, Gary ",2
"Emerson, Claudia ",2
"Alexander, Tracy ",2
"Thompson, Kim ",1
"Cheshire, Simon ",1
" Sévigny, Eric (ILT)",1
"Gardner, Sally ",1
"Thomas, Paul ",1
"Morrigan, Bryon ",1
"Watkins, Paul ",1
