,0
"Patterson, James ",22524
" Park, Laura (ILT)",17480
" Tebbetts, Chris (CON)",17480
"Connelly, Michael ",7485
"Colfer, Chris ",2275
"Meyer, Stephenie ",1918
"Holt, Christopher ",1073
" Paetro, Maxine ",1066
"Hartzler, Aaron ",829
"Clayton, Colleen ",813
"Gladwell, Malcolm ",753
"Baldacci, David ",621
" Ledwidge, Michael ",610
"Shreve, Anita ",610
"Rush, Jennifer ",564
"Lo, Malinda ",549
"Beaton, M. C. ",527
"Brown, Sandra ",496
 Apollo Trust ,483
 Aphrodite Trust ,483
"Hamilton, Edith ",483
"Carriger, Gail ",480
"Sparks, Nicholas ",479
" Gross, Andrew ",429
" Stohl, Margaret ",386
"Garcia, Kami ",386
"Shalvis, Jill ",359
" Roughan, Howard ",356
"Bray, Libba ",297
" Sullivan, Mark ",297
"Lin, Grace ",293
"Hilderbrand, Elin ",212
"Burke, James Lee ",204
"Duncan, Lois ",199
"Peters, Julie Anne ",195
"Lindner, April ",185
"Preston, Douglas ",183
" Child, Lincoln ",183
" Rust, Ned ",175
"Horowitz, Anthony ",156
"Musser, Rebecca ",155
" Cook, M. Bridget (CON)",155
"Taylor, Laini ",149
"DeMille, Nelson ",143
"Esselstyn, Rip ",136
"Ray, Michelle ",127
"Mosley, Walter ",126
"Carlson, Amanda ",124
"Abbott, Jeff ",123
"Harrison, Michelle ",120
"Rosenfelt, David ",113
"Heller, Marla ",98
"Block, Lawrence ",95
"Sedaris, David ",91
"Thompson, Jim ",89
"Ramsay, Hope ",89
"Woodrell, Daniel ",88
" Block, Thomas ",87
Penthouse International ,86
"Lane, Katie ",84
"Le Carre, John ",75
"Haig, Brian ",73
"Kingsbury, Karen ",73
"Callihan, Kristen ",72
"Abercrombie, Joe ",71
"Ramsay, Gordon ",69
"Smith, Kirsten ",69
"Austin, Lynnette ",67
"Beard, Jo Ann ",66
"Bennett, Robert Jackson ",63
Monks of New Skete ,62
" Eggers, Dave (FRW)",61
"Mailer, Norman ",61
"Kostova, Elizabeth ",60
"Losier, Michael J. ",59
"Warner, Jackie ",56
"Elliott, Kate ",56
"Martin, Gail Z. ",55
"Haymore, Jennifer ",53
" King, Stephen (FRW)",53
" Wozniak, Steve (FRW)",52
"Fitch, Janet ",52
" Simon, William L. (CON)",52
"Mitnick, Kevin ",52
"Weeks, Brent ",51
"Locke, Kate ",50
"Hoffman, Alice ",50
"Abbott, Megan ",44
"Powell, Julie ",44
